"Candidate identification","Candidate name","Incumbent challenger status","Party affiliation","Total receipts","Total individual contributions","Candidate state","Candidate district","Special election status","Primary election status","Runoff election status","General election status"
"H6NV04046","ROLLE, DANIEL","C","DEM",8131.68,4961.36,"NV","04",NA,NA,NA,NA
"H6NV04053","SCHAEFER, J MICHAEL","C","DEM",41501,0,"NV","04",NA,NA,NA,NA
"H2NV04037","CEGAVSKE, BARBARA","O","REP",0,0,"NV","04",NA,NA,NA,NA
"H4NV04017","HARDY, CRESENT","I","REP",1892629.38,871829.19,"NV","04",NA,NA,NA,NA
"H4NV04025","INNIS, NIGER","C","REP",4997.56,30,"NV","04",NA,NA,NA,NA
"H2NY01067","BISHOP, TIMOTHY","C","DEM",19726.14,0,"NY","01",NA,NA,NA,NA
"H6NY01126","THRONE-HOLST, ANNA","C","DEM",3897881.86,3464873.76,"NY","01",NA,NA,NA,NA
"H0NY01137","DEMOS, GEORGE","C","REP",0,0,"NY","01",NA,NA,NA,NA
"H8NY01148","ZELDIN, LEE M","I","REP",4412494.79,2822475.86,"NY","01",NA,NA,NA,NA
"H6NY01118","CALONE, DAVID L","C","OTH",1707348.88,1323557.8,"NY","01",NA,NA,NA,NA
"H6NY02124","GREGORY, DUWAYNE","C","DEM",376956.35,289533.25,"NY","02",NA,NA,NA,NA
"H8NY04050","MAHER, PATRICIA M","C","DEM",50,50,"NY","02",NA,NA,NA,NA
"H2NY03089","KING, PETER T. HON.","I","REP",1066997.59,560842,"NY","02",NA,NA,NA,NA
"H0NY02085","ISRAEL, STEVE J.","I","DEM",1433658.49,897042.99,"NY","03",NA,NA,NA,NA
"H6NY03205","KAPLAN, ANNA","O","DEM",826085.88,450993,"NY","03",NA,NA,NA,NA
"H6NY03221","STERN, STEVEN","O","DEM",836633.81,576896.99,"NY","03",NA,NA,NA,NA
"H6NY03247","SUOZZI, THOMAS","O","DEM",2410013.78,2023394.06,"NY","03",NA,NA,NA,NA
"H6NY03254","KAIMAN, JON","O","DEM",447728.45,439728.45,"NY","03",NA,NA,NA,NA
"H0NY02176","LABATE, STEPHEN A","C","REP",0,0,"NY","03",NA,NA,NA,NA
"H4NY03077","LALLY, GRANT M","C","REP",100,100,"NY","03",NA,NA,NA,NA
"H6NY03189","LUPINACCI, CHAD ANTHONY","O","REP",27720,2320,"NY","03",NA,NA,NA,NA
"H6NY03197","MARTINS, JACK","O","REP",1179479.64,894045.05,"NY","03",NA,NA,NA,NA
"H6NY03262","PIDOT, PHILIP MARTIN","O","REP",152210.22,127780,"NY","03",NA,NA,NA,NA
"H4NY04075","RICE, KATHLEEN","I","DEM",2119648.91,1390449.16,"NY","04",NA,NA,NA,NA
"H6NY04112","MCCARTHY, CAROLYN","C","DEM",1650.58,0,"NY","04",NA,NA,NA,NA
"H0NY04057","SCATURRO, FRANK MR.","O","REP",24576.52,19689,"NY","04",NA,NA,NA,NA
"H0NY04099","BECKER, FRANCIS X. JR.","C","REP",20.65,0,"NY","04",NA,NA,NA,NA
"H4NY04091","BLAKEMAN, BRUCE","O","REP",12520.45,0,"NY","04",NA,NA,NA,NA
"H6NY03171","GURFEIN, DAVID MR.","O","REP",451163.28,435150.78,"NY","04",NA,NA,NA,NA
"H4NY07011","ACKERMAN, GARY L.","C","DEM",19.56,0,"NY","05",NA,NA,NA,NA
"H6NY05051","SANDERS, JAMES JR","C","DEM",73454,58254,"NY","05",NA,NA,NA,NA
"H6NY05069","MIRZA, ALI A","C","DEM",33097.56,33097.56,"NY","05",NA,NA,NA,NA
"H8NY06048","MEEKS, GREGORY W.","I","DEM",990039.17,226597.38,"NY","05",NA,NA,NA,NA
"H6NY05077","O'REILLY, MICHAEL","C","REP",47458,35603,"NY","05",NA,NA,NA,NA
"H2NY06116","MENG, GRACE","I","DEM",1257531.33,976304.64,"NY","06",NA,NA,NA,NA
"H2NY06124","CROWLEY, ELIZABETH S","C","DEM",0,0,"NY","06",NA,NA,NA,NA
"H2NY06140","MITTMAN, ROBERT","C","DEM",5000,0,"NY","06",NA,NA,NA,NA
"H2NY09102","LANCMAN, RORY","C","WFP",86459.28,84459.28,"NY","06",NA,NA,NA,NA
"H2NY00010","VELAZQUEZ, NYDIA M","I","DEM",772106.48,316209.48,"NY","07",NA,NA,NA,NA
"H2NY12148","DILAN, ERIK MARTIN","C","DEM",670,0,"NY","07",NA,NA,NA,NA
"H6NY07149","LEE, YUNGMAN F","C","DEM",419868.27,416868.27,"NY","07",NA,NA,NA,NA
"H2NY10092","JEFFRIES, HAKEEM","I","DEM",1294870.12,720875.18,"NY","08",NA,NA,NA,NA
"H2NY09086","WEPRIN, DAVID I","O","DEM",0,0,"NY","09",NA,NA,NA,NA
"H4NY11138","CLARKE, YVETTE D","I","DEM",685410.46,209216.31,"NY","09",NA,NA,NA,NA
"H8NY09117","KATZ, MELINDA R","C","DEM",1934.95,0,"NY","09",NA,NA,NA,NA
"H2NY17071","NADLER, JERROLD L. MR.","I","DEM",1611448.37,1081746.77,"NY","10",NA,NA,NA,NA
"H6NY10127","ROSENBERG, MIKHAIL OLIVER","C","DEM",429359.88,62507.88,"NY","10",NA,NA,NA,NA
"H6NY10119","ROSENTHAL, PHILIP JEFFREY DR.","C","REP",74397.61,44463.24,"NY","10",NA,NA,NA,NA
"H6NY10135","ITKIS, MIKHAIL","C","NPA",2100,0,"NY","10",NA,NA,NA,NA
"H6NY11190","GENTILE, VINCENT","O","DEM",249243.5,196393.5,"NY","11",NA,NA,NA,NA
"H6NY11216","REICHARD, RICHARD","C","DEM",32149.08,25799.08,"NY","11",NA,NA,NA,NA
"H8NY13069","RECCHIA, DOMENIC M JR","C","DEM",17203.33,328,"NY","11",NA,NA,NA,NA
"H0NY13074","GRIMM, MICHAEL","C","REP",31588.49,0,"NY","11",NA,NA,NA,NA
"H6NY11174","DONOVAN, DAN","I","REP",1993452.67,1096196.3,"NY","11",NA,NA,NA,NA
"H6NY11182","LANE, JAMES","O","GRE",14241,12889,"NY","11",NA,NA,NA,NA
"H2NY14037","MALONEY, CAROLYN B.","I","DEM",1690309.28,891989.28,"NY","12",NA,NA,NA,NA
"H6NY12123","EISENBACH, DAVID","C","DEM",16110,8610,"NY","12",NA,NA,NA,NA
"H6NY12131","LINDNER, PETE","C","DEM",6996.01,2600,"NY","12",NA,NA,NA,NA
"H2NY13096","ESPAILLAT, ADRIANO","O","DEM",862663.79,656429.01,"NY","13",NA,NA,NA,NA
"H2NY15109","WILLIAMS, CLYDE EDWARD JR","O","DEM",527951.27,514226.27,"NY","13",NA,NA,NA,NA
"H4NY15071","POWELL, ADAM CLAYTON IV","O","DEM",172865.78,167174.18,"NY","13",NA,NA,NA,NA
"H6NY13071","HARRISON, STEPHEN A. MR.","O","DEM",0,0,"NY","13",NA,NA,NA,NA
"H6NY13097","GALLAGHER, MICHAEL","O","DEM",94776.28,48364.09,"NY","13",NA,NA,NA,NA
"H6NY13105","WRIGHT, KEITH L T","O","DEM",942504.16,830542.88,"NY","13",NA,NA,NA,NA
"H6NY13113","COOK, SUZAN JOHNSON","O","DEM",315943.05,254672.88,"NY","13",NA,NA,NA,NA
"H6NY13121","PERKINS, BILL","O","DEM",20796.88,15546.88,"NY","13",NA,NA,NA,NA
"H6NY13162","LINARES, GUILLERMO","O","DEM",72679.2,72679.2,"NY","13",NA,NA,NA,NA
"H6NY19029","RANGEL, CHARLES B","I","DEM",255291.5,194266.5,"NY","13",NA,NA,NA,NA
"H6NY13170","FENSTERMAKER, SCOTT LLOYD MR.","O","N/A",28220,4180,"NY","13",NA,NA,NA,NA
"H8NY07046","CROWLEY, JOSEPH","I","DEM",3023443.91,722336.83,"NY","14",NA,NA,NA,NA
"H6NY14244","SPOTORNO, FRANK","C","REP",150224.1,9550,"NY","14",NA,NA,NA,NA
"H0NY18065","SERRANO, JOSE E.","I","DEM",276468.99,73268.99,"NY","15",NA,NA,NA,NA
"H0NY15111","FAULKNER , MICHEL","C","REP",0,0,"NY","15",NA,NA,NA,NA
"H6NY16132","LAWRENCE, DERICKSON K","C","DEM",49221.21,2605.12,"NY","16",NA,NA,NA,NA
"H8NY19058","ENGEL, ELIOT L. REP.","I","DEM",1650684.82,1145912.27,"NY","16",NA,NA,NA,NA
"H8NY20056","LOWEY, NITA M","I","DEM",1711257.5,1238201.84,"NY","17",NA,NA,NA,NA
"H4NY17135","DAY, CHRIS","C","REP",6575.8,431,"NY","17",NA,NA,NA,NA
"H2NY22139","MALONEY, SEAN PATRICK","I","DEM",3612704.66,2417334.68,"NY","18",NA,NA,NA,NA
"H6NY18229","HIRD, DIANA","C","DEM",26905.84,9405.84,"NY","18",NA,NA,NA,NA
"H0NY19139","HAYWORTH, NAN","C","REP",20981.07,100,"NY","18",NA,NA,NA,NA
"H6NY18161","BROWN, SAKIMA","C","REP",140501.73,137622.24,"NY","18",NA,NA,NA,NA
"H6NY18179","CASTRICONE, DAN","C","REP",23635,11110,"NY","18",NA,NA,NA,NA
"H6NY18187","SPAMPINATO, FRANCIS CESIDIO","C","REP",73700,700,"NY","18",NA,NA,NA,NA
"H6NY18195","DEL VECCHIO, KENNETH","C","REP",64506.68,16065,"NY","18",NA,NA,NA,NA
"H6NY18203","OLIVA JR, PHIL","C","REP",224658.09,207337.06,"NY","18",NA,NA,NA,NA
"H6NY18211","LANGE, JOHN RICHARD","C","REP",39439.76,36959.06,"NY","18",NA,NA,NA,NA
"H4NY18109","SMITH, SCOTT A","C","NNE",0,0,"NY","18",NA,NA,NA,NA
"H4NY19115","ELDRIDGE, SEAN","C","DEM",8290.64,0,"NY","19",NA,NA,NA,NA
"H6NY19235","YANDIK, WILL","O","DEM",435446.55,431376.61,"NY","19",NA,NA,NA,NA
"H6NY19243","TEACHOUT, ZEPHYR","O","DEM",5066156.72,4673321.91,"NY","19",NA,NA,NA,NA
"H0NY20095","GIBSON, CHRISTOPHER P","I","REP",15,15,"NY","19",NA,NA,NA,NA
"H6NY19169","FASO, JOHN J. MR.","O","REP",3025560.29,2437338.64,"NY","19",NA,NA,NA,NA
"H6NY19193","HEANEY, ANDREW","O","REP",1990055.72,1378378.24,"NY","19",NA,NA,NA,NA
"H6NY19219","LOPEZ, PETER D","O","REP",53195,53095,"NY","19",NA,NA,NA,NA
"H6NY19227","BISHOP, BOB","O","REP",36240,36190,"NY","19",NA,NA,NA,NA
"H8NY19157","OROS, GEORGE","C","REP",0,0,"NY","19",NA,NA,NA,NA
"H0NY20079","MURPHY, SCOTT M",NA,"DEM",17.83,0,"NY","20",NA,NA,NA,NA
"H8NY20080","FEINER, PAUL J","C","DEM",14.5,0,"NY","20",NA,NA,NA,NA
"H8NY21203","TONKO, PAUL DAVID","I","DEM",1155680.62,444915.45,"NY","20",NA,NA,NA,NA
"H4NY20121","FISCHER, JAMES M","C","REP",20800,100,"NY","20",NA,NA,NA,NA
"H0NY23081","OWENS, WILLIAM","C","DEM",0,0,"NY","21",NA,NA,NA,NA
"H6NY21132","DERRICK, WILLIAM MIKE","C","DEM",1243257.67,1067143.98,"NY","21",NA,NA,NA,NA
"H0NY23057","DOHENY, MATTHEW A","O","REP",30500,0,"NY","21",NA,NA,NA,NA
"H4NY21079","STEFANIK, ELISE M.","I","REP",3150716.49,1355522.9,"NY","21",NA,NA,NA,NA
"H4NY21111","FUNICIELLO, MATTHEW J","C","GRE",15063.37,14563.37,"NY","21",NA,NA,NA,NA
"H6NY22106","GORDON, DAVID JOSEPH","O","DEM",3575,3575,"NY","22",NA,NA,NA,NA
"H6NY22130","MYERS, KIM","O","DEM",1667279.6,657049.07,"NY","22",NA,NA,NA,NA
"H4NY22051","TENNEY, CLAUDIA","O","REP",971967.05,586674.1,"NY","22",NA,NA,NA,NA
"H6NY22098","PHILLIPS, GEORGE KARL MR","O","REP",253669.9,241684.29,"NY","22",NA,NA,NA,NA
"H6NY22114","WELLS, STEVEN M","O","REP",849874.39,448791.4,"NY","22",NA,NA,NA,NA
"H8NY24066","HANNA, RICHARD L.","I","REP",346242.02,58900.64,"NY","22",NA,NA,NA,NA
"H6NY22148","BABINEC, MARTIN","O","IND",3015593.95,22273.57,"NY","22",NA,NA,NA,NA
"H6NY22155","PASICK, DAVID MATTHEW","O","LIB",405.84,61,"NY","22",NA,NA,NA,NA
"H2NY22121","DANKS BURKE, LESLIE","O","DEM",0,0,"NY","23",NA,NA,NA,NA
"H6NY23518","PLUMB, JOHN","C","DEM",1645756.58,1314582.96,"NY","23",NA,NA,NA,NA
"H0NY23107","HOFFMAN, DOUGLAS L. MR.","C","REP",0,0,"NY","23",NA,NA,NA,NA
"H0NY29054","REED, THOMAS W II","I","REP",3120505.54,1240383.24,"NY","23",NA,NA,NA,NA
"H2NY24036","MCHUGH, JOHN M",NA,"REP",91.11,0,"NY","23",NA,NA,NA,NA
"H6NY24169","KINGSON, ERIC R. MR.","C","DEM",310230.53,292733.67,"NY","24",NA,NA,NA,NA
"H6NY24177","DEACON, COLLEEN","C","DEM",1490226.81,1130404.4,"NY","24",NA,NA,NA,NA
"H6NY24185","WILLIAMS, STEVE","C","DEM",329800.99,214310,"NY","24",NA,NA,NA,NA
"H6NY25125","MAFFEI, DANIEL BENJAMIN MR.","C","DEM",1127.73,0,"NY","24",NA,NA,NA,NA
"H4NY24073","KATKO, JOHN M","I","REP",2703779.53,1131459.14,"NY","24",NA,NA,NA,NA
"H4NY24107","LEMONDES, JOHN","C","REP",0,0,"NY","24",NA,NA,NA,NA
"H6NY03031","SLAUGHTER, LOUISE M","I","DEM",1421769.16,702647.89,"NY","25",NA,NA,NA,NA
"H4NY29098","ASSINI, MARK W","C","REP",226761.99,226761.99,"NY","25",NA,NA,NA,NA
"H6NY25158","KIRSHNER, BRANDON REID","C","IND",9727.16,6127.16,"NY","25",NA,NA,NA,NA
"H4NY27076","HIGGINS, BRIAN","I","DEM",792629.52,454781.95,"NY","26",NA,NA,NA,NA
"H4NY26052","WEPPNER, KATHLEEN","C","REP",3279.84,3279.84,"NY","26",NA,NA,NA,NA
"H8NY27077","REYNOLDS, THOMAS M",NA,"REP",1528.84,0,"NY","26",NA,NA,NA,NA
"H2NY26171","MADIGAN, MICHAEL H","C","IND",0,0,"NY","26",NA,NA,NA,NA
"H4NY27118","O'DONNELL, JAMES D.","C","DEM",0,0,"NY","27",NA,NA,NA,NA
"H8NY26087","BELLAVIA, DAVID GREGORY","C","REP",0,0,"NY","27",NA,NA,NA,NA
"H8NY29032","COLLINS, CHRISTOPHER C","I","REP",1173542.34,386260.11,"NY","27",NA,NA,NA,NA
"H6NY29168","MASSA, ERIC JJ",NA,"DEM",0,0,"NY","29",NA,NA,NA,NA
"H6NY36015","LAFALCE, JOHN J","C","DEM",14898.01,0,"NY","29",NA,NA,NA,NA
"H4NY29106","KOLB, BRIAN M","C","REP",0,0,"NY","29",NA,NA,NA,NA
"H2OH02093","KUNDRATA, FREDERICK LOUIS III","C","DEM",23904.25,115,"OH","01",NA,NA,NA,NA
"H6OH01096","YOUNG, MICHELE LORI","C","DEM",247599.48,102945.22,"OH","01",NA,NA,NA,NA
"H8OH01043","CHABOT, STEVE","I","REP",1017388.98,543733.98,"OH","01",NA,NA,NA,NA
"H4OH02131","RICHARDS, RONNY HARRISON","C","DEM",7220,7220,"OH","02",NA,NA,NA,NA
"H4OH02156","TYSZKIEWICZ, MAREK","C","DEM",0,0,"OH","02",NA,NA,NA,NA
"H2OH02085","WENSTRUP, BRAD DR.","I","REP",1145267.64,718162.55,"OH","02",NA,NA,NA,NA
"H6OH02086","SCHMIDT, JEANNETTE H","C","REP",1273.67,1140,"OH","02",NA,NA,NA,NA
"H6OH02102","BRINKMAN, THOMAS E","C","REP",4859.07,9.07,"OH","02",NA,NA,NA,NA
"H2OH03125","BEATTY, JOYCE","I","DEM",1184049.64,315238.86,"OH","03",NA,NA,NA,NA
"H8OH02041","SANDERS, CHARLES W","C","DEM",7327.09,0,"OH","03",NA,NA,NA,NA
"H2OH03141","LONG, CHRIS","C","REP",0,0,"OH","03",NA,NA,NA,NA
"H4OH03089","VENNON, ERIC T","C","REP",0,0,"OH","03",NA,NA,NA,NA
"H4OH04046","GARRETT, JANET PATRICIA MRS.","C","DEM",90513.09,71693.28,"OH","04",NA,NA,NA,NA
"H2OH04032","OXLEY, MICHAEL G","C","REP",0,0,"OH","04",NA,NA,NA,NA
"H6OH04082","JORDAN, JAMES D.","I","REP",733416.16,370033.49,"OH","04",NA,NA,NA,NA
"H8OH05036","LATTA, ROBERT EDWARD MR","I","REP",1056036.48,423626.1,"OH","05",NA,NA,NA,NA
"H4OH06074","GARRISON, JENNIFER D","C","DEM",0,0,"OH","06",NA,NA,NA,NA
"H6OH06152","LORENTZ, MICHAEL L","C","DEM",11888.64,10888.64,"OH","06",NA,NA,NA,NA
"H0OH06189","JOHNSON, BILL","I","REP",1700076.35,585355.98,"OH","06",NA,NA,NA,NA
"H2OH07167","HEALY-ABRAMS, JOYCE","O","DEM",0,0,"OH","07",NA,NA,NA,NA
"H6OH07127","RICH, ROY","C","DEM",7728.65,3889.21,"OH","07",NA,NA,NA,NA
"H8OH07057","WOOLEVER, F DAVID","O","DEM",0,0,"OH","07",NA,NA,NA,NA
"H0OH18077","GIBBS, ROBERT","I","REP",899319.05,275096.43,"OH","07",NA,NA,NA,NA
"H6OH07119","ROBERTSON, TERRY","C","REP",2580.89,1195,"OH","07",NA,NA,NA,NA
"H8OH07065","AUSTRIA, STEVE C","C","REP",0,0,"OH","07",NA,NA,NA,NA
"H4OH07049","PHILLIP, DANIEL GEORGE","C","IND",19423.56,18478.56,"OH","07",NA,NA,NA,NA
"H6OH08331","FOUGHT, STEVEN DEAN","C","DEM",3911,2900,"OH","08",NA,NA,NA,NA
"H4OH08054","GURR, ERIK ROBERT","C","REP",0,0,"OH","08",NA,NA,NA,NA
"H4OH08062","WINTEREGG, J D","C","REP",95628.2,73571.19,"OH","08",NA,NA,NA,NA
"H6OH08117","ASHWORTH, MATTHEW","C","REP",0,0,"OH","08",NA,NA,NA,NA
"H6OH08133","REYNOLDS, ROGER","C","REP",202866,130683.31,"OH","08",NA,NA,NA,NA
"H6OH08141","BEAGLE, WILLIAM","C","REP",501672.33,257261.63,"OH","08",NA,NA,NA,NA
"H6OH08158","GEORGE, SCOTT PATRICK","C","REP",6615,6615,"OH","08",NA,NA,NA,NA
"H6OH08166","WHITE, KEVIN FRANCIS LT COL","O","REP",20000,3050,"OH","08",NA,NA,NA,NA
"H6OH08182","DERICKSON, TIMOTHY","C","REP",315411.94,229128.13,"OH","08",NA,NA,NA,NA
"H6OH08190","SPURLINO, JIM","O","REP",351006.68,112905,"OH","08",NA,NA,NA,NA
"H6OH08281","MATVEY, JOSEPH","O","REP",2583,0,"OH","08",NA,NA,NA,NA
"H6OH08315","DAVIDSON, WARREN","I","REP",977808.93,498569.45,"OH","08",NA,NA,NA,NA
"H2OH09031","KAPTUR, MARCY C HON.","I","DEM",900736.85,310043.36,"OH","09",NA,NA,NA,NA
"H2OH09122","KRAUS, STEVEN WAYNE MR.","C","REP",0,0,"OH","09",NA,NA,NA,NA
"H6OH09099","LARSON, DONALD PHILIP","C","REP",32384.39,22060,"OH","09",NA,NA,NA,NA
"H4OH10167","KLEPINGER, ROBERT P","C","DEM",8434.5,3252,"OH","10",NA,NA,NA,NA
"H8OH07099","NEUHARDT, SHAREN SWARTZ","C","DEM",0,0,"OH","10",NA,NA,NA,NA
"H2OH03067","TURNER, MICHAEL R","I","REP",1068879.5,526297.41,"OH","10",NA,NA,NA,NA
"H6OH10113","MCMASTERS, THOMAS","C","UN",22085.62,8450.26,"OH","10",NA,NA,NA,NA
"H8OH11141","FUDGE, MARCIA L","I","DEM",722468.99,75090.13,"OH","11",NA,NA,NA,NA
"H6OH11160","GOLDSTEIN, BEVERLY A.","C","REP",22043.99,21043.99,"OH","11",NA,NA,NA,NA
"H0OH12120","BROOKS, PAULA L","C","DEM",0,0,"OH","12",NA,NA,NA,NA
"H6OH12127","ALBERTSON, ED","C","DEM",29469.63,18437.7,"OH","12",NA,NA,NA,NA
"H8OH12057","BROWN, EDWARD S",NA,"DEM",0,0,"OH","12",NA,NA,NA,NA
"H0OH12062","TIBERI, PATRICK J.","I","REP",4561513.63,1678352.29,"OH","12",NA,NA,NA,NA
"H4OH12064","HART, ROBERT M","C","GRE",0,0,"OH","12",NA,NA,NA,NA
"H2OH17109","RYAN, TIMOTHY J.","I","DEM",1033644.83,482302.12,"OH","13",NA,NA,NA,NA
"H4OH14094","CAFARO, CAPRI","C","DEM",9571.73,0,"OH","13",NA,NA,NA,NA
"H4OH14102","WAGER, MICHAEL","C","DEM",251776.91,225626.01,"OH","14",NA,NA,NA,NA
"H2OH14064","JOYCE, DAVID P","I","REP",2119215.84,991574.03,"OH","14",NA,NA,NA,NA
"H4OH14110","LYNCH, MATT","C","REP",297609.2,226977.22,"OH","14",NA,NA,NA,NA
"H4OH19036","LATOURETTE, STEVEN C","C","REP",3000,0,"OH","14",NA,NA,NA,NA
"H2OH15095","WHARTON, RICHARD SCOTT","C","DEM",39981,18281,"OH","15",NA,NA,NA,NA
"H2OH15046","PRYCE, DEBORAH D.",NA,"REP",0,0,"OH","15",NA,NA,NA,NA
"H8OH15076","STIVERS, STEVE MR.","I","REP",2981164.65,1040139.03,"OH","15",NA,NA,NA,NA
"H4OH16115","CROSSLAND, PETE","C","DEM",0,0,"OH","16",NA,NA,NA,NA
"H6OH16136","MUNDY, KEITH FRANCIS","C","DEM",17160.55,11825.55,"OH","16",NA,NA,NA,NA
"H0OH16097","RENACCI, JAMES B.","I","REP",2107393.77,682625.8,"OH","16",NA,NA,NA,NA
"H6OH16029","REGULA, RALPH","C","REP",0,0,"OH","16",NA,NA,NA,NA
"H8OH16066","SCHURING, KIRK","O","REP",0,0,"OH","16",NA,NA,NA,NA
"H8OH18088","DAILEY, FRED LEE","C","REP",0,0,"OH","18",NA,NA,NA,NA
"H2OK01085","DODD, DOUG","C","DEM",0,0,"OK","01",NA,NA,NA,NA
"H2OK01150","OLSON, JOHN RICHARD","C","DEM",0,0,"OK","01",NA,NA,NA,NA
"H2OK01143","BRIDENSTINE, JAMES FREDERICK","I","REP",924331.05,637790.05,"OK","01",NA,NA,NA,NA
"H6OK01185","ATKINSON, THOMAS M.","C","REP",782595.77,324495.77,"OK","01",NA,NA,NA,NA
"H6OK03165","ROGERS, EVELYN L (LOUISE)","C","REP",1147,0,"OK","01",NA,NA,NA,NA
"H6OK01193","HULLUM, DAVID MATTHEW MR.","C","IND",6604,0,"OK","01",NA,NA,NA,NA
"H4OK02089","BOREN, DAVID DANIEL","C","DEM",10109.1,0,"OK","02",NA,NA,NA,NA
"H2OK02083","MULLIN, MARKWAYNE MR.","I","REP",1588433.64,561821.62,"OK","02",NA,NA,NA,NA
"H6OK02233","JACKSON, JARRIN DALE","C","REP",163603.28,94254.05,"OK","02",NA,NA,NA,NA
"H6OK02225","DAVIES, AARON","C","IND",1897.23,1638,"OK","02",NA,NA,NA,NA
"H4OK06056","LUCAS, FRANK D.","I","REP",1204602.87,305826.55,"OK","03",NA,NA,NA,NA
"H6OK03223","BROWN, DESIREE MICHELLE","C","REP",4631.71,3881.71,"OK","03",NA,NA,NA,NA
"H2OK04055","COLE, TOM","I","REP",1808368.65,827383.78,"OK","04",NA,NA,NA,NA
"H2OK04113","NUTTLE, MARC","C","REP",2550,0,"OK","04",NA,NA,NA,NA
"H6OK04114","TAYLOR, JAMES","C","REP",18591,15091,"OK","04",NA,NA,NA,NA
"H0OK05155","GUILD, THOMAS EUGENE","C","DEM",76721.08,29704.08,"OK","05",NA,NA,NA,NA
"H4OK05124","MCAFFREY, AL","O","DEM",133.61,0,"OK","05",NA,NA,NA,NA
"H6OK05251","MCAFFREY, ALVIS","C","DEM",69872.49,69072.49,"OK","05",NA,NA,NA,NA
"H0OK05114","LANKFORD, JAMES PAUL MR.","C","REP",3041818,1816699,"OK","05",NA,NA,NA,NA
"H0OK05130","JETT, SHANE DAVID","O","REP",14314.23,14314.23,"OK","05",NA,NA,NA,NA
"H4OK05108","DOUGLAS, PATRICE","O","REP",1330,1330,"OK","05",NA,NA,NA,NA
"H4OK05132","RUSSELL, STEVEN DANE","I","REP",865837.42,459458.33,"OK","05",NA,NA,NA,NA
"H4OK05140","TURNER, MICHAEL JEFFREY","O","REP",0,0,"OK","05",NA,NA,NA,NA
"H6OK05228","CALVEY, KEVIN","O","REP",0,0,"OK","05",NA,NA,NA,NA
"H6OK05269","VOLPE, FRANK PASQUALE JR.","C","REP",15491.67,14571.67,"OK","05",NA,NA,NA,NA
"H2OR01133","BONAMICI, SUZANNE MS.","I","DEM",975327.46,457661.02,"OR","01",NA,NA,NA,NA
"H0OR01111","KUZMANICH, JOHN CHRISTOPHER","C","REP",0,0,"OR","01",NA,NA,NA,NA
"H2OR01190","MORGAN, DELINDA","C","REP",465,465,"OR","01",NA,NA,NA,NA
"H4OR02178","CHRISTOFFERSON, AELEA","C","DEM",0,0,"OR","02",NA,NA,NA,NA
"H4OR02160","LINTHICUM, DENNIS BRADLEY","C","REP",255,255,"OR","02",NA,NA,NA,NA
"H6OR02116","WALDEN, GREGORY P MR.","I","REP",3315749.26,1045777.78,"OR","02",NA,NA,NA,NA
"H6OR03064","BLUMENAUER, EARL","I","DEM",1511721.32,592741.6,"OR","03",NA,NA,NA,NA
"H4OR03101","BUCHAL, JAMES LAURENCE","C","REP",0,0,"OR","03",NA,NA,NA,NA
"H2OR04061","ROBINSON, MATTHEW ","C","DEM",0,0,"OR","04",NA,NA,NA,NA
"H6OR04047","DEFAZIO, PETER A","I","DEM",1502596.63,632091.5,"OR","04",NA,NA,NA,NA
"H0OR04081","ROBINSON, ART DR.","C","REP",66352.04,63352.04,"OR","04",NA,NA,NA,NA
"H6OR04203","PERKINS, JO RAE","C","REP",5501.77,3595,"OR","04",NA,NA,NA,NA
"H6OR05069","HOOLEY, DARLENE",NA,"DEM",92.18,0,"OR","05",NA,NA,NA,NA
"H6OR05176","MCTEAGUE, DAVE","C","DEM",48756.88,22359.42,"OR","05",NA,NA,NA,NA
"H8OR05107","SCHRADER, KURT","I","DEM",1909841.12,501526.46,"OR","05",NA,NA,NA,NA
"H6OR05143","WILLIS, COLM","C","REP",279932.23,242402.11,"OR","05",NA,NA,NA,NA
"H6OR05150","WEST, BENJAMIN","C","REP",47138.87,43911,"OR","05",NA,NA,NA,NA
"H6OR05168","ALLAN, SETH","C","REP",19110.29,11924.88,"OR","05",NA,NA,NA,NA
"H8PA01153","BRADY, ROBERT A","I","DEM",755407.09,385241,"PA","01",NA,NA,NA,NA
"H4PA01103","RATH, MEGAN ANN","C","REP",0,0,"PA","01",NA,NA,NA,NA
"H0PA06118","GORDON, BRIAN ANTHONY","C","DEM",57917.67,52667.67,"PA","02",NA,NA,NA,NA
"H2PA02055","FATTAH, CHAKA MR.","I","DEM",227214.42,98554.3,"PA","02",NA,NA,NA,NA
"H6PA02155","MUROFF, DANIEL","C","DEM",389218.1,308378.29,"PA","02",NA,NA,NA,NA
"H6PA02163","SIMS, BRIAN KENDALL","C","DEM",269542.45,268415.3,"PA","02",NA,NA,NA,NA
"H6PA02171","EVANS, DWIGHT","C","DEM",1534200.26,1156440,"PA","02",NA,NA,NA,NA
"H0PA03305","MARIN, MEL M","C","DEM",100,0,"PA","03",NA,NA,NA,NA
"H4PA03109","LAVALLEE, DANIEL","C","DEM",0,0,"PA","03",NA,NA,NA,NA
"H0PA03271","KELLY, GEORGE J JR","I","REP",1823035.97,645449.46,"PA","03",NA,NA,NA,NA
"H4PA21051","ENGLISH, PHILIP S.",NA,"REP",0,0,"PA","03",NA,NA,NA,NA
"H6PA03153","NICKERSON, ZACHARY MICHAEL","C","IND",875.84,240,"PA","03",NA,NA,NA,NA
