"Candidate identification","Candidate name","Incumbent challenger status","Party affiliation","Total receipts","Total individual contributions","Candidate state","Candidate district","Special election status","Primary election status","Runoff election status","General election status"
"H4NH02241","GARCIA, MARILINDA","C","REP",1197989.65,827459.48,"NH","02",NA,NA,NA,NA
"H4NH02258","LAWRENCE, JAMES","C","REP",42238.77,16177,"NH","02",NA,NA,NA,NA
"H8NH02192","HORN, JENNIFER","O","REP",0,0,"NH","02",NA,NA,NA,NA
"H0NJ01066","ANDREWS, ROBERT E. MR.","I","DEM",795393.05,377849.93,"NJ","01",NA,NA,NA,NA
"H4NJ01076","HARRIS, MATTHEW JOSEPH","O","DEM",687.76,487.76,"NJ","01",NA,NA,NA,NA
"H4NJ01084","NORCROSS, DONALD W","I","DEM",2102533.81,1169643.71,"NJ","01",NA,"W",NA,NA
"H4NJ01100","BROOMELL, FRANK CRAIG JR","O","DEM",9179.56,7028.2,"NJ","01",NA,NA,NA,NA
"H6NJ01188","LAW, ALEXANDER",NA,"DEM",2210,510,"NJ","01",NA,NA,NA,NA
"H2NJ01104","HORTON, GREGORY W","C","REP",0,0,"NJ","01",NA,NA,NA,NA
"H4NJ01092","COBB, GARY WILBERT","O","REP",108463.77,82077.14,"NJ","01",NA,"W",NA,NA
"H4NJ01142","TOMASZEWSKI, SCOT JOHN","O","IND",0,0,"NJ","01",NA,NA,NA,NA
"H2NJ02144","SHOBER, CASSANDRA RANIERI","C","DEM",0,0,"NJ","02",NA,NA,NA,NA
"H4NJ02140","HUGHES, WILLIAM J JR","C","DEM",769235.81,652570.04,"NJ","02",NA,"W",NA,NA
"H4NJ02157","COLE, DAVID HAGERTY","C","DEM",55147.91,31003.61,"NJ","02",NA,NA,NA,NA
"H2NJ02037","LOBIONDO, FRANK A.","I","REP",2128409.65,773266.85,"NJ","02",NA,"W",NA,NA
"H2NJ02128","ASSAD, MIKE","C","REP",11997,7074,"NJ","02",NA,NA,NA,NA
"H0NJ04086","KLEINHENDLER, HOWARD","O","DEM",74550.14,3679,"NJ","03",NA,NA,NA,NA
"H2NJ03183","ADLER, SHELLEY","C","DEM",12908.92,250,"NJ","03",NA,NA,NA,NA
"H4NJ03106","BELGARD, AIMEE","O","DEM",1785296.53,1092678.31,"NJ","03",NA,"W",NA,NA
"H4NJ03148","FANOUS, JACK","O","DEM",104037,49012,"NJ","03",NA,NA,NA,NA
"H0NJ03153","RUNYAN, JON","I","REP",417138.72,126041.51,"NJ","03",NA,NA,NA,NA
"H4NJ00011","HILL, MAURICE B JR","O","REP",25548.7,14750,"NJ","03",NA,NA,NA,NA
"H4NJ03122","ISOLA, CHRIS","O","REP",108155,108155,"NJ","03",NA,NA,NA,NA
"H4NJ03130","MACARTHUR, THOMAS","O","REP",5653128.44,343335,"NJ","03",NA,"W",NA,NA
"H4NJ13022","SAXTON, H. J",NA,"REP",8051.47,0,"NJ","03",NA,NA,NA,NA
"H8NJ03164","KELLY, JOHN","O","REP",1500,1500,"NJ","03",NA,NA,NA,NA
"H8NJ09088","LONEGAN, STEVEN","O","REP",1280694.96,740957.08,"NJ","03",NA,NA,NA,NA
"H4NJ04112","GANDOLFO, ANGELA MARIE","C","DEM",3765,1582,"NJ","04",NA,NA,NA,NA
"H4NJ04120","SCOLAVINO, RUBEN M","C","DEM",5724.25,5249.25,"NJ","04",NA,"W",NA,NA
"H8NJ04014","SMITH, CHRISTOPHER H.","I","REP",486140.67,307135.22,"NJ","04",NA,"W",NA,NA
"H2NJ05287","GUSSEN, ADAM JEFFREY","C","DEM",0,0,"NJ","05",NA,NA,NA,NA
"H4NJ05135","CHO, ROY","C","DEM",1253537.22,1085481.39,"NJ","05",NA,"W",NA,NA
"H4NJ05143","MAGUIRE, ANDY","C","DEM",107968.79,28384,"NJ","05",NA,NA,NA,NA
"H2NJ05238","YOSRI, AKRAM","C","REP",0,0,"NJ","05",NA,NA,NA,NA
"H8NJ05052","GARRETT, SCOTT REP.","I","REP",2078660.33,1023387.87,"NJ","05",NA,"W",NA,NA
"H2NJ07168","CHOI, JUN","C","DEM",1000,1000,"NJ","06",NA,NA,NA,NA
"H8NJ03073","PALLONE, FRANK JR","I","DEM",2390700.18,592581.15,"NJ","06",NA,"W",NA,NA
"H0NJ06164","LITTLE, ANNA C","C","REP",40911.81,39911.81,"NJ","06",NA,NA,NA,NA
"H4NJ06109","WILKINSON, ANTHONY E","C","REP",135151.25,86230.53,"NJ","06",NA,"W",NA,NA
"H2NJ07143","CARDEN, TIMOTHY","C","DEM",0,0,"NJ","07",NA,NA,NA,NA
"H4NJ07099","KOVACH, JANICE","C","DEM",121055.33,55272,"NJ","07",NA,"W",NA,NA
"H6NJ07110","TRICARICO, JOSEPH JR","C","DEM",0,0,"NJ","07",NA,NA,NA,NA
"H0NJ07089","KEAN, THOMAS H JR","C","REP",5000,0,"NJ","07",NA,NA,NA,NA
"H0NJ07196","LARSEN, DAVID KENNY","C","REP",115683.51,38670,"NJ","07",NA,NA,NA,NA
"H6NJ12136","LANCE, LEONARD","I","REP",1188889.59,506401.61,"NJ","07",NA,"W",NA,NA
"H8NJ07132","HSING, MICHAEL PAUL","O","IND",500,0,"NJ","07",NA,NA,NA,NA
"H6NJ13191","SIRES, ALBIO","I","DEM",659464.8,288783.47,"NJ","08",NA,"W",NA,NA
"H8NJ08056","STRATEN, ROLAND","C","REP",0,0,"NJ","08",NA,NA,NA,NA
"H4NJ09095","WILDES, MICHAEL","C","DEM",20844.71,16200,"NJ","09",NA,NA,NA,NA
"H6NJ08118","PASCRELL, WILLIAM J. HON. JR.","I","DEM",1765754.66,760135.2,"NJ","09",NA,"W",NA,NA
"H6NJ09165","ROTHMAN, STEVEN R.","C","DEM",6450,0,"NJ","09",NA,NA,NA,NA
"H2NJ09107","BOTEACH, SHMULEY","C","REP",1339.77,0,"NJ","09",NA,NA,NA,NA
"H4NJ09111","PAUL, DIERDRE ","C","REP",11465,11465,"NJ","09",NA,"W",NA,NA
"H4NJ09129","MONTILLA, NESTOR","C","OTH",7178,5678,"NJ","09",NA,NA,NA,NA
"H0NJ10026","PAYNE, DONAL M.","C","DEM",91.12,0,"NJ","10",NA,NA,NA,NA
"H0NJ10174","TOUSSAINT, ROBERT LOUIS","C","DEM",340,340,"NJ","10",NA,NA,NA,NA
"H2NJ10139","RICE, RONALD C","O","DEM",1150,1150,"NJ","10",NA,NA,NA,NA
"H2NJ10147","GILL, NIA","O","DEM",0,0,"NJ","10",NA,NA,NA,NA
"H2NJ10154","PAYNE, DONALD M., JR.","I","DEM",554692.18,162869.69,"NJ","10",NA,"W",NA,NA
"H4NJ11091","DUNEC, MARK S","C","DEM",173617.22,123817.22,"NJ","11",NA,"W",NA,NA
"H2NJ05014","FRELINGHUYSEN, RODNEY P.","I","REP",1348295.36,705855.19,"NJ","11",NA,"W",NA,NA
"H4NJ11109","VAN GLAHN, RICHARD EDWARD","C","REP",31089,22361,"NJ","11",NA,NA,NA,NA
"H4NJ12131","GREENSTEIN, LINDA","O","DEM",324206.29,248856,"NJ","12",NA,NA,NA,NA
"H4NJ12149","COLEMAN, BONNIE WATSON","O","DEM",1395927.28,944223.95,"NJ","12",NA,"W",NA,NA
"H4NJ12156","ZWICKER, ANDREW","O","DEM",31680.98,30631.47,"NJ","12",NA,NA,NA,NA
"H6NJ06187","CHIVUKULA, UPENDRA J","O","DEM",416709.1,363709.1,"NJ","12",NA,NA,NA,NA
"H6NJ12144","HOLT, RUSH D.","I","DEM",599276.18,279256.55,"NJ","12",NA,NA,NA,NA
"H4NJ12081","SPADEA, BILL","C","REP",0,0,"NJ","12",NA,NA,NA,NA
"H4NJ12123","ECK, ALIETA DR","O","REP",223878.72,194185.11,"NJ","12",NA,"W",NA,NA
"H2NM01102","GRIEGO, ERIC","O","DEM",0,0,"NM","01",NA,NA,NA,NA
"H2NM01110","CHAVEZ, MARTY","O","DEM",177.27,0,"NM","01",NA,NA,NA,NA
"H8NM01224","HEINRICH, MARTIN","C","DEM",612196,389775,"NM","01",NA,NA,NA,NA
"H8NM01257","GRISHAM, MICHELLE LUJAN","I","DEM",1683360.03,885311.73,"NM","01",NA,"W",NA,NA
"H8NM01299","PIDCOCK, ROBERT L","O","DEM",15.43,0,"NM","01",NA,NA,NA,NA
"H8NM01315","VIGIL-GIRON, REBECCA D","O","DEM",15000,0,"NM","01",NA,NA,NA,NA
"H4NM01108","MCENTEE, MICHAEL E","C","REP",10896,10896,"NM","01",NA,NA,NA,NA
"H4NM01116","FRESE, MICHAEL HARRY","C","REP",355293.22,243333,"NM","01",NA,"W",NA,NA
"H4NM01124","PRIEM, RICHARD G","C","REP",101625,1625,"NM","01",NA,NA,NA,NA
"H2NM02100","SMITH, JOHN ARTHUR","C","DEM",6750,1750,"NM","02",NA,NA,NA,NA
"H2NM02175","ERHARD, EVELYN MADRID","C","DEM",0,0,"NM","02",NA,NA,NA,NA
"H4NM02064","ENDEAN-SINGH, LESLIE","C","DEM",144358.76,51258.76,"NM","02",NA,NA,NA,NA
"H4NM02072","LARA, ROXANNE","C","DEM",1415026.93,1046250.63,"NM","02",NA,"W",NA,NA
"H2NM02126","PEARCE, STEVAN E.","I","REP",2070663.45,1561979.8,"NM","02",NA,"W",NA,NA
"H4NM03070","BLANCH, ROBERT J JR","C","DEM",28273.64,1155,"NM","03",NA,NA,NA,NA
"H8NM03162","WIVIOTT, DON","O","DEM",0,0,"NM","03",NA,NA,NA,NA
"H8NM03196","LUJAN, BEN R MR.","I","DEM",1267973.38,462952.23,"NM","03",NA,"W",NA,NA
"H0NM03045","MULLINS, THOMAS E","C","REP",0,0,"NM","03",NA,NA,NA,NA
"H2NM03132","NEWTON, FREDERICK L","C","REP",5183.36,0,"NM","03",NA,NA,NA,NA
"H2NM03157","BYRD, JEFFERSON LEE","C","REP",111164.29,102250.11,"NM","03",NA,"W",NA,NA
"H2NV00050","KIHUEN, RUBEN","C","DEM",0,0,"NV","00",NA,NA,NA,NA
"H8NV01071","BERKLEY, SHELLEY","C","DEM",8614,110,"NV","01",NA,NA,NA,NA
"H8NV03036","TITUS, DINA","I","DEM",1086760.85,553946.18,"NV","01",NA,NA,NA,NA
"H0NV01110","LAKE, CRAIG O JR","C","REP",0,0,"NV","01",NA,NA,NA,NA
"H0NV01151","FIORE , MICHELE ANN","C","REP",824.14,0,"NV","01",NA,NA,NA,NA
"H2NV01181","LANDSBERGER, BRIAN J","C","REP",0,0,"NV","01",NA,NA,NA,NA
"H2NV01199","RODRIGUES, MIGUEL ""MIKE""","O","REP",0,0,"NV","01",NA,NA,NA,NA
"H2NV01207","EDWARDS, CHRISTOPHER","O","REP",6000,0,"NV","01",NA,NA,NA,NA
"H4NV01146","PADILLA, JOSE","C","REP",47995.49,37745.49,"NV","01",NA,NA,NA,NA
"H4NV01153","TEIJEIRO, ANNETTE","C","REP",161074.83,55950.68,"NV","01",NA,NA,NA,NA
"H4NV02128","DEMPSEY, BRIAN","C","DEM",835,835,"NV","02",NA,NA,NA,NA
"H4NV02151","SPEES, KRISTEN","C","DEM",10906,9206,"NV","02",NA,NA,NA,NA
"H2NV02395","AMODEI, MARK EUGENE","I","REP",705027.96,363498.56,"NV","02",NA,NA,NA,NA
"H6NV02172","ANGLE, SHARRON E","C","REP",0,0,"NV","02",NA,NA,NA,NA
"H2NV00035","OCEGUERA, JOHN","C","DEM",411.4,0,"NV","03",NA,NA,NA,NA
"H4NV03084","KOHN, ERIN BILBRAY","C","DEM",1161529.29,782865.85,"NV","03",NA,NA,NA,NA
"H4NV03092","KASSELA, FRANK","C","DEM",33911,8911,"NV","03",NA,NA,NA,NA
"H0NV03058","HECK, JOE","I","REP",2484963.91,1344275.73,"NV","03",NA,NA,NA,NA
"H2NV04011","HORSFORD, STEVEN ALEXZANDER","I","DEM",1935567.76,728004.41,"NV","04",NA,NA,NA,NA
"H2NV04029","SCHWARTZ, DANIEL MARK","O","REP",2000,0,"NV","04",NA,NA,NA,NA
"H2NV04037","CEGAVSKE, BARBARA","O","REP",75,75,"NV","04",NA,NA,NA,NA
"H2NV04045","TARKANIAN, DANNY","C","REP",12139.97,1272,"NV","04",NA,NA,NA,NA
"H4NV04017","HARDY, CRESENT","C","REP",446357.92,316385.28,"NV","04",NA,NA,NA,NA
"H4NV04025","INNIS, NIGER","C","REP",214526.16,192802.41,"NV","04",NA,NA,NA,NA
"H2NY01067","BISHOP, TIMOTHY","I","DEM",3034996.76,1763107.47,"NY","01",NA,NA,NA,NA
"H0NY01129","ALTSCHULER, RANDOLPH MR.","C","REP",11826.26,0,"NY","01",NA,NA,NA,NA
"H0NY01137","DEMOS, GEORGE","C","REP",2800905,300905,"NY","01",NA,NA,NA,NA
"H8NY01148","ZELDIN, LEE M","C","REP",1861021.61,1461186.96,"NY","01",NA,NA,NA,NA
"H2NY02081","FALCONE, VIVIANNE C","C","DEM",0,0,"NY","02",NA,NA,NA,NA
"H8NY04050","MAHER, PATRICIA M","C","DEM",10987.59,10887.59,"NY","02",NA,NA,NA,NA
"H2NY03089","KING, PETER T. HON.","I","REP",1308269.37,768199,"NY","02",NA,NA,NA,NA
"H0NY02085","ISRAEL, STEVE J.","I","DEM",3826438.09,2406579.4,"NY","03",NA,NA,NA,NA
"H0NY03042","KUDLER, HOWARD ","C","DEM",0,0,"NY","03",NA,NA,NA,NA
"H0NY02176","LABATE, STEPHEN A","C","REP",119914.4,88011.42,"NY","03",NA,NA,NA,NA
"H4NY03077","LALLY, GRANT M","C","REP",175755.47,144345.42,"NY","03",NA,NA,NA,NA
"H8NY03045","PREVIDI, ROBERT","C","REP",0,0,"NY","03",NA,NA,NA,NA
"H4NY04067","ABRAHAMS, KEVAN","O","DEM",185347,173677,"NY","04",NA,NA,NA,NA
"H4NY04075","RICE, KATHLEEN","O","DEM",3516854.58,2809528.79,"NY","04",NA,NA,NA,NA
"H6NY04112","MCCARTHY, CAROLYN","I","DEM",772240.38,509379.28,"NY","04",NA,NA,NA,NA
"H0NY04057","SCATURRO, FRANK MR.","O","REP",236312.6,179468.93,"NY","04",NA,NA,NA,NA
"H0NY04065","ZINNO, PETER A","C","REP",0,0,"NY","04",NA,NA,NA,NA
"H0NY04099","BECKER, FRANCIS X. JR.","O","REP",17815.88,16395,"NY","04",NA,NA,NA,NA
"H4NY04091","BLAKEMAN, BRUCE","O","REP",1729183.76,658653.12,"NY","04",NA,NA,NA,NA
"H2NY04053","LEVY, DAVID A","C","CRV",0,59,"NY","04",NA,NA,NA,NA
"H2NY05084","JENNINGS, ALLAN W JR","O","DEM",0,0,"NY","05",NA,NA,NA,NA
"H4NY07011","ACKERMAN, GARY L.","C","DEM",17259.78,0,"NY","05",NA,NA,NA,NA
"H8NY06048","MEEKS, GREGORY W.","I","DEM",1017709.05,216909.3,"NY","05",NA,NA,NA,NA
"H8NY05099","BERNEY, ELIZABETH","C","REP",0,0,"NY","05",NA,NA,NA,NA
"H2NY06116","MENG, GRACE","I","DEM",1188976.28,940169.53,"NY","06",NA,NA,NA,NA
"H2NY06124","CROWLEY, ELIZABETH S","C","DEM",18450,0,"NY","06",NA,NA,NA,NA
"H2NY06140","MITTMAN, ROBERT","C","DEM",0,0,"NY","06",NA,NA,NA,NA
"H4NY06021","HAMILTON, IAN","C","DEM",1446,0,"NY","06",NA,NA,NA,NA
"H2NY06157","HALLORAN, DANIEL JAMES III","C","REP",0,0,"NY","06",NA,NA,NA,NA
"H2NY09102","LANCMAN, RORY","C","WFP",12550,10000,"NY","06",NA,NA,NA,NA
"H2NY00010","VELAZQUEZ, NYDIA","I","DEM",739115.66,385985,"NY","07",NA,NA,NA,NA
"H2NY12130","O'CONNOR, DANIEL","C","DEM",0,0,"NY","07",NA,NA,NA,NA
"H2NY12148","DILAN, ERIK MARTIN","C","DEM",108351,108301,"NY","07",NA,NA,NA,NA
"H4NY07102","KURZON, JEFFREY MEAD","C","DEM",95784.19,91301.7,"NY","07",NA,NA,NA,NA
"H4NY07110","FERNANDEZ, JOSE LUIS","C","REP",22204.52,21157,"NY","07",NA,NA,NA,NA
"H2NY10092","JEFFRIES, HAKEEM","I","DEM",1113687.42,639559.65,"NY","08",NA,NA,NA,NA
"H2NY08138","BEAVAN, COLIN ","C","GRE",0,0,"NY","08",NA,NA,NA,NA
"H2NY09086","WEPRIN, DAVID I","O","DEM",0,0,"NY","09",NA,NA,NA,NA
"H4NY11138","CLARKE, YVETTE D","I","DEM",624079.03,246874,"NY","09",NA,NA,NA,NA
"H8NY09091","WEINER, ANTHONY D MR","C","DEM",0,0,"NY","09",NA,NA,NA,NA
"H8NY09117","KATZ, MELINDA R","C","DEM",3.62,0,"NY","09",NA,NA,NA,NA
"H2NY11017","TOWNS, EDOLPHUS","C","DEM",5000,5000,"NY","10",NA,NA,NA,NA
"H2NY17071","NADLER, JERROLD L. MR.","I","DEM",1143415.71,672644.91,"NY","10",NA,NA,NA,NA
"H4NY11179","SALGADO, ERICK J","C","DEM",8600,4600,"NY","11",NA,NA,NA,NA
"H8NY13069","RECCHIA, DOMENIC M JR","C","DEM",2479667.18,2041063.58,"NY","11",NA,NA,NA,NA
"H0NY13074","GRIMM, MICHAEL","I","REP",2000574.11,972400.04,"NY","11",NA,NA,NA,NA
"H2NY14037","MALONEY, CAROLYN B.","I","DEM",1410064.35,713915.73,"NY","12",NA,NA,NA,NA
"H2NY12155","WIGHT, CHRISTOPHER ROBIN","C","REP",14252.24,75,"NY","12",NA,NA,NA,NA
"H4NY12052","DI IORIO, NICHOLAS S","C","REP",83767.3,83243.42,"NY","12",NA,NA,NA,NA
"H2NY13088","MURPHY, MARK","C","DEM",143.64,125,"NY","13",NA,NA,NA,NA
"H2NY13096","ESPAILLAT, ADRIANO","C","DEM",699691.93,650449.01,"NY","13",NA,NA,NA,NA
"H4NY13050","WALROND, MICHAEL A","C","DEM",199349.26,189517.69,"NY","13",NA,NA,NA,NA
"H4NY15071","POWELL IV, ADAM CLAYTON","C","DEM",165988.35,157388.35,"NY","13",NA,NA,NA,NA
"H6NY13071","HARRISON, STEPHEN A. MR.","O","DEM",98.96,0,"NY","13",NA,NA,NA,NA
"H6NY19029","RANGEL, CHARLES B","I","DEM",1499955.98,932150.89,"NY","13",NA,NA,NA,NA
"H8NY13077","MCMAHON, MICHAEL E. MR.","C","DEM",154.27,0,"NY","13",NA,NA,NA,NA
"H8NY13127","STRANIERE, ROBERT A.","O","REP",0,0,"NY","13",NA,NA,NA,NA
"H4NY13076","RIVERA, DANIEL VILA","C","GRE",2303,2303,"NY","13",NA,NA,NA,NA
"H8NY07046","CROWLEY, JOSEPH","I","DEM",3113565.43,741070.98,"NY","14",NA,NA,NA,NA
"H0NY14205","BRUMBERG, DAVID RYAN","C","REP",0,0,"NY","14",NA,NA,NA,NA
"H0NY14213","BLANK, ROGER","C","REP",0,0,"NY","14",NA,NA,NA,NA
"H0NY18065","SERRANO, JOSE E.","I","DEM",192203.07,25828.07,"NY","15",NA,NA,NA,NA
"H0NY15111","FAULKNER , MICHEL","C","REP",989,989,"NY","15",NA,NA,NA,NA
"H8NY19058","ENGEL, ELIOT L. REP.","I","DEM",1237732,780557,"NY","16",NA,NA,NA,NA
"H8NY20056","LOWEY, NITA M","I","DEM",2133891.4,1629343.26,"NY","17",NA,NA,NA,NA
"H2NY17139","CARVIN, JOSEPH","C","REP",1626.39,0,"NY","17",NA,NA,NA,NA
"H4NY17135","DAY, CHRIS","C","REP",203880.05,195848.14,"NY","17",NA,NA,NA,NA
"H2NY19077","BECKER, RICHARD H","C","DEM",0,0,"NY","18",NA,NA,NA,NA
"H2NY22139","MALONEY, SEAN PATRICK","I","DEM",4256016.85,2836901.85,"NY","18",NA,NA,NA,NA
"H0NY19139","HAYWORTH, NAN","C","REP",3450807.89,1441554.3,"NY","18",NA,NA,NA,NA
"H4NY18109","SMITH, SCOTT A","C","NNE",14049,7449,"NY","18",NA,NA,NA,NA
"H2NY00051","SCHREIBMAN, JULIAN D","C","DEM",13751.82,65,"NY","19",NA,NA,NA,NA
"H2NY20091","TYNER, JOEL CARLTON","C","DEM",0,0,"NY","19",NA,NA,NA,NA
"H4NY19115","ELDRIDGE, SEAN","C","DEM",6432439.33,1869555.78,"NY","19",NA,NA,NA,NA
"H0NY20095","GIBSON, CHRISTOPHER P","I","REP",3173356.95,1544141.57,"NY","19",NA,NA,NA,NA
"H8NY19157","OROS, GEORGE","C","REP",0,0,"NY","19",NA,NA,NA,NA
"H0NY20079","MURPHY, SCOTT M",NA,"DEM",148.9,1.01,"NY","20",NA,NA,NA,NA
"H8NY20080","FEINER, PAUL J","C","DEM",25.46,0,"NY","20",NA,NA,NA,NA
"H8NY21203","TONKO, PAUL DAVID","I","DEM",1014130.84,332456.9,"NY","20",NA,NA,NA,NA
"H4NY20121","FISCHER, JAMES M","C","REP",147573.99,118019.87,"NY","20",NA,NA,NA,NA
"H8NY22045","SWEENEY, JOHN E.","C","REP",0,0,"NY","20",NA,NA,NA,NA
"H0NY23081","OWENS, WILLIAM","I","DEM",800682.04,285796.52,"NY","21",NA,NA,NA,NA
"H4NY21103","WOOLF, AARON","O","DEM",2045350.46,832228.17,"NY","21",NA,NA,NA,NA
"H0NY23057","DOHENY, MATTHEW A","O","REP",784523.6,399016.18,"NY","21",NA,NA,NA,NA
"H4NY21079","STEFANIK, ELISE M.","O","REP",1950717.8,1046694.31,"NY","21",NA,NA,NA,NA
"H4NY21095","RING, MICHAEL F","O","REP",1970,0,"NY","21",NA,NA,NA,NA
"H4NY21111","FUNICIELLO, MATTHEW J","O","GRE",35023.49,34607.49,"NY","21",NA,NA,NA,NA
"H2NY22147","LAMB, DAN","O","DEM",0,0,"NY","22",NA,NA,NA,NA
"H2NY22154","KICINSKI, MICHAEL J SR","O","REP",570,570,"NY","22",NA,NA,NA,NA
"H4NY22044","VASQUEZ, MICHAEL","C","REP",5243,1475,"NY","22",NA,NA,NA,NA
"H4NY22051","TENNEY, CLAUDIA","C","REP",193828.34,71669.74,"NY","22",NA,NA,NA,NA
"H8NY22102","PHILLIPS, GEORGE K","O","REP",0,0,"NY","22",NA,NA,NA,NA
"H8NY22110","LAYMAN, BRUCE E","C","REP",1595,0,"NY","22",NA,NA,NA,NA
"H8NY24066","HANNA, RICHARD","I","REP",1326286.8,415681.66,"NY","22",NA,NA,NA,NA
"H2NY22121","DANKS BURKE, LESLIE","O","DEM",250,0,"NY","23",NA,NA,NA,NA
"H4NY23067","ROBERTSON, MARTHA","C","DEM",2302212.1,1925071.8,"NY","23",NA,NA,NA,NA
"H0NY23107","HOFFMAN, DOUGLAS L. MR.","C","REP",95.4,0,"NY","23",NA,NA,NA,NA
"H0NY29054","REED, THOMAS W II","I","REP",3441589.97,1366507.2,"NY","23",NA,NA,NA,NA
"H2NY24036","MCHUGH, JOHN M",NA,"REP",108.58,0,"NY","23",NA,NA,NA,NA
"H2NY22113","SHINAGAWA, NATHAN","O","OTH",620,620,"NY","23",NA,NA,NA,NA
"H6NY25125","MAFFEI, DANIEL BENJAMIN MR.","I","DEM",2710660.58,1222561.84,"NY","24",NA,NA,NA,NA
"H0NY25078","BUERKLE, ANN MARIE","C","REP",7957.1,31.97,"NY","24",NA,NA,NA,NA
"H4NY24057","ROSSI, JANE","C","REP",300000,0,"NY","24",NA,NA,NA,NA
"H4NY24065","BURMAN, JANET BERL","C","REP",10010,0,"NY","24",NA,NA,NA,NA
"H4NY24073","KATKO, JOHN M","C","REP",1029766.17,784773,"NY","24",NA,NA,NA,NA
"H4NY24107","LEMONDES, JOHN","C","REP",18225,8225,"NY","24",NA,NA,NA,NA
"H6NY03031","SLAUGHTER, LOUISE MCINTOSH","I","DEM",1112376.31,492818.59,"NY","25",NA,NA,NA,NA
"H2NY25074","BROOKS, MAGGIE","C","REP",532.51,0,"NY","25",NA,NA,NA,NA
"H4NY29098","ASSINI, MARK W","C","REP",194023.52,193015.52,"NY","25",NA,NA,NA,NA
"H4NY25047","DEAN, TIMOTHY MICHAEL","C","IND",28810,2203,"NY","25",NA,NA,NA,NA
"H4NY27076","HIGGINS, BRIAN","I","DEM",851431.87,523742.5,"NY","26",NA,NA,NA,NA
"H4NY26052","WEPPNER, KATHLEEN","C","REP",88103,50053,"NY","26",NA,NA,NA,NA
"H8NY27077","REYNOLDS, THOMAS M",NA,"REP",1432.56,0,"NY","26",NA,NA,NA,NA
"H2NY26171","MADIGAN, MICHAEL H","C","IND",0,0,"NY","26",NA,NA,NA,NA
"H2NY00036","HOCHUL, KATHLEEN COURTNEY","C","DEM",0,0,"NY","27",NA,NA,NA,NA
"H4NY27100","THOMAS, MARK W","C","DEM",0,0,"NY","27",NA,NA,NA,NA
"H4NY27118","O'DONNELL, JAMES D.","C","DEM",12525,10935,"NY","27",NA,NA,NA,NA
"H8NY26087","BELLAVIA, DAVID GREGORY","C","REP",0,0,"NY","27",NA,NA,NA,NA
"H8NY29032","COLLINS, CHRISTOPHER C","I","REP",961191.07,356833,"NY","27",NA,NA,NA,NA
"H6NY29168","MASSA, ERIC JJ",NA,"DEM",361.76,0,"NY","29",NA,NA,NA,NA
"H6NY36015","LAFALCE, JOHN J","C","DEM",11597.79,0,"NY","29",NA,NA,NA,NA
"H4NY29106","KOLB, BRIAN M","C","REP",0,0,"NY","29",NA,NA,NA,NA
"H2OH02093","KUNDRATA, FREDERICK LOUIS III","C","DEM",317167.91,43582.83,"OH","01",NA,"W",NA,NA
"H8OH01043","CHABOT, STEVE","I","REP",938321.08,555177.5,"OH","01",NA,"W",NA,NA
"H4OH02131","RICHARDS, RONNY HARRISON","C","DEM",15100.2,13236,"OH","02",NA,NA,NA,NA
"H4OH02149","SHEIL, JOHN ARTHUR","C","DEM",4535,4147,"OH","02",NA,NA,NA,NA
"H4OH02156","TYSZKIEWICZ, MAREK","C","DEM",299476,83290.24,"OH","02",NA,"W",NA,NA
"H2OH02085","WENSTRUP, BRAD R DR.","I","REP",1079605.28,677411.11,"OH","02",NA,"W",NA,NA
"H6OH02086","SCHMIDT, JEANNETTE H","C","REP",0,0,"OH","02",NA,NA,NA,NA
"H6OH02102","BRINKMAN, THOMAS E","C","REP",0,0,"OH","02",NA,NA,NA,NA
"H2OH03117","CELESTE, TED","C","DEM",1250,1250,"OH","03",NA,NA,NA,NA
"H2OH03125","BEATTY, JOYCE","I","DEM",888412.26,243338.61,"OH","03",NA,"W",NA,NA
"H2OH03133","TYSON, PRISCILLA","C","DEM",0,0,"OH","03",NA,NA,NA,NA
"H6OH15104","KILROY, MARY JO","C","DEM",0,0,"OH","03",NA,NA,NA,NA
"H8OH02041","SANDERS, CHARLES W","C","DEM",6976,523.06,"OH","03",NA,NA,NA,NA
"H0OH15099","ADAMS, JOHN","C","REP",3250,0,"OH","03",NA,NA,NA,NA
"H2OH03141","LONG, CHRIS","C","REP",0,0,"OH","03",NA,NA,NA,NA
"H4OH03089","VENNON, ERIC T","C","REP",7350,7350,"OH","03",NA,NA,NA,NA
"H2OH04131","SLONE, JAMES M","C","DEM",2793.89,2732.23,"OH","04",NA,NA,NA,NA
"H4OH04046","GARRETT, JANET PATRICIA","C","DEM",44737.38,39017.66,"OH","04",NA,NA,NA,NA
"H2OH04032","OXLEY, MICHAEL G","C","REP",0,0,"OH","04",NA,NA,NA,NA
"H6OH04082","JORDAN, JAMES D.","I","REP",937570.14,557698.95,"OH","04",NA,"W",NA,NA
"H2OH05021","ZIMMANN, ANGELA KAY","C","DEM",366.91,0,"OH","05",NA,NA,NA,NA
"H4OH05043","FRY, ROBERT L","C","DEM",59444.38,33226.02,"OH","05",NA,"W",NA,NA
"H8OH05036","LATTA, ROBERT EDWARD MR","I","REP",1217262.88,590355.74,"OH","05",NA,"W",NA,NA
"H4OH06074","GARRISON, JENNIFER D","C","DEM",949150.8,222034.96,"OH","06",NA,"W",NA,NA
