"Candidate identification","Candidate name","Incumbent challenger status","Party affiliation","Total receipts","Total individual contributions","Candidate state","Candidate district","Special election status","Primary election status","Runoff election status","General election status"
"H4NE01064","FORTENBERRY, JEFFREY","I","REP",698413.78,431328.45,"NE","01",NA,"W",NA,"W"
"H0NE02144","WHITE, THOMAS M.","C","DEM",20443,0,"NE","02",NA,NA,NA,NA
"H2NE02058","EWING, JOHN W JR","C","DEM",617754.94,499336.21,"NE","02",NA,"W",NA,"L"
"H2NE02074","HOWARD, GWENDOLYN ELOISE","C","DEM",56054,42954,"NE","02",NA,NA,NA,NA
"H0NE02136","SAKALOSKY, MATTHEW JAMES","C","REP",0,0,"NE","02",NA,NA,NA,NA
"H2NE02041","LINDSTROM, BRETT","C","REP",70827.43,59373.19,"NE","02",NA,NA,NA,NA
"H2NE02066","HEIDEL, JACK","C","REP",84551.51,11646.63,"NE","02",NA,NA,NA,NA
"H2NE02082","FREEMAN, GLENN M","C","REP",30052,8965,"NE","02",NA,NA,NA,NA
"H8NE02139","TERRY, LEE","I","REP",2036016.71,780061.09,"NE","02",NA,"W",NA,"W"
"H2NE03023","SULLIVAN, MARK","C","DEM",38552.05,23986,"NE","03",NA,"W",NA,"L"
"H6NE03115","SMITH, ADRIAN","I","REP",1163154.28,412169.99,"NE","03",NA,"W",NA,"W"
"H2NH01197","DOWDELL, JOANNE","C","DEM",228912,195912,"NH","01",NA,NA,NA,NA
"H2NH01205","HODGKINS, JOSEF VERNON","C","DEM",5,0,"NH","01",NA,NA,NA,NA
"H2NH01213","HOSMER, ANDREW JOHN","C","DEM",94870.71,92370.71,"NH","01",NA,NA,NA,NA
"H6NH01230","SHEA-PORTER, CAROL","C","DEM",1720667.32,1191010.19,"NH","01",NA,"W",NA,"W"
"H0NH01209","BESTANI, ROBERT MARTIN","C","REP",500,0,"NH","01",NA,NA,NA,NA
"H0NH01217","GUINTA, FRANK","C","REP",1903770.27,973139.1,"NH","01",NA,"W",NA,"L"
"H0NH01225","ASHOOH, RICHARD E","C","REP",0,0,"NH","01",NA,NA,NA,NA
"H2NH01122","MAHONEY, SEAN","C","REP",225.08,0,"NH","01",NA,NA,NA,NA
"H2NH01130","BRADLEY, JOSEPH E. MR. III","C","REP",0,0,"NH","01",NA,NA,NA,NA
"H2NH01163","STEPHEN, JOHN A","C","REP",0,0,"NH","01",NA,NA,NA,NA
"H0NH02181","KUSTER, ANN MCLANE","C","DEM",3161003.98,2577172.96,"NH","02",NA,"W",NA,"W"
"H0NH02215","SWETT, KATRINA","C","DEM",598.48,0,"NH","02",NA,NA,NA,NA
"H0NH02017","BASS, CHARLES F.","I","REP",2066087.83,748380.84,"NH","02",NA,"W",NA,"L"
"H0NH02207","GIUDA, ROBERT","O","REP",225,0,"NH","02",NA,NA,NA,NA
"H0NH02223","SONNER, WESLEY MICHAEL JR","O","REP",0,0,"NH","02",NA,NA,NA,NA
"H8NH02192","HORN, JENNIFER","O","REP",0,0,"NH","02",NA,NA,NA,NA
"H0NH02231","VANBLOMMESTEYN, TIMOTHY","O","IND",298.79,100,"NH","02",NA,NA,NA,NA
"H0NJ01066","ANDREWS, ROBERT E. MR.","I","DEM",1510757.47,768135.75,"NJ","01",NA,"W",NA,"W"
"H2NJ01104","HORTON, GREGORY W","C","REP",12640,12140,"NJ","01",NA,"W",NA,"L"
"H8NJ01135","GLADING, DALE MARK","C","REP",1325,1325,"NJ","01",NA,NA,NA,NA
"H2NJ02144","SHOBER, CASSANDRA RANIERI","C","DEM",55143.75,50919.74,"NJ","02",NA,"W",NA,"L"
"H2NJ02037","LOBIONDO, FRANK A.","I","REP",1566499.52,657030.81,"NJ","02",NA,"W",NA,"W"
"H2NJ02128","ASSAD, MIKE","C","REP",5954.53,2828,"NJ","02",NA,NA,NA,NA
"H2NJ02151","LUKENS, CHARLES","C","IND",3175,450,"NJ","02",NA,NA,NA,"L"
"H2NJ03183","ADLER, SHELLEY","C","DEM",1063622.99,758773.11,"NJ","03",NA,"W",NA,"L"
"H8NJ03156","ADLER, JOHN H","C","DEM",7501.84,0,"NJ","03",NA,NA,NA,NA
"H0NJ03153","RUNYAN, JON","I","REP",2080014.07,905169.47,"NJ","03",NA,"W",NA,"W"
"H4NJ13022","SAXTON, H. J",NA,"REP",14775.33,0,"NJ","03",NA,NA,NA,NA
"H8NJ03164","KELLY, JOHN","O","REP",2600,600,"NJ","03",NA,NA,NA,NA
"H0NJ04086","KLEINHENDLER, HOWARD","C","DEM",0,0,"NJ","04",NA,NA,NA,NA
"H2NJ04140","DEMEO, DOUGLAS ANTHONY","C","DEM",18116,10263,"NJ","04",NA,NA,NA,NA
"H2NJ04165","FROELICH, BRIAN P","C","DEM",87156.83,64380.84,"NJ","04",NA,"W",NA,"L"
"H2NJ04173","MCGOWAN, TERRENCE","C","REP",4150,4150,"NJ","04",NA,NA,NA,NA
"H8NJ04014","SMITH, CHRISTOPHER H.","I","REP",658473.84,451581.88,"NJ","04",NA,"W",NA,"W"
"H8NJ12074","BATEMAN, ALAN R","C","REP",0,0,"NJ","04",NA,NA,NA,NA
"H0NJ05125","THEISE, TOD","C","DEM",195,0,"NJ","05",NA,NA,NA,NA
"H2NJ00031","CASTLE, JASON PAUL ","C","DEM",12930,3930,"NJ","05",NA,NA,NA,NA
"H2NJ05279","SARE, DIANE","C","DEM",47263.04,46931.3,"NJ","05",NA,NA,NA,NA
"H2NJ05287","GUSSEN, ADAM JEFFREY","C","DEM",51444.28,45794.28,"NJ","05",NA,"W",NA,"L"
"H2NJ05238","YOSRI, AKRAM","C","REP",0,0,"NJ","05",NA,NA,NA,NA
"H8NJ05052","GARRETT, SCOTT REP.","I","REP",2397464.98,1324756.15,"NJ","05",NA,"W",NA,"W"
"H8NJ03073","PALLONE, FRANK JR","I","DEM",1868760,719590.7,"NJ","06",NA,"W",NA,"W"
"H0NJ06164","LITTLE, ANNA C","C","REP",576289.12,560089.12,"NJ","06",NA,"W",NA,"L"
"H2NJ06194","CULLARI, ERNESTO P","C","REP",22779,22235,"NJ","06",NA,NA,NA,NA
"H0NJ07212","POTOSNAK, EDWARD III","C","DEM",173519.3,169833.49,"NJ","07",NA,NA,NA,NA
"H2NJ07143","CARDEN, TIMOTHY","C","DEM",0,0,"NJ","07",NA,NA,NA,NA
"H2NJ07168","CHOI, JUN","C","DEM",336981.47,332654,"NJ","07",NA,NA,NA,NA
"H6NJ06187","CHIVUKULA, UPENDRA J","C","DEM",968084.47,907658.57,"NJ","07",NA,"W",NA,"L"
"H6NJ07110","TRICARICO, JOSEPH JR","C","DEM",0,0,"NJ","07",NA,NA,NA,NA
"H0NJ07089","KEAN, THOMAS H JR","C","REP",5000,4000,"NJ","07",NA,NA,NA,NA
"H0NJ07196","LARSEN, DAVID KENNY","C","REP",131836.47,53545.61,"NJ","07",NA,NA,NA,NA
"H6NJ12136","LANCE, LEONARD","I","REP",1321361.7,621861.98,"NJ","07",NA,"W",NA,"W"
"H8NJ07132","HSING, MICHAEL PAUL","O","IND",0,0,"NJ","07",NA,NA,NA,NA
"H0NJ31014","DYER, OMAR LAMONT","C","DEM",171132.4,4898,"NJ","08",NA,NA,NA,NA
"H2NJ13141","SHURIN, MICHAEL JOSEPH","C","DEM",23875,75,"NJ","08",NA,NA,NA,NA
"H6NJ13191","SIRES, ALBIO","I","DEM",663826.51,332650,"NJ","08",NA,"W",NA,"W"
"H8NJ08056","STRATEN, ROLAND","C","REP",112.35,0,"NJ","08",NA,NA,NA,NA
"H4NJ09095","WILDES, MICHAEL","C","DEM",74663.1,45800,"NJ","09",NA,NA,NA,NA
"H6NJ08118","PASCRELL, WILLIAM J JR","I","DEM",2861094.88,1558684.95,"NJ","09",NA,"W",NA,"W"
"H6NJ09165","ROTHMAN, STEVEN R.","I","DEM",1458567.75,978591.4,"NJ","09",NA,NA,NA,NA
"H0NJ09143","ASLANIAN, JOHN","C","REP",450,450,"NJ","09",NA,NA,NA,NA
"H2NJ09107","BOTEACH, SHMULEY","C","REP",317115.88,305115.88,"NJ","09",NA,"W",NA,"L"
"H2NJ09123","SMITH, E DAVID","C","UNK",1183,1141,"NJ","09",NA,NA,NA,"L"
"H0NJ10026","PAYNE, DONAL M.","I","DEM",341004.57,114815,"NJ","10",NA,NA,NA,NA
"H2NJ10139","RICE, RONALD C","O","DEM",112166.51,83366.51,"NJ","10",NA,NA,NA,NA
"H2NJ10147","GILL, NIA","O","DEM",148396.16,116454,"NJ","10",NA,NA,NA,NA
"H2NJ10154","PAYNE, DONALD M., JR.","I","DEM",611326.68,248521.68,"NJ","10","W","W",NA,"W"
"H2NJ10162","SMITH, WAYNE","O","DEM",18365,18365,"NJ","10",NA,NA,NA,NA
"H0NJ11099","HERBERT, RALEIGH DOUGLAS","C","DEM",0,0,"NJ","11",NA,NA,NA,NA
"H2NJ11103","MACK, SEAN","C","DEM",0,0,"NJ","11",NA,NA,NA,NA
"H2NJ11111","ARVANITES, JOHN","C","DEM",103637,96882,"NJ","11",NA,"W",NA,"L"
"H2NJ05014","FRELINGHUYSEN, RODNEY P.","I","REP",1101627.89,505941,"NJ","11",NA,"W",NA,"W"
"H6NJ12144","HOLT, RUSH D.","I","DEM",2084904.26,1432667.16,"NJ","12",NA,"W",NA,"W"
"H0NJ12154","HALFACRE, MICHAEL","C","REP",0,0,"NJ","12",NA,NA,NA,NA
"H0NJ12162","SIPPRELLE, SCOTT","C","REP",8957.3,0,"NJ","12",NA,NA,NA,NA
"H2NJ12119","BECK, ERIC","C","REP",129280.97,56780,"NJ","12",NA,"W",NA,"L"
"H4NJ12081","SPADEA, BILL","C","REP",5032,32,"NJ","12",NA,NA,NA,NA
"H0NJ13152","DWYER, HENRIETTA","C","REP",3065,2100,"NJ","13",NA,NA,NA,NA
"H2NM01102","GRIEGO, ERIC","O","DEM",1107014.2,1024526.55,"NM","01",NA,NA,NA,NA
"H2NM01110","CHAVEZ, MARTY","O","DEM",711373.19,647372.93,"NM","01",NA,NA,NA,NA
"H8NM01224","HEINRICH, MARTIN","I","DEM",6727090.62,5323972.5,"NM","01",NA,NA,NA,NA
"H8NM01257","GRISHAM, MICHELLE","O","DEM",1818730.01,1170633.83,"NM","01",NA,"W",NA,"W"
"H8NM01299","PIDCOCK, ROBERT L","O","DEM",15.34,0,"NM","01",NA,NA,NA,NA
"H8NM01315","VIGIL-GIRON, REBECCA D","O","DEM",0,0,"NM","01",NA,NA,NA,NA
"H0NM01163","BARELA, JON","C","REP",2000,0,"NM","01",NA,NA,NA,NA
"H2NM01094","LEWIS, DAN","O","REP",236540.58,216212.02,"NM","01",NA,NA,NA,NA
"H2NM01128","ARNOLD-JONES, JANICE E","O","REP",578878.86,535491.81,"NM","01",NA,"W",NA,"L"
"H2NM01136","SMITH, GARY","O","REP",296951.81,380,"NM","01",NA,NA,NA,NA
"H2NM02100","SMITH, JOHN ARTHUR","C","DEM",5500,1500,"NM","02",NA,NA,NA,NA
"H2NM02175","ERHARD, EVELYN MADRID","C","DEM",90785.95,77996,"NM","02",NA,"W",NA,"L"
"H8NM02032","TEAGUE, HARRY","C","DEM",3628.08,0,"NM","02",NA,NA,NA,NA
"H2NM02126","PEARCE, STEVE","I","REP",1687074.84,1218627.71,"NM","02",NA,"W",NA,"W"
"H2NM03140","CLOSSON, SEAN MICHAEL","C","DEM",1183.44,25,"NM","03",NA,NA,NA,NA
"H8NM03162","WIVIOTT, DON","O","DEM",0,0,"NM","03",NA,NA,NA,NA
"H8NM03196","LUJAN, BEN R MR.","I","DEM",1102858.06,518180.01,"NM","03",NA,"W",NA,"W"
"H0NM03045","MULLINS, THOMAS E","C","REP",5871.24,0,"NM","03",NA,NA,NA,NA
"H2NM03132","NEWTON, FREDERICK L","C","REP",86859.5,19859.5,"NM","03",NA,NA,NA,NA
"H2NM03157","BYRD, JEFFERSON LEE","C","REP",94587.31,63330.27,"NM","03",NA,"W",NA,"L"
"H2NV00050","KIHUEN, RUBEN","C","DEM",200408,167283,"NV","00",NA,NA,NA,NA
"H8NV01071","BERKLEY, SHELLEY","I","DEM",10548285.54,7916416.89,"NV","01",NA,NA,NA,NA
"H8NV03036","TITUS, DINA","O","DEM",1273980.63,718875.34,"NV","01",NA,"W",NA,"W"
"H0NV01110","LAKE, CRAIG O JR","C","REP",0,0,"NV","01",NA,NA,NA,NA
"H0NV01151","FIORE , MICHELE ANN","C","REP",1000,0,"NV","01",NA,NA,NA,NA
"H2NV01181","LANDSBERGER, BRIAN J","C","REP",3172,0,"NV","01",NA,NA,NA,NA
"H2NV01199","RODRIGUES, MIGUEL ""MIKE""","O","REP",7067.93,5363.72,"NV","01",NA,NA,NA,NA
"H2NV01207","EDWARDS, CHRISTOPHER","O","REP",183671,37671,"NV","01",NA,"W",NA,"L"
"H2NV01256","VAUGHAN, STAN","O","IAP",19200,7500,"NV","01",NA,NA,NA,"L"
"H0NV02191","PRICE, NANCY","O","DEM",275,75,"NV","02",NA,NA,NA,NA
"H2NV02247","MARSHALL, KATE","C","DEM",817891.63,564770.63,"NV","02",NA,NA,NA,NA
"H2NV02288","MAYE, JACQUES CLEMENT JR","O","DEM",0,0,"NV","02",NA,NA,NA,NA
"H2NV02486","RODRIGUEZ, XIO","C","DEM",7079,6579,"NV","02",NA,NA,NA,NA
"H2NV02221","BROWER, GREG","O","REP",42494.06,40770.76,"NV","02",NA,NA,NA,NA
"H2NV02395","AMODEI, MARK EUGENE","I","REP",1314807.8,616167.17,"NV","02","W","W",NA,"W"
"H6NV02164","HELLER, DEAN","C","REP",351501.71,116316.67,"NV","02",NA,NA,NA,NA
"H6NV02172","ANGLE, SHARRON E","C","REP",1538027.57,1222812.16,"NV","02",NA,NA,NA,NA
"H0NV02167","BEST, RUSSELL","C","IAP",7617,3765,"NV","02",NA,NA,NA,"L"
"H2NV00035","OCEGUERA, JOHN","C","DEM",1534013.59,929716.86,"NV","03",NA,"W",NA,"L"
"H2NV03096","HANING II, JAMES FRANKLIN","C","DEM",2185,198,"NV","03",NA,NA,NA,NA
"H0NV03033","LAUER, ROBERT LELIE","C","REP",0,0,"NV","03",NA,NA,NA,NA
"H0NV03058","HECK, JOE","I","REP",2423277.15,1333625.63,"NV","03",NA,"W",NA,"W"
"H0NV03090","NOHRDEN, STEVEN PATRICK","C","REP",0,0,"NV","03",NA,NA,NA,NA
"H2NV00043","LEE, JOHN JAY","O","DEM",69216.93,61716.93,"NV","04",NA,NA,NA,NA
"H2NV04011","HORSFORD, STEVEN ALEXZANDER","O","DEM",1718991.26,960479.54,"NV","04",NA,"W",NA,"W"
"H2NV04029","SCHWARTZ, DANIEL MARK","O","REP",421048.44,36865,"NV","04",NA,NA,NA,NA
"H2NV04037","CEGAVSKE, BARBARA","O","REP",241649.13,209941.97,"NV","04",NA,NA,NA,NA
"H2NV04045","TARKANIAN, DANNY","C","REP",1332354.51,951862.62,"NV","04",NA,"W",NA,"L"
"H2NV04078","HILL, KIRAN","O","REP",8569,6067,"NV","04",NA,NA,NA,NA
"H6NV01158","WEGNER, KENNETH","O","REP",31928.35,8466.8,"NV","04",NA,NA,NA,NA
"H4NY19107","JALIMAN, MICHAEL","C","DEM",0,0,"NY","00",NA,NA,NA,NA
"H0NY09072","TURNER, ROBERT L","I","REP",0,0,"NY","00","W",NA,NA,NA
"H2NY01067","BISHOP, TIMOTHY","I","DEM",2731218.03,1604417.77,"NY","01",NA,"W",NA,"W"
"H0NY00063","COX, CHRISTOPHER N","C","REP",5000,0,"NY","01",NA,NA,NA,NA
"H0NY01129","ALTSCHULER, RANDOLPH MR.","C","REP",2284790.29,1769056.93,"NY","01",NA,"W",NA,"L"
"H0NY01137","DEMOS, GEORGE","C","REP",354652.43,287430,"NY","01",NA,NA,NA,NA
"H0NY01160","FITZPATRICK, MICHAEL J","C","REP",0,0,"NY","01",NA,NA,NA,NA
"H2NY01083","STERLING, JASON","C","REP",1000,0,"NY","01",NA,NA,NA,NA
"H6NY14228","MCFARLAND, KATHLEEN TROIA","C","REP",0,0,"NY","01",NA,NA,NA,NA
"H2NY02081","FALCONE, VIVIANNE C","C","DEM",11679.44,8027.44,"NY","02",NA,"W",NA,"L"
"H2NY02107","MOURINO, PAUL","C","REP",3551,3551,"NY","02",NA,NA,NA,NA
"H2NY03089","KING, PETER T. HON.","I","REP",1812860.05,1089954.92,"NY","02",NA,"W",NA,"W"
"H0NY02085","ISRAEL, STEVE J.","I","DEM",3190720.72,2070177.77,"NY","03",NA,"W",NA,"W"
"H0NY03042","KUDLER, HOWARD ","C","DEM",0,0,"NY","03",NA,NA,NA,NA
"H0NY02176","LABATE, STEPHEN A","C","REP",286447.5,273047.5,"NY","03",NA,"W",NA,"L"
"H8NY03045","PREVIDI, ROBERT","C","REP",581.5,581.5,"NY","03",NA,NA,NA,NA
"H6NY04112","MCCARTHY, CAROLYN","I","DEM",2277999.7,1448386.94,"NY","04",NA,"W",NA,"W"
"H0NY04057","SCATURRO, FRANK","C","REP",177581.55,162677.63,"NY","04",NA,NA,NA,"L"
"H0NY04065","ZINNO, PETER A","C","REP",0,0,"NY","04",NA,NA,NA,NA
"H0NY04099","BECKER, FRANCIS X. JR.","C","REP",154905.76,131115.77,"NY","04",NA,"W",NA,"L"
"H2NY04053","LEVY, DAVID A","C","CRV",0,0,"NY","04",NA,NA,NA,NA
"H0NY05062","MILANO, JAMES","C","DEM",0,0,"NY","05",NA,NA,NA,NA
"H2NY05084","JENNINGS, ALLAN W JR","O","DEM",16812.35,16599,"NY","05",NA,NA,NA,"L"
"H2NY06108","SCALA, MICHAEL","C","DEM",5807,3387,"NY","05",NA,NA,NA,NA
"H4NY07011","ACKERMAN, GARY L.","I","DEM",452953.93,277808,"NY","05",NA,NA,NA,NA
"H8NY04050","MAHER, PATRICIA M","C","DEM",0,0,"NY","05",NA,NA,NA,NA
"H8NY06048","MEEKS, GREGORY W.","I","DEM",740896.78,182915,"NY","05",NA,"W",NA,"W"
"H8NY05099","BERNEY, ELIZABETH","C","REP",0,0,"NY","05",NA,NA,NA,NA
"H2NY06116","MENG, GRACE","C","DEM",1852611.33,1376479.85,"NY","06",NA,"W",NA,"W"
"H2NY06124","CROWLEY, ELIZABETH S","C","DEM",369234.93,264196.18,"NY","06",NA,NA,NA,NA
"H2NY06140","MITTMAN, ROBERT","C","DEM",145040,8040,"NY","06",NA,NA,NA,NA
"H0NY06045","TAUB, ASHER E","C","REP",0,0,"NY","06",NA,NA,NA,NA
"H2NY06157","HALLORAN, DANIEL JAMES III","C","REP",181117,170467,"NY","06",NA,"W",NA,"L"
"H8NY05081","CHOU, EVERGREEN C","C","GRE",225,225,"NY","06",NA,"W",NA,"L"
"H2NY09102","LANCMAN, RORY","C","WFP",627353.07,368739.08,"NY","06",NA,NA,NA,NA
"H0NY12159","MARTINEZ, GEORGE","C","DEM",10575,6075,"NY","07",NA,NA,NA,NA
"H2NY00010","VELAZQUEZ, NYDIA M.","I","DEM",674523.93,168758.92,"NY","07",NA,"W",NA,"W"
"H2NY12130","O'CONNOR, DANIEL","C","DEM",80181.59,77611.59,"NY","07",NA,NA,NA,NA
"H2NY12148","DILAN, ERIK MARTIN","C","DEM",277416.55,251173,"NY","07",NA,NA,NA,NA
"H2NY10092","JEFFRIES, HAKEEM","C","DEM",1405684.57,1183368.18,"NY","08",NA,"W",NA,"W"
"H6NY00060","BARRON, CHARLES","C","DEM",140894.98,70144.98,"NY","08",NA,NA,NA,NA
"H2NY08138","BEAVAN, COLIN ","C","GRE",7632.81,6132.81,"NY","08",NA,"W",NA,"L"
"H2NY09086","WEPRIN, DAVID I","O","DEM",931291.06,628156.68,"NY","09",NA,NA,NA,NA
"H2NY11116","KINARD, SYLVIA GAIL","C","DEM",24514,4105,"NY","09",NA,NA,NA,NA
"H4NY11138","CLARKE, YVETTE D","I","DEM",743730.13,346511.5,"NY","09",NA,"W",NA,"W"
"H8NY09091","WEINER, ANTHONY D MR","C","DEM",320965.13,307293.73,"NY","09",NA,NA,NA,NA
"H8NY09117","KATZ, MELINDA R","C","DEM",17.83,0,"NY","09",NA,NA,NA,NA
"H2NY11017","TOWNS, EDOLPHUS","I","DEM",771006.95,292617.53,"NY","10",NA,NA,NA,NA
"H2NY17071","NADLER, JERROLD L. MR.","I","DEM",1125304.2,745235.68,"NY","10",NA,"W",NA,"W"
"H2NY14037","MALONEY, CAROLYN B","I","DEM",1746928.76,1035711,"NY","12",NA,"W",NA,"W"
"H6NY13030","SOLARZ, STEPHEN J","C","DEM",0,0,"NY","12",NA,NA,NA,NA
"H2NY12155","WIGHT, CHRISTOPHER ROBIN","C","REP",116717.26,101034.96,"NY","12",NA,"W",NA,"L"
"H0NY15129","JOHNSON, JOYCE STANLEY","C","DEM",0,0,"NY","13",NA,NA,NA,NA
"H2NY13070","BORGOGNONE, ALEASSANDRO","C","DEM",13800,13800,"NY","13",NA,NA,NA,NA
"H2NY13088","MURPHY, MARK","C","DEM",928665.61,711029.48,"NY","13",NA,"W",NA,"L"
"H2NY13096","ESPAILLAT, ADRIANO","C","DEM",434315.75,429065.75,"NY","13",NA,NA,NA,NA
"H2NY15109","WILLIAMS, CLYDE EDWARD JR.","C","DEM",418084.45,399265.91,"NY","13",NA,NA,NA,NA
"H6NY13071","HARRISON, STEPHEN A. MR.","O","DEM",0,0,"NY","13",NA,NA,NA,NA
"H6NY19029","RANGEL, CHARLES B","I","DEM",1475983.78,981997.58,"NY","13",NA,"W",NA,"W"
"H8NY13077","MCMAHON, MICHAEL E. MR.","C","DEM",22632.98,0,"NY","13",NA,NA,NA,NA
"H0NY13066","ALLEGRETTI, MICHAEL A","C","REP",3505.96,0,"NY","13",NA,NA,NA,NA
"H0NY13074","GRIMM, MICHAEL","I","REP",2263993.57,955276.03,"NY","13",NA,"W",NA,"W"
"H8NY13127","STRANIERE, ROBERT A.","O","REP",0,0,"NY","13",NA,NA,NA,NA
"H0NY14189","SAUJANI, RESHMA M","C","DEM",22790.42,12850,"NY","14",NA,NA,NA,NA
"H8NY07046","CROWLEY, JOSEPH","I","DEM",2577592.02,901900.83,"NY","14",NA,"W",NA,"W"
"H0NY14197","LAVERGHETTA, DINO","C","REP",0,0,"NY","14",NA,NA,NA,NA
"H0NY14205","BRUMBERG, DAVID RYAN","C","REP",0,0,"NY","14",NA,NA,NA,NA
"H0NY14213","BLANK, ROGER","C","REP",0,0,"NY","14",NA,NA,NA,NA
"H0NY15103","MORGAN, VINCENT SCOTT","C","DEM",93692,14310,"NY","15",NA,NA,NA,NA
"H0NY15137","TASINI, JONATHAN","C","DEM",0,0,"NY","15",NA,NA,NA,NA
"H0NY18065","SERRANO, JOSE E","I","DEM",212068,34318,"NY","15",NA,"W",NA,"W"
"H4NY15071","POWELL, ADAM CLAYTON IV","C","DEM",0,0,"NY","15",NA,NA,NA,NA
"H0NY15111","FAULKNER , MICHEL","C","REP",5200,5200,"NY","15",NA,NA,NA,NA
"H8NY19058","ENGEL, ELIOT L","I","DEM",1062605.76,598685.76,"NY","16",NA,"W",NA,"W"
"H2NY16057","MCLAUGHLIN, JOSEPH","C","REP",3350,3350,"NY","16",NA,"W",NA,"L"
"H8NY20056","LOWEY, NITA M","I","DEM",2165669.24,1785986.87,"NY","17",NA,"W",NA,"W"
"H0NY17125","MELE, ANTHONY","C","REP",4086.79,3436.5,"NY","17",NA,NA,NA,NA
"H0NY17133","KLEINHANDLER, YORK JAY","C","REP",0,0,"NY","17",NA,NA,NA,NA
"H2NY17139","CARVIN, JOSEPH","C","REP",1297104.32,291201.01,"NY","17",NA,"W",NA,"L"
"H2NY18079","MOULTRIE, ANNE JACOBS","C","DEM",550,550,"NY","18",NA,NA,NA,NA
"H2NY19077","BECKER, RICHARD H","C","DEM",458787.85,299403.35,"NY","18",NA,NA,NA,NA
"H2NY19085","ALEXANDER, MATTHEW CLIFFORD","C","DEM",156776.62,155576.62,"NY","18",NA,NA,NA,NA
"H2NY19093","WILSON, THOMAS","C","DEM",168742.8,82538.66,"NY","18",NA,NA,NA,NA
"H2NY19101","JACKSON, DUANE","C","DEM",36701,16101,"NY","18",NA,NA,NA,NA
"H2NY22139","MALONEY, SEAN PATRICK","O","DEM",2257170.87,1845093.96,"NY","18",NA,"W",NA,"W"
"H0NY18164","ROSEN, MARK L","C","REP",245059.69,68738.83,"NY","18",NA,NA,NA,NA
"H0NY19139","HAYWORTH, NAN","C","REP",3319063.02,1608755.82,"NY","18",NA,"W",NA,"L"
"H2NY00051","SCHREIBMAN, JULIAN D","C","DEM",1359071.52,933424.39,"NY","19",NA,"W",NA,"L"
"H2NY20091","TYNER, JOEL CARLTON","C","DEM",33426.76,30726.76,"NY","19",NA,NA,NA,NA
"H2NY26080","HINCHEY, MAURICE D","I","DEM",223076.95,128967.21,"NY","19",NA,NA,NA,NA
"H4NY19099","SHULDINER, BENJAMIN OLIVER","C","DEM",0,0,"NY","19",NA,NA,NA,NA
"H6NY19144","HALL, JOHN JOSEPH","C","DEM",20690.37,0,"NY","19",NA,NA,NA,NA
"H0NY19121","BALL, GREGORY R","C","REP",77.83,0,"NY","19",NA,NA,NA,NA
"H0NY19154","DI CARLO, NEIL ANTHONY","C","REP",1044.01,5,"NY","19",NA,NA,NA,NA
"H0NY20095","GIBSON, CHRISTOPHER P","I","REP",2187704.7,943807.31,"NY","19",NA,"W",NA,"W"
"H8NY19157","OROS, GEORGE","C","REP",0,0,"NY","19",NA,NA,NA,NA
"H4NY20055","DIOGUARDI, JOSEPH J","C","RTL",48,0,"NY","19",NA,NA,NA,NA
"H0NY20079","MURPHY, SCOTT M",NA,"DEM",6212.29,0,"NY","20",NA,NA,NA,NA
"H8NY20080","FEINER, PAUL J","C","DEM",116.85,0,"NY","20",NA,NA,NA,NA
"H8NY21203","TONKO, PAUL DAVID","I","DEM",974898.84,427304.35,"NY","20",NA,"W",NA,"W"
"H2NY21099","DIETERICH, ROBERT J","C","REP",248450.2,196352.47,"NY","20",NA,"W",NA,"L"
"H8NY20106","WAGER, RICHARD C","C","REP",2500,0,"NY","20",NA,NA,NA,NA
"H8NY22045","SWEENEY, JOHN E.","C","REP",0,0,"NY","20",NA,NA,NA,NA
"H0NY23081","OWENS, WILLIAM","I","DEM",1997478.15,797861.53,"NY","21",NA,"W",NA,"W"
"H8NY21146","BROOKS, TRACEY","O","DEM",0,0,"NY","21",NA,NA,NA,NA
"H0NY21077","DANZ, THEODORE J JR","C","REP",0,0,"NY","21",NA,NA,NA,NA
"H0NY23057","DOHENY, MATTHEW","C","REP",2449689.69,778785.54,"NY","21",NA,"W",NA,"L"
"H2NY23095","GREENE, KELLIE","C","REP",7843,7093,"NY","21",NA,NA,NA,NA
"H2NY22147","LAMB, DAN","O","DEM",337978.93,279294.98,"NY","22",NA,"W",NA,"L"
"H2NY22105","ENGEL, TOM","O","REP",239160.17,136363.17,"NY","22",NA,NA,NA,NA
"H2NY22154","KICINSKI, MICHAEL J SR","O","REP",7566.86,7566.86,"NY","22",NA,NA,NA,NA
"H8NY22102","PHILLIPS, GEORGE K","O","REP",90643.95,71886,"NY","22",NA,NA,NA,NA
"H8NY22110","LAYMAN, BRUCE E","C","REP",465.45,0,"NY","22",NA,NA,NA,NA
"H8NY24066","HANNA, RICHARD","I","REP",1096314.9,418796.11,"NY","22",NA,"W",NA,"W"
"H2NY22121","DANKS BURKE, LESLIE","O","DEM",263938.59,186969.5,"NY","23",NA,NA,NA,NA
"H0NY23065","SCOZZAFAVA, DIERDRE K","C","REP",0,0,"NY","23",NA,NA,NA,NA
"H0NY23107","HOFFMAN, DOUGLAS L. MR.","C","REP",17421.05,3585,"NY","23",NA,NA,NA,NA
"H0NY29054","REED, THOMAS W II","I","REP",2107794.45,850743,"NY","23",NA,"W",NA,"W"
