"","year","state_po","district","margin"
"1348",2008,"OH",11,70.5127794118826
"1349",2008,"OH",12,-12.5456452490094
"1350",2008,"OH",13,29.4084251545284
"1351",2008,"OH",14,-19.5765640614703
"1352",2008,"OH",15,0.760931812347366
"1353",2008,"OH",16,10.7261812358148
"1354",2008,"OH",17,56.291769006683
"1355",2008,"OH",18,19.7492505962409
"1356",2008,"OK",1,-32.3352514933594
"1357",2008,"OK",2,40.9381438281719
"1358",2008,"OK",3,-46.1527695293143
"1359",2008,"OK",4,-36.8082821017593
"1360",2008,"OK",5,-31.7831834156699
"1361",2008,"OR",2,-43.7485861348673
"1362",2008,"OR",3,53.7063642387601
"1363",2008,"OR",5,15.9199698811381
"1364",2008,"PA",1,81.5231409314688
"1365",2008,"PA",2,77.8592902844515
"1366",2008,"PA",3,2.49133668117241
"1367",2008,"PA",4,11.7159309710822
"1368",2008,"PA",5,-15.6847583860061
"1369",2008,"PA",6,-4.20210526315789
"1370",2008,"PA",7,19.1852791662054
"1371",2008,"PA",8,15.1402378663759
"1372",2008,"PA",9,-27.8479717632616
"1373",2008,"PA",10,12.6632996868849
"1374",2008,"PA",11,3.25468204422812
"1375",2008,"PA",12,15.7041298418707
"1376",2008,"PA",13,28.2594342180388
"1377",2008,"PA",15,-17.1419716818502
"1378",2008,"PA",16,-16.4290372156885
"1379",2008,"PA",17,27.3588272616719
"1380",2008,"PA",18,-28.1336896789886
"1381",2008,"PA",19,-33.2919197917142
"1382",2008,"RI",1,44.2994745233446
"1383",2008,"RI",2,40.2163246903648
"1384",2008,"SC",1,-4.04119586169376
"1385",2008,"SC",2,-7.55663986305119
"1386",2008,"SC",3,-29.4641218254422
"1387",2008,"SC",4,-23.1810066204452
"1388",2008,"SC",5,24.651223533637
"1389",2008,"SC",6,35.0066824626358
"1390",2008,"SD",0,35.1114887060133
"1391",2008,"TN",1,-47.2811362695782
"1392",2008,"TN",2,-56.2256026468656
"1393",2008,"TN",3,-41.9704607168039
"1394",2008,"TN",4,20.9479393927263
"1395",2008,"TN",5,34.831387290368
"1396",2008,"TN",7,-37.1694737141072
"1397",2008,"TX",3,-21.7119282812484
"1398",2008,"TX",4,-39.5150027930732
"1399",2008,"TX",6,-26.405471484272
"1400",2008,"TX",7,-13.5401843717132
"1401",2008,"TX",8,-47.7735233017225
"1402",2008,"TX",10,-10.7402659397207
"1403",2008,"TX",12,-36.989961079649
"1404",2008,"TX",13,-55.2938741543384
"1405",2008,"TX",15,33.7643853690718
"1406",2008,"TX",17,7.48399744903985
"1407",2008,"TX",18,56.9839436414531
"1408",2008,"TX",19,-47.4917351286053
"1409",2008,"TX",20,46.7159922058118
"1410",2008,"TX",22,-7.06678101587404
"1411",2008,"TX",23,13.8441385619828
"1412",2008,"TX",24,-14.9152479713119
"1413",2008,"TX",25,35.3805064264528
"1414",2008,"TX",26,-23.7422004094014
"1415",2008,"TX",27,19.5666230084387
"1416",2008,"TX",28,39.4848113942361
"1417",2008,"TX",29,50.7575331947488
"1418",2008,"TX",30,66.6196023061537
"1419",2008,"TX",31,-23.6879685826491
"1420",2008,"TX",32,-16.6791393826006
"1421",2008,"UT",1,-34.3818484404093
"1422",2008,"UT",2,28.8761932103639
"1423",2008,"UT",3,-37.3274540549832
"1424",2008,"VA",1,-14.8232544713732
"1425",2008,"VA",2,4.9392156210867
"1426",2008,"VA",4,-19.1419970644593
"1427",2008,"VA",5,0.229282569478613
"1428",2008,"VA",6,-24.9631872775231
"1429",2008,"VA",7,-25.62409859885
"1430",2008,"VA",8,38.2578146661913
"1431",2008,"VA",10,-19.9702224096132
"1432",2008,"VA",11,11.6386780197557
"1433",2008,"WA",1,35.5167816358472
"1434",2008,"WA",2,24.7842693856233
"1435",2008,"WA",3,28.0250731842767
"1436",2008,"WA",4,-26.1758918959053
"1437",2008,"WA",5,-30.561313861848
"1438",2008,"WA",6,33.7291282557324
"1439",2008,"WA",7,67.3058905440136
"1440",2008,"WA",8,-5.56862831541416
"1441",2008,"WA",9,30.891879350348
"1442",2008,"WI",1,-29.2824564464272
"1443",2008,"WI",2,38.7687387268268
"1444",2008,"WI",3,28.7452300785634
"1445",2008,"WI",6,-27.5035605173087
"1446",2008,"WI",7,21.6466525839176
"1447",2008,"WI",8,8.09737708666182
"1448",2008,"WV",2,-14.1438360143937
"1449",2008,"WV",3,33.8385281190014
"1450",2008,"WY",0,-9.81107883401783
"1451",2010,"AK",0,-38.4445711364932
"1452",2010,"AL",2,-2.1823693774312
"1453",2010,"AL",3,-18.9422577079727
"1454",2010,"AL",5,-15.8580952801448
"1455",2010,"AL",7,44.9365210572052
"1456",2010,"AR",1,-8.30870589280953
"1457",2010,"AR",2,-19.6365223000019
"1458",2010,"AR",3,-44.8701510800837
"1459",2010,"AR",4,17.376244849383
"1460",2010,"AZ",1,-5.98586273455609
"1461",2010,"AZ",2,-33.8269125570451
"1462",2010,"AZ",3,-11.0918869039895
"1463",2010,"AZ",4,39.41375520907
"1464",2010,"AZ",5,-8.77502944640754
"1465",2010,"AZ",6,-37.3056703945337
"1466",2010,"AZ",7,6.00085457195998
"1467",2010,"AZ",8,1.46555797699398
"1468",2010,"CA",1,31.7589687627882
"1469",2010,"CA",2,-14.3028741154888
"1470",2010,"CA",3,-6.88750773083707
"1471",2010,"CA",4,-29.8275312346949
"1472",2010,"CA",5,46.7739690273186
"1473",2010,"CA",6,36.3217589756157
"1474",2010,"CA",7,36.6469678960262
"1475",2010,"CA",8,64.9731039218678
"1476",2010,"CA",9,73.4969755003854
"1477",2010,"CA",10,20.9857745310214
"1478",2010,"CA",11,1.105183719122
"1479",2010,"CA",12,53.4738171225182
"1480",2010,"CA",13,44.2291547530692
"1481",2010,"CA",14,41.2575558895961
"1482",2010,"CA",15,35.1949200225062
"1483",2010,"CA",16,43.527406477079
"1484",2010,"CA",17,36.8015987515367
"1485",2010,"CA",18,16.96810602959
"1486",2010,"CA",19,-29.4024192818574
"1487",2010,"CA",20,3.40995483207369
"1488",2010,"CA",23,20.1712989047001
"1489",2010,"CA",24,-19.8790017226027
"1490",2010,"CA",25,-23.6651753982523
"1491",2010,"CA",26,-17.6057250644358
"1492",2010,"CA",27,30.3013615388998
"1493",2010,"CA",28,47.1193561330218
"1494",2010,"CA",29,32.7942107419039
"1495",2010,"CA",30,32.6881096291436
"1496",2010,"CA",31,67.6387943713916
"1497",2010,"CA",32,42.0826633533109
"1498",2010,"CA",33,72.1618960041217
"1499",2010,"CA",34,54.4585313727891
"1500",2010,"CA",35,58.6689734344431
"1501",2010,"CA",36,24.8824433046059
"1502",2010,"CA",37,45.1250019917462
"1503",2010,"CA",38,46.9099723229788
"1504",2010,"CA",39,30.6705127906887
"1505",2010,"CA",40,-33.5774789634061
"1506",2010,"CA",41,-26.4294118228647
"1507",2010,"CA",42,-30.3520582393174
"1508",2010,"CA",43,30.9925549029144
"1509",2010,"CA",44,-11.2270135460971
"1510",2010,"CA",45,-9.34763371550427
"1511",2010,"CA",46,-24.4156560578694
"1512",2010,"CA",47,13.7076098964087
"1513",2010,"CA",48,-23.4905384415724
"1514",2010,"CA",49,-31.3026882542427
"1515",2010,"CA",50,-17.6950864462066
"1516",2010,"CA",51,20.1054781956141
"1517",2010,"CA",52,-31.0274945490405
"1518",2010,"CA",53,28.2603013164774
"1519",2010,"CO",1,38.6645551645961
"1520",2010,"CO",2,19.514426677579
"1521",2010,"CO",3,-4.34459048290885
"1522",2010,"CO",4,-11.123055783724
"1523",2010,"CO",5,-36.4791725823244
"1524",2010,"CO",6,-34.2246247843284
"1525",2010,"CO",7,11.688724443812
"1526",2010,"CT",1,24.0508233128943
"1527",2010,"CT",2,21.1001219566547
"1528",2010,"CT",3,31.4772433733193
"1529",2010,"CT",4,6.12766857873601
"1530",2010,"CT",5,8.12879724420707
"1531",2010,"DE",0,15.7380020678192
"1532",2010,"FL",2,-12.2465983854613
"1533",2010,"FL",3,29.1495066566423
"1534",2010,"FL",5,-34.8616120875892
"1535",2010,"FL",7,-38.0622013131058
"1536",2010,"FL",8,-17.8978769001653
"1537",2010,"FL",9,-42.8665189925343
"1538",2010,"FL",10,-31.8413808923042
"1539",2010,"FL",11,19.2699729014986
"1540",2010,"FL",12,-7.00089063891623
"1541",2010,"FL",13,-37.7201855140222
"1542",2010,"FL",14,-41.4341933299598
"1543",2010,"FL",15,-29.456802129606
"1544",2010,"FL",16,-33.7604989228177
"1545",2010,"FL",18,-37.7704498805478
"1546",2010,"FL",19,25.2843991490531
"1547",2010,"FL",20,22.045712239661
"1548",2010,"FL",22,-8.72726275069274
"1549",2010,"FL",23,57.7457239694175
"1550",2010,"FL",24,-19.320820630859
"1551",2010,"FL",25,-9.55814228891072
"1552",2010,"GA",1,-43.2576548842834
"1553",2010,"GA",2,2.88180839868484
"1554",2010,"GA",3,-38.9582189490544
"1555",2010,"GA",4,49.3310363977401
"1556",2010,"GA",5,47.4397420576763
"1557",2010,"GA",7,-34.1409122362377
"1558",2010,"GA",8,-5.39431853143267
"1559",2010,"GA",10,-34.7163201881278
"1560",2010,"GA",12,13.1709884514404
"1561",2010,"GA",13,38.8602677356296
"1562",2010,"HI",1,6.45527894471992
"1563",2010,"HI",2,46.8661668249135
"1564",2010,"IA",1,1.99571364899337
"1565",2010,"IA",2,5.0709805216243
"1566",2010,"IA",3,4.24579242054196
"1567",2010,"IA",4,-33.6695065779571
"1568",2010,"IA",5,-33.3965037722996
"1569",2010,"ID",1,-9.7386299797516
"1570",2010,"ID",2,-44.422357636055
"1571",2010,"IL",1,64.4935081839185
"1572",2010,"IL",2,66.6885785594801
"1573",2010,"IL",3,45.3954041061773
"1574",2010,"IL",4,63.0403951486698
"1575",2010,"IL",5,45.2471730700297
"1576",2010,"IL",6,-27.2900158478605
"1577",2010,"IL",7,65.4183596320894
"1578",2010,"IL",8,-0.143255859905643
"1579",2010,"IL",9,35.1966908756426
"1580",2010,"IL",10,-2.16092402616712
"1581",2010,"IL",11,-14.6979260595131
"1582",2010,"IL",12,23.2978959571792
"1583",2010,"IL",13,-27.6205576038219
"1584",2010,"IL",14,-6.26629469483547
"1585",2010,"IL",15,-28.6414266453071
"1586",2010,"IL",16,-33.9639313596007
"1587",2010,"IL",17,-9.6174923830305
"1588",2010,"IL",18,-43.3250440837365
"1589",2010,"IL",19,-42.4495709350273
"1590",2010,"IN",1,19.9337682004867
"1591",2010,"IN",2,1.33867113945282
"1592",2010,"IN",3,-29.6532269831234
"1593",2010,"IN",4,-42.2914957345222
"1594",2010,"IN",5,-36.748065835614
"1595",2010,"IN",6,-36.6490763777739
"1596",2010,"IN",7,21.088887215059
"1597",2010,"IN",8,-20.1183722345458
"1598",2010,"IN",9,-10.059326392707
"1599",2010,"KS",1,-50.9176404715739
"1600",2010,"KS",2,-30.8027673261318
"1601",2010,"KS",3,-19.7410892256253
"1602",2010,"KS",4,-22.3381501895439
"1603",2010,"KY",1,-42.4906219608206
"1604",2010,"KY",2,-35.7740959264984
"1605",2010,"KY",3,10.6720587660688
"1606",2010,"KY",4,-38.9548160928483
"1607",2010,"KY",5,-54.8491948342245
"1608",2010,"KY",6,0.270876964171507
"1609",2010,"LA",1,-59.3307889057629
"1610",2010,"LA",2,31.1155519891361
"1611",2010,"LA",3,-27.5338401306203
"1612",2010,"LA",4,-29.9856629974999
"1613",2010,"LA",6,-31.2665732252443
"1614",2010,"MA",1,25.1181080219718
"1615",2010,"MA",2,14.7307167809307
"1616",2010,"MA",3,17.2917663513563
"1617",2010,"MA",4,10.5400060650843
"1618",2010,"MA",5,12.593012511773
"1619",2010,"MA",6,13.8608656170718
"1620",2010,"MA",7,32.9276020368623
"1621",2010,"MA",9,42.2266093823381
"1622",2010,"MA",10,4.48945433744002
"1623",2010,"MD",1,-12.1047933838194
"1624",2010,"MD",2,30.928081798338
"1625",2010,"MD",3,25.0595413144237
"1626",2010,"MD",4,67.0560358296011
"1627",2010,"MD",5,29.6354755720163
"1628",2010,"MD",6,-28.2279542010579
"1629",2010,"MD",7,52.3440423897414
"1630",2010,"MD",8,48.2631983097006
"1631",2010,"ME",1,13.6442280880342
"1632",2010,"ME",2,10.2631687481956
"1633",2010,"MI",1,-11.075388838849
"1634",2010,"MI",2,-33.6490148107226
"1635",2010,"MI",3,-22.2084860061679
"1636",2010,"MI",4,-35.6904713087353
"1637",2010,"MI",5,8.70450848647553
"1638",2010,"MI",6,-28.3916133188388
"1639",2010,"MI",7,-4.77823715264391
"1640",2010,"MI",8,-29.7524643315067
"1641",2010,"MI",9,2.53512764694241
"1642",2010,"MI",10,-46.9516522036507
"1643",2010,"MI",11,-20.7791444770382
"1644",2010,"MI",12,26.1119847930354
"1645",2010,"MI",13,60.9265321539866
"1646",2010,"MI",14,56.8913728252635
"1647",2010,"MI",15,16.728993946493
"1648",2010,"MN",1,5.29142557609726
"1649",2010,"MN",4,24.4592223864216
"1650",2010,"MN",5,43.5256230992414
"1651",2010,"MN",7,17.6045326155033
"1652",2010,"MN",8,-1.58762239200811
"1653",2010,"MO",1,49.9288339042857
"1654",2010,"MO",2,-38.780719190459
"1655",2010,"MO",3,2.28525001846517
"1656",2010,"MO",4,-5.31289990046922
"1657",2010,"MO",5,9.14101231304493
"1658",2010,"MO",6,-38.9077652402754
"1659",2010,"MO",7,-33.0282199873219
"1660",2010,"MO",8,-36.7971265159516
"1661",2010,"MS",1,-14.4623516041133
"1662",2010,"MS",2,23.8264198510703
"1663",2010,"MS",3,-36.8002629470614
"1664",2010,"MS",4,-5.09872949691224
"1665",2010,"MT",0,-26.5698324642491
"1666",2010,"NC",1,18.618978990704
"1667",2010,"NC",2,-0.78145583694289
"1668",2010,"NC",3,-46.114478384779
"1669",2010,"NC",4,14.323552782601
"1670",2010,"NC",5,-31.7708064720306
"1671",2010,"NC",6,-50.4165884510418
"1672",2010,"NC",7,7.36227241679818
"1673",2010,"NC",8,9.34472832383751
"1674",2010,"NC",9,-37.9343293954135
"1675",2010,"NC",10,-42.3543814783579
"1676",2010,"NC",11,8.68799980121837
"1677",2010,"NC",12,29.7394557025314
"1678",2010,"NC",13,10.9960707832621
"1679",2010,"ND",0,-9.84158683952205
"1680",2010,"NE",1,-42.5456009074443
"1681",2010,"NE",2,-21.6126900198282
"1682",2010,"NE",3,-52.2252052402791
"1683",2010,"NH",1,-11.6167090136991
"1684",2010,"NH",2,-1.58014448307019
"1685",2010,"NJ",1,28.3905935210112
"1686",2010,"NJ",2,-34.567975107707
"1687",2010,"NJ",3,-2.70665292838695
"1688",2010,"NJ",4,-41.5292770865207
"1689",2010,"NJ",5,-32.1456807317546
"1690",2010,"NJ",6,11.0382060910585
"1691",2010,"NJ",7,-18.7483755777293
"1692",2010,"NJ",8,26.5247011500765
"1693",2010,"NJ",9,22.8750381468618
"1694",2010,"NJ",10,72.3490976697623
"1695",2010,"NJ",11,-36.6760176017602
"1696",2010,"NJ",12,7.14698875501221
"1697",2010,"NJ",13,51.06608802302
"1698",2010,"NM",1,3.60504104520754
"1699",2010,"NM",2,-10.806368954
"1700",2010,"NM",3,13.9705219186861
"1701",2010,"NV",1,26.4649593914094
"1702",2010,"NV",2,-30.6442093624397
"1703",2010,"NV",3,-0.652545599796916
"1704",2010,"NY",1,0.293554183765906
"1705",2010,"NY",2,12.9319731789787
"1706",2010,"NY",3,-43.2410318246415
"1707",2010,"NY",4,7.24242991608654
"1708",2010,"NY",5,25.4254668144154
"1709",2010,"NY",6,65.6700097693887
"1710",2010,"NY",7,56.2431740004695
"1711",2010,"NY",8,46.7022064474659
"1712",2010,"NY",9,20.3055784649656
"1713",2010,"NY",10,73.4666978109984
"1714",2010,"NY",11,74.8026642329923
"1715",2010,"NY",13,-3.2345198058223
"1716",2010,"NY",14,50.0142875180255
"1717",2010,"NY",15,62.5529335831116
"1718",2010,"NY",16,82.5295379052264
"1719",2010,"NY",17,47.1184394002559
"1720",2010,"NY",18,24.1273670502338
"1721",2010,"NY",19,-5.18684700887187
"1722",2010,"NY",20,-9.43873382141457
"1723",2010,"NY",21,12.7000108968072
"1724",2010,"NY",22,5.15830738836769
"1725",2010,"NY",23,1.09309078954578
"1726",2010,"NY",24,-5.94095327357108
"1727",2010,"NY",25,-0.300538464749344
"1728",2010,"NY",26,-43.8044218377277
"1729",2010,"NY",27,20.7700937847565
"1730",2010,"NY",28,28.039629883074
"1731",2010,"NY",29,-12.4747198363035
"1732",2010,"OH",1,-5.50720034934845
"1733",2010,"OH",2,-23.7953288906641
"1734",2010,"OH",3,-36.2248085539351
"1735",2010,"OH",4,-46.7498898516669
"1736",2010,"OH",5,-41.3510530095974
"1737",2010,"OH",6,-5.03319956220358
"1738",2010,"OH",7,-29.9208017845937
"1739",2010,"OH",8,-35.3428135175408
"1740",2010,"OH",9,18.7076719190029
"1741",2010,"OH",10,9.178855234366
"1742",2010,"OH",11,65.8598847115116
"1743",2010,"OH",12,-14.8064492161379
"1744",2010,"OH",13,11.4643974612169
"1745",2010,"OH",14,-33.4715093236307
"1746",2010,"OH",15,-12.8714935900923
"1747",2010,"OH",16,-10.8200802227704
"1748",2010,"OH",17,23.8144189315347
"1749",2010,"OH",18,-13.3719064618347
"1750",2010,"OK",2,13.047657355991
"1751",2010,"OK",3,-55.9870144882861
"1752",2010,"OK",5,-27.9860987798382
"1753",2010,"OR",1,12.8022696468869
"1754",2010,"OR",2,-48.0481083153847
"1755",2010,"OR",3,45.463774736949
"1756",2010,"OR",4,10.9172224980876
"1757",2010,"OR",5,5.29207634470793
"1758",2010,"PA",2,78.5967260523578
"1759",2010,"PA",3,-11.4448322735805
"1760",2010,"PA",4,1.62710011144522
"1761",2010,"PA",5,-40.4566820475225
"1762",2010,"PA",6,-14.2049747506008
"1763",2010,"PA",7,-10.9672429807811
"1764",2010,"PA",8,-7.04526290799244
"1765",2010,"PA",9,-46.122558256876
"1766",2010,"PA",10,-10.3534635436155
"1767",2010,"PA",11,-9.40111457892793
"1768",2010,"PA",12,1.55809659551035
"1769",2010,"PA",13,12.683142142508
"1770",2010,"PA",14,40.6130613624838
"1771",2010,"PA",15,-14.5530633396562
"1772",2010,"PA",16,-30.7736937305894
"1773",2010,"PA",17,11.0011897735683
"1774",2010,"PA",18,-34.656430134001
"1775",2010,"PA",19,-48.6037361374676
"1776",2010,"RI",1,6.04860273359285
"1777",2010,"RI",2,28.0717925230435
"1778",2010,"SC",1,-36.6918419307217
"1779",2010,"SC",2,-9.71841399919899
"1780",2010,"SC",3,-26.2928731173432
"1781",2010,"SC",4,-34.656287182136
"1782",2010,"SC",5,-10.310750549749
"1783",2010,"SC",6,26.4532291196954
"1784",2010,"SD",0,-2.22711989631402
"1785",2010,"TN",1,-63.7226358922457
"1786",2010,"TN",2,-67.1334640673665
"1787",2010,"TN",3,-28.7832601076171
"1788",2010,"TN",4,-18.5053048723592
"1789",2010,"TN",5,14.1515746022386
"1790",2010,"TN",6,-37.8744426534927
"1791",2010,"TN",7,-47.6216282681264
"1792",2010,"TN",8,-20.1899584839163
"1793",2010,"TN",9,48.8840460465358
"1794",2010,"TX",3,-34.9369808453214
"1795",2010,"TX",4,-51.1917159636258
"1796",2010,"TX",5,-43.0085431684385
"1797",2010,"TX",6,-34.7096710692249
"1798",2010,"TX",8,-63.0152313039846
"1799",2010,"TX",9,52.8576966350563
"1800",2010,"TX",10,-31.6249648705676
"1801",2010,"TX",11,-65.3997682502897
"1802",2010,"TX",12,-46.7233858890771
"1803",2010,"TX",14,-51.9805029883169
"1804",2010,"TX",15,14.1361365528726
"1805",2010,"TX",16,21.4979032182067
"1806",2010,"TX",17,-25.2302452473906
"1807",2010,"TX",18,42.8952943018933
"1808",2010,"TX",19,-58.7240939292157
"1809",2010,"TX",20,29.1674350490861
"1810",2010,"TX",21,-41.0057282969414
"1811",2010,"TX",22,-37.6783544565202
"1812",2010,"TX",23,-4.95268388612457
"1813",2010,"TX",25,7.98850179923592
"1814",2010,"TX",26,-36.356834468578
"1815",2010,"TX",27,-0.748139039340664
"1816",2010,"TX",28,14.3920216872229
"1817",2010,"TX",29,30.5192089382805
"1818",2010,"TX",30,54.0928951201109
"1819",2010,"TX",32,-27.7254490852769
"1820",2010,"UT",1,-45.268133959542
"1821",2010,"UT",2,4.42729117281524
"1822",2010,"UT",3,-49.3829780625925
"1823",2010,"VA",1,-29.0902580146629
"1824",2010,"VA",2,-10.6735863466615
"1825",2010,"VA",3,42.8316046369738
"1826",2010,"VA",4,-24.8809157765804
"1827",2010,"VA",5,-3.824070650534
"1828",2010,"VA",7,-25.1038979957327
"1829",2010,"VA",8,23.7271164048902
"1830",2010,"VA",9,-4.80587640503538
"1831",2010,"VA",10,-28.0557739887608
"1832",2010,"VA",11,0.432251895783672
"1833",2010,"VT",0,32.5350807685696
"1834",2010,"WA",1,15.3334068187815
"1835",2010,"WA",2,2.1446689235203
"1836",2010,"WA",3,-5.9437759357677
"1837",2010,"WA",4,-35.2841401991377
"1838",2010,"WA",5,-27.3326843426814
"1839",2010,"WA",6,16.0784643429013
"1840",2010,"WA",8,-4.10324096334998
"1841",2010,"WA",9,9.70415879854961
"1842",2010,"WI",1,-38.1053533970344
"1843",2010,"WI",2,23.6104827764493
"1844",2010,"WI",3,3.7964510225193
"1845",2010,"WI",4,39.4112530814068
"1846",2010,"WI",5,-41.963665783166
"1847",2010,"WI",6,-41.3873006203565
"1848",2010,"WI",7,-7.67839804394058
"1849",2010,"WI",8,-9.64181670203622
"1850",2010,"WV",1,-0.800533689126084
"1851",2010,"WV",2,-38.7662891506429
"1852",2010,"WV",3,12.0772946859903
"1853",2010,"WY",0,-45.012105522424
"1854",2012,"AK",0,-35.3235290058108
"1855",2012,"AL",2,-27.2928970639507
"1856",2012,"AL",3,-28.1696053736356
"1857",2012,"AL",4,-48.0699916021968
"1858",2012,"AL",5,-30.008616753578
"1859",2012,"AL",6,-42.5167639288288
"1860",2012,"AL",7,51.7634509619713
"1861",2012,"AR",1,-17.0954817434564
"1862",2012,"AR",2,-15.7080649550939
"1863",2012,"AR",4,-22.8365765216082
"1864",2012,"AZ",1,3.64872115900554
"1865",2012,"AZ",2,0.83960873001481
"1866",2012,"AZ",3,21.2243180120689
"1867",2012,"AZ",4,-38.4611913357401
"1868",2012,"AZ",5,-34.3812143163199
"1869",2012,"AZ",6,-27.9830955361437
"1870",2012,"AZ",8,-28.2905227811768
"1871",2012,"AZ",9,4.09825251568179
"1872",2012,"CA",1,-14.7651531373529
"1873",2012,"CA",2,42.4865995225588
"1874",2012,"CA",3,8.46098611775969
"1875",2012,"CA",4,-22.2183089889029
"1876",2012,"CA",5,48.9422466292485
"1877",2012,"CA",6,50.1048707683827
"1878",2012,"CA",7,3.36308184316351
"1879",2012,"CA",9,11.1081909356711
"1880",2012,"CA",10,-5.41637388324035
"1881",2012,"CA",11,39.463455132191
"1882",2012,"CA",12,70.1677135488804
"1883",2012,"CA",14,57.8330745732394
"1884",2012,"CA",16,14.8172261783655
"1885",2012,"CA",17,47.0894392971836
"1886",2012,"CA",18,40.9784919883153
"1887",2012,"CA",19,46.4715517591477
"1888",2012,"CA",20,48.1371113451675
"1889",2012,"CA",21,-15.5181754856686
"1890",2012,"CA",22,-23.7593542144797
"1891",2012,"CA",24,10.1945552645916
"1892",2012,"CA",25,-9.55764556694494
"1893",2012,"CA",26,5.38352245818099
"1894",2012,"CA",27,27.9550886277634
"1895",2012,"CA",28,52.9749382881185
"1896",2012,"CA",32,31.4000767972395
"1897",2012,"CA",34,71.231239775233
"1898",2012,"CA",36,5.8786789787741
"1899",2012,"CA",37,72.8349611820686
"1900",2012,"CA",38,35.0895219143881
"1901",2012,"CA",39,-15.5762460957189
"1902",2012,"CA",41,17.9354633024389
"1903",2012,"CA",42,-21.1880137894458
"1904",2012,"CA",45,-16.9160150188759
"1905",2012,"CA",46,27.7495577879385
"1906",2012,"CA",47,13.118445994122
"1907",2012,"CA",48,-21.9571638061012
"1908",2012,"CA",49,-16.3252226729493
"1909",2012,"CA",50,-35.3795882970115
"1910",2012,"CA",51,42.9553695780374
"1911",2012,"CA",52,2.36288060558954
"1912",2012,"CA",53,22.8629890386758
"1913",2012,"CO",1,41.4583153843945
"1914",2012,"CO",2,17.1068361876749
"1915",2012,"CO",3,-12.288659081288
"1916",2012,"CO",4,-21.6763647410731
"1917",2012,"CO",6,-2.04161976472235
"1918",2012,"CO",7,12.726632841599
"1919",2012,"CT",1,41.9617519634015
"1920",2012,"CT",2,39.0035456248327
"1921",2012,"CT",3,49.3808809444526
"1922",2012,"CT",4,19.9112571226042
"1923",2012,"CT",5,2.62012874134788
"1924",2012,"DE",0,30.9684867507261
"1925",2012,"FL",1,-42.4639660939771
"1926",2012,"FL",2,-5.4602988151673
"1927",2012,"FL",3,-32.2689272624173
"1928",2012,"FL",5,44.4995968835569
"1929",2012,"FL",6,-14.4467383654888
"1930",2012,"FL",7,-17.4168538970286
"1931",2012,"FL",8,-21.3700420453471
"1932",2012,"FL",9,25.0372516085491
"1933",2012,"FL",10,-3.47976083124652
"1934",2012,"FL",11,-28.95415206267
"1935",2012,"FL",12,-30.5403023318502
"1936",2012,"FL",13,-15.1399587668933
"1937",2012,"FL",14,40.4991429111087
"1938",2012,"FL",16,-7.22421478417307
"1939",2012,"FL",17,-17.2610232900881
"1940",2012,"FL",18,0.575809353877794
"1941",2012,"FL",19,-26.15376074405
"1942",2012,"FL",22,9.25381143574461
"1943",2012,"FL",23,27.6327923610355
"1944",2012,"FL",26,10.6239400372395
"1945",2012,"FL",27,-23.2296857553732
"1946",2012,"GA",1,-25.9564067633625
"1947",2012,"GA",2,27.5673006454748
"1948",2012,"GA",4,47.1359835436172
"1949",2012,"GA",5,68.7861271676301
"1950",2012,"GA",6,-29.0116109021406
"1951",2012,"GA",7,-24.3237882141979
"1952",2012,"GA",9,-52.368601602995
"1953",2012,"GA",11,-37.1065811409538
"1954",2012,"GA",12,7.4000177523242
"1955",2012,"GA",13,43.4889783972324
"1956",2012,"GA",14,-45.9423701594949
"1957",2012,"HI",1,9.0331197561916
"1958",2012,"HI",2,58.2790275579958
"1959",2012,"IA",1,15.3401953183966
"1960",2012,"IA",2,13.0839944921645
"1961",2012,"IA",3,-8.62574384373982
"1962",2012,"IA",4,-8.0958921147551
"1963",2012,"ID",1,-32.1895404200503
"1964",2012,"ID",2,-30.3192524819934
"1965",2012,"IL",1,47.6446497363204
"1966",2012,"IL",2,40.0346643736228
"1967",2012,"IL",3,36.966614988758
"1968",2012,"IL",4,66.0068905793445
"1969",2012,"IL",5,37.1481302033827
"1970",2012,"IL",6,-18.4427021209399
"1971",2012,"IL",7,73.654755878297
"1972",2012,"IL",8,9.484329041259
"1973",2012,"IL",9,32.6557910465033
"1974",2012,"IL",10,1.2576856466531
"1975",2012,"IL",11,17.1375764368155
"1976",2012,"IL",12,8.9153114502762
"1977",2012,"IL",13,-0.340370603121762
"1978",2012,"IL",14,-17.6357988302854
"1979",2012,"IL",15,-37.2121478843891
"1980",2012,"IL",16,-23.6281410452583
"1981",2012,"IL",17,6.55744531702764
"1982",2012,"IL",18,-48.3276754916862
"1983",2012,"IN",1,34.5663969265394
"1984",2012,"IN",2,-1.43340341895969
"1985",2012,"IN",3,-34.081752814602
"1986",2012,"IN",4,-27.7935710402985
"1987",2012,"IN",5,-20.7653010718175
"1988",2012,"IN",6,-23.9543256567594
"1989",2012,"IN",7,25.700329521225
"1990",2012,"IN",8,-10.2847967548382
"1991",2012,"IN",9,-10.8940908176269
"1992",2012,"KS",2,-18.2923756800741
"1993",2012,"KS",4,-30.6362533890515
"1994",2012,"KY",1,-39.2669464226637
"1995",2012,"KY",2,-32.5815628465247
"1996",2012,"KY",3,29.4223569374194
"1997",2012,"KY",4,-27.1509864949707
"1998",2012,"KY",5,-55.7935859360985
