poll_id,pollster_rating_id,methodology,state,seat_number,question_id,sample_size,population_full,cycle,office_type,party,pct,answer
87858,357,Probability Panel,Maine,0,206656,951,lv,2024,U.S. Senate,IND,3,Cherry
87845,292,Live Phone/Online Panel,Virginia,0,206473,691,lv,2024,U.S. Senate,DEM,49,Kaine
87845,292,Live Phone/Online Panel,Virginia,0,206473,691,lv,2024,U.S. Senate,REP,38,Cao
87934,391,Online Panel,Missouri,0,207301,900,lv,2024,U.S. Senate,DEM,42,Kunce
87934,391,Online Panel,Missouri,0,207301,900,lv,2024,U.S. Senate,REP,53,Hawley
87861,351,Online Panel,Texas,0,206560,1365,lv,2024,U.S. Senate,DEM,44.5,Allred
87861,351,Online Panel,Texas,0,206560,1365,lv,2024,U.S. Senate,REP,46.6,Cruz
87861,351,Online Panel,Texas,0,206560,1365,lv,2024,U.S. Senate,LIB,2.5,Brown
87800,67,,Pennsylvania,0,206184,800,lv,2024,U.S. Senate,DEM,46.2,Casey
87800,67,,Pennsylvania,0,206184,800,lv,2024,U.S. Senate,REP,42,McCormick
87800,67,,Pennsylvania,0,206185,800,lv,2024,U.S. Senate,DEM,42.2,Casey
87800,67,,Pennsylvania,0,206185,800,lv,2024,U.S. Senate,REP,38.5,McCormick
87800,67,,Pennsylvania,0,206185,800,lv,2024,U.S. Senate,CON,1,Selker
87800,67,,Pennsylvania,0,206185,800,lv,2024,U.S. Senate,LIB,3,Thomas
87800,67,,Pennsylvania,0,206185,800,lv,2024,U.S. Senate,GRE,2,Hazou
87800,67,,Pennsylvania,0,206185,800,lv,2024,U.S. Senate,OTH,1,Messina
87927,225,,New Jersey,0,207235,600,lv,2024,U.S. Senate,DEM,38,Kim
87927,225,,New Jersey,0,207235,600,lv,2024,U.S. Senate,REP,33,Bashaw
87807,448,Live Phone,Nevada,0,206196,677,lv,2024,U.S. Senate,DEM,49,Rosen
87807,448,Live Phone,Nevada,0,206196,677,lv,2024,U.S. Senate,REP,40,Brown
87821,562,Online Panel,Arizona,0,206370,592,lv,2024,U.S. Senate,DEM,44,Gallego
87821,562,Online Panel,Arizona,0,206370,592,lv,2024,U.S. Senate,REP,39,Lake
87826,562,Online Panel,Nevada,0,206371,536,lv,2024,U.S. Senate,DEM,41,Rosen
87826,562,Online Panel,Nevada,0,206371,536,lv,2024,U.S. Senate,REP,37,Brown
87826,562,Online Panel,Nevada,0,206371,536,lv,2024,U.S. Senate,LIB,2,Cunningham
87826,562,Online Panel,Nevada,0,206371,536,lv,2024,U.S. Senate,IAP,2,Hansen
87827,562,Online Panel,New Mexico,0,206372,453,lv,2024,U.S. Senate,DEM,42,Heinrich
87827,562,Online Panel,New Mexico,0,206372,453,lv,2024,U.S. Senate,REP,36,Domenici
87829,562,Online Panel,Pennsylvania,0,206373,825,lv,2024,U.S. Senate,DEM,44,Casey
87829,562,Online Panel,Pennsylvania,0,206373,825,lv,2024,U.S. Senate,REP,36,McCormick
87829,562,Online Panel,Pennsylvania,0,206373,825,lv,2024,U.S. Senate,LIB,0,Thomas
87829,562,Online Panel,Pennsylvania,0,206373,825,lv,2024,U.S. Senate,CON,0,Selker
87829,562,Online Panel,Pennsylvania,0,206373,825,lv,2024,U.S. Senate,GRE,1,Hazou
87806,448,Live Phone,Arizona,0,206194,677,lv,2024,U.S. Senate,DEM,51,Gallego
87806,448,Live Phone,Arizona,0,206194,677,lv,2024,U.S. Senate,REP,42,Lake
87797,88,IVR/Online Panel/Text-to-Web,Pennsylvania,0,206162,1000,lv,2024,U.S. Senate,DEM,48.1,Casey
87797,88,IVR/Online Panel/Text-to-Web,Pennsylvania,0,206162,1000,lv,2024,U.S. Senate,REP,43.5,McCormick
87790,144,Online Panel,Wisconsin,0,206113,976,lv,2024,U.S. Senate,DEM,50,Baldwin
87790,144,Online Panel,Wisconsin,0,206113,976,lv,2024,U.S. Senate,REP,43,Hovde
87799,383,Live Phone,Arizona,0,206172,600,lv,2024,U.S. Senate,DEM,48,Gallego
87799,383,Live Phone,Arizona,0,206172,600,lv,2024,U.S. Senate,REP,46,Lake
87799,383,Live Phone,Arizona,0,206172,600,lv,2024,U.S. Senate,GRE,3,Norton
87777,267,Live Phone,Pennsylvania,0,205902,1738,lv,2024,U.S. Senate,DEM,52,Casey
87777,267,Live Phone,Pennsylvania,0,205902,1738,lv,2024,U.S. Senate,REP,44,McCormick
87745,721,App Panel,Ohio,0,205740,400,lv,2024,U.S. Senate,DEM,52.5,Brown
87745,721,App Panel,Ohio,0,205740,400,lv,2024,U.S. Senate,REP,47.5,Moreno
87746,721,App Panel,California,0,205741,400,lv,2024,U.S. Senate,DEM,66.3,Schiff
87746,721,App Panel,California,0,205741,400,lv,2024,U.S. Senate,REP,33.7,Garvey
87761,770,IVR/Online Panel/Text-to-Web,Florida,0,205809,1040,lv,2024,U.S. Senate,DEM,43,Mucarsel-Powell
87761,770,IVR/Online Panel/Text-to-Web,Florida,0,205809,1040,lv,2024,U.S. Senate,REP,47,Scott
87785,694,Live Phone/Text-to-Web,Michigan,0,206072,600,lv,2024,U.S. Senate,DEM,47,Slotkin
87785,694,Live Phone/Text-to-Web,Michigan,0,206072,600,lv,2024,U.S. Senate,REP,44,Rogers
87773,457,,California,0,206078,3765,lv,2024,U.S. Senate,DEM,53,Schiff
87773,457,,California,0,206078,3765,lv,2024,U.S. Senate,REP,33,Garvey
87721,448,Live Phone,Pennsylvania,0,205640,693,lv,2024,U.S. Senate,DEM,51,Casey
87721,448,Live Phone,Pennsylvania,0,205640,693,lv,2024,U.S. Senate,REP,37,McCormick
87748,203,,Florida,0,205747,800,lv,2024,U.S. Senate,DEM,42,Mucarsel-Powell
87748,203,,Florida,0,205747,800,lv,2024,U.S. Senate,REP,52,Scott
87719,448,Live Phone,Michigan,0,205638,619,lv,2024,U.S. Senate,DEM,46,Slotkin
87719,448,Live Phone,Michigan,0,205638,619,lv,2024,U.S. Senate,REP,43,Rogers
87720,448,Live Phone,Wisconsin,0,205639,661,lv,2024,U.S. Senate,DEM,51,Baldwin
87720,448,Live Phone,Wisconsin,0,205639,661,lv,2024,U.S. Senate,REP,44,Hovde
87700,88,Online Panel/Text-to-Web,Montana,0,205459,1000,lv,2024,U.S. Senate,DEM,46.4,Tester
87700,88,Online Panel/Text-to-Web,Montana,0,205459,1000,lv,2024,U.S. Senate,REP,48.4,Sheehy
87784,217,,Arizona,0,206071,800,lv,2024,U.S. Senate,DEM,46,Gallego
87784,217,,Arizona,0,206071,800,lv,2024,U.S. Senate,REP,46,Lake
87706,416,Live Phone,Arizona,0,205575,500,lv,2024,U.S. Senate,DEM,49.6,Gallego
87706,416,Live Phone,Arizona,0,205575,500,lv,2024,U.S. Senate,REP,38.6,Lake
87680,721,App Panel,New York,0,205258,400,lv,2024,U.S. Senate,DEM,63.2,Gillibrand
87680,721,App Panel,New York,0,205258,400,lv,2024,U.S. Senate,REP,36.8,Sapraicone
87682,562,Online Panel,Arizona,0,205277,567,lv,2024,U.S. Senate,DEM,42,Gallego
87682,562,Online Panel,Arizona,0,205277,567,lv,2024,U.S. Senate,REP,36,Lake
87687,562,Online Panel,Nevada,0,205278,470,lv,2024,U.S. Senate,DEM,41,Rosen
87687,562,Online Panel,Nevada,0,205278,470,lv,2024,U.S. Senate,REP,38,Brown
87687,562,Online Panel,Nevada,0,205278,470,lv,2024,U.S. Senate,LIB,1,Cunningham
87687,562,Online Panel,Nevada,0,205278,470,lv,2024,U.S. Senate,IAP,2,Hansen
87688,562,Online Panel,New Mexico,0,205279,493,lv,2024,U.S. Senate,DEM,40,Heinrich
87688,562,Online Panel,New Mexico,0,205279,493,lv,2024,U.S. Senate,REP,34,Domenici
87690,562,Online Panel,Pennsylvania,0,205280,743,lv,2024,U.S. Senate,DEM,45,Casey
87690,562,Online Panel,Pennsylvania,0,205280,743,lv,2024,U.S. Senate,REP,40,McCormick
87690,562,Online Panel,Pennsylvania,0,205280,743,lv,2024,U.S. Senate,LIB,1,Thomas
87690,562,Online Panel,Pennsylvania,0,205280,743,lv,2024,U.S. Senate,CON,0,Selker
87690,562,Online Panel,Pennsylvania,0,205280,743,lv,2024,U.S. Senate,GRE,0,Hazou
87759,165,,North Dakota,0,205773,500,lv,2024,U.S. Senate,DEM,38,Christiansen
87759,165,,North Dakota,0,205773,500,lv,2024,U.S. Senate,REP,51,Cramer
87763,606,Online Panel/Text-to-Web,Arizona,0,206006,435,lv,2024,U.S. Senate,DEM,51,Gallego
87763,606,Online Panel/Text-to-Web,Arizona,0,206006,435,lv,2024,U.S. Senate,REP,42,Lake
87765,606,Online Panel/Text-to-Web,Michigan,0,206007,406,lv,2024,U.S. Senate,DEM,50,Slotkin
87765,606,Online Panel/Text-to-Web,Michigan,0,206007,406,lv,2024,U.S. Senate,REP,42,Rogers
87766,606,Online Panel/Text-to-Web,Nevada,0,206008,403,lv,2024,U.S. Senate,DEM,54,Rosen
87766,606,Online Panel/Text-to-Web,Nevada,0,206008,403,lv,2024,U.S. Senate,REP,36,Brown
87768,606,Online Panel/Text-to-Web,Pennsylvania,0,206009,411,lv,2024,U.S. Senate,DEM,53,Casey
87768,606,Online Panel/Text-to-Web,Pennsylvania,0,206009,411,lv,2024,U.S. Senate,REP,40,McCormick
87769,606,Online Panel/Text-to-Web,Wisconsin,0,206010,404,lv,2024,U.S. Senate,DEM,50,Baldwin
87769,606,Online Panel/Text-to-Web,Wisconsin,0,206010,404,lv,2024,U.S. Senate,REP,43,Hovde
87678,305,Live Phone,New York,0,205257,1199,lv,2024,U.S. Senate,DEM,56,Gillibrand
87678,305,Live Phone,New York,0,205257,1199,lv,2024,U.S. Senate,REP,33,Sapraicone
87698,195,Live Phone/Email,Wisconsin,0,205422,801,lv,2024,U.S. Senate,DEM,52,Baldwin
87698,195,Live Phone/Email,Wisconsin,0,205422,801,lv,2024,U.S. Senate,REP,47,Hovde
87698,195,Live Phone/Email,Wisconsin,0,205424,801,lv,2024,U.S. Senate,DEM,51,Baldwin
87698,195,Live Phone/Email,Wisconsin,0,205424,801,lv,2024,U.S. Senate,REP,45,Hovde
87698,195,Live Phone/Email,Wisconsin,0,205424,801,lv,2024,U.S. Senate,OTH,2,Anderson
87698,195,Live Phone/Email,Wisconsin,0,205424,801,lv,2024,U.S. Senate,OTH,2,Leager
87650,694,Live Phone,Ohio,0,205031,600,lv,2024,U.S. Senate,DEM,46,Brown
87650,694,Live Phone,Ohio,0,205031,600,lv,2024,U.S. Senate,REP,42,Moreno
87618,326,,Pennsylvania,0,204781,600,lv,2024,U.S. Senate,DEM,47,Casey
87618,326,,Pennsylvania,0,204781,600,lv,2024,U.S. Senate,REP,42,McCormick
87612,360,Live Phone/Text-to-Web,Florida,0,204768,774,lv,2024,U.S. Senate,DEM,43,Mucarsel-Powell
87612,360,Live Phone/Text-to-Web,Florida,0,204768,774,lv,2024,U.S. Senate,REP,47,Scott
87581,325,Online Panel,Minnesota,0,204872,656,lv,2024,U.S. Senate,DEM,54,Klobuchar
87581,325,Online Panel,Minnesota,0,204872,656,lv,2024,U.S. Senate,REP,33,Fraser
87581,325,Online Panel,Minnesota,0,204873,656,lv,2024,U.S. Senate,DEM,55,Klobuchar
87581,325,Online Panel,Minnesota,0,204873,656,lv,2024,U.S. Senate,REP,33,White
87562,562,Online Panel,Nevada,0,204347,435,lv,2024,U.S. Senate,DEM,45,Rosen
87562,562,Online Panel,Nevada,0,204347,435,lv,2024,U.S. Senate,REP,40,Brown
87562,562,Online Panel,Nevada,0,204347,435,lv,2024,U.S. Senate,LIB,1,Cunningham
87562,562,Online Panel,Nevada,0,204347,435,lv,2024,U.S. Senate,IAP,2,Hansen
87563,562,Online Panel,Pennsylvania,0,204348,851,lv,2024,U.S. Senate,DEM,46,Casey
87563,562,Online Panel,Pennsylvania,0,204348,851,lv,2024,U.S. Senate,REP,39,McCormick
87563,562,Online Panel,Pennsylvania,0,204348,851,lv,2024,U.S. Senate,LIB,2,Thomas
87563,562,Online Panel,Pennsylvania,0,204348,851,lv,2024,U.S. Senate,CON,0,Selker
87563,562,Online Panel,Pennsylvania,0,204348,851,lv,2024,U.S. Senate,GRE,1,Hazou
87572,117,Live Phone,Michigan,0,204519,600,lv,2024,U.S. Senate,DEM,45.9,Slotkin
87572,117,Live Phone,Michigan,0,204519,600,lv,2024,U.S. Senate,REP,41.2,Rogers
87947,454,Online Panel,Florida,0,207340,988,lv,2024,U.S. Senate,DEM,43,Mucarsel-Powell
87947,454,Online Panel,Florida,0,207340,988,lv,2024,U.S. Senate,REP,49,Scott
87540,233,Live Phone,Pennsylvania,0,204127,600,lv,2024,U.S. Senate,DEM,49,Casey
87540,233,Live Phone,Pennsylvania,0,204127,600,lv,2024,U.S. Senate,REP,41,McCormick
87518,851,Online Ad,Pennsylvania,0,203666,500,lv,2024,U.S. Senate,DEM,50,Casey
87518,851,Online Ad,Pennsylvania,0,203666,500,lv,2024,U.S. Senate,REP,40,McCormick
87498,562,Online Panel,Nevada,0,203602,412,lv,2024,U.S. Senate,DEM,41,Rosen
87498,562,Online Panel,Nevada,0,203602,412,lv,2024,U.S. Senate,REP,37,Brown
87498,562,Online Panel,Nevada,0,203602,412,lv,2024,U.S. Senate,LIB,2,Cunningham
87498,562,Online Panel,Nevada,0,203602,412,lv,2024,U.S. Senate,IAP,2,Hansen
87499,562,Online Panel,Pennsylvania,0,203603,688,lv,2024,U.S. Senate,DEM,44,Casey
87499,562,Online Panel,Pennsylvania,0,203603,688,lv,2024,U.S. Senate,REP,37,McCormick
87499,562,Online Panel,Pennsylvania,0,203603,688,lv,2024,U.S. Senate,LIB,1,Thomas
87499,562,Online Panel,Pennsylvania,0,203603,688,lv,2024,U.S. Senate,CON,1,Selker
87499,562,Online Panel,Pennsylvania,0,203603,688,lv,2024,U.S. Senate,GRE,1,Hazou
87501,721,App Panel,Texas,0,203605,400,lv,2024,U.S. Senate,DEM,46.1,Allred
87501,721,App Panel,Texas,0,203605,400,lv,2024,U.S. Senate,REP,53.9,Cruz
88037,67,Live Phone/Text-to-Web,Alaska,1,207863,400,lv,2024,U.S. House,DEM,45.8,Peltola
88037,67,Live Phone/Text-to-Web,Alaska,1,207863,400,lv,2024,U.S. House,REP,45.1,Begich
88013,383,Live Phone/Text-to-Web,Florida,13,207689,400,lv,2024,U.S. House,DEM,43,Fox
88013,383,Live Phone/Text-to-Web,Florida,13,207689,400,lv,2024,U.S. House,REP,48,Luna
88051,14,,Montana,1,207916,500,lv,2024,U.S. House,DEM,44,Tranel
88051,14,,Montana,1,207916,500,lv,2024,U.S. House,REP,46,Zinke
88051,14,,Montana,1,207916,500,lv,2024,U.S. House,LIB,4,Hayes
88036,864,Live Phone/Text-to-Web,Montana,1,207861,310,lv,2024,U.S. House,DEM,43,Tranel
88036,864,Live Phone/Text-to-Web,Montana,1,207861,310,lv,2024,U.S. House,REP,49,Zinke
88036,864,Live Phone/Text-to-Web,Montana,2,207862,290,lv,2024,U.S. House,DEM,31,Driscoll
88036,864,Live Phone/Text-to-Web,Montana,2,207862,290,lv,2024,U.S. House,REP,52,Downing
88023,235,Live Phone/Text-to-Web,Oregon,5,207750,419,lv,2024,U.S. House,DEM,41,Bynum
88023,235,Live Phone/Text-to-Web,Oregon,5,207750,419,lv,2024,U.S. House,REP,39,Chavez-DeRemer
88023,235,Live Phone/Text-to-Web,Oregon,5,207750,419,lv,2024,U.S. House,NPA,1,Aasen
88023,235,Live Phone/Text-to-Web,Oregon,5,207751,419,lv,2024,U.S. House,DEM,43,Bynum
88023,235,Live Phone/Text-to-Web,Oregon,5,207751,419,lv,2024,U.S. House,REP,42,Chavez-DeRemer
87937,88,IVR/Online Panel/Text-to-Web,Nevada,1,207312,280,lv,2024,U.S. House,DEM,46.7,Titus
87937,88,IVR/Online Panel/Text-to-Web,Nevada,1,207312,280,lv,2024,U.S. House,REP,31.7,Robertson
87937,88,IVR/Online Panel/Text-to-Web,Nevada,1,207312,280,lv,2024,U.S. House,IAP,0.9,Hoge
87937,88,IVR/Online Panel/Text-to-Web,Nevada,1,207312,280,lv,2024,U.S. House,LIB,4.2,Havlicek
87937,88,IVR/Online Panel/Text-to-Web,Nevada,2,207313,309,lv,2024,U.S. House,REP,43.6,Amodei
87937,88,IVR/Online Panel/Text-to-Web,Nevada,2,207313,309,lv,2024,U.S. House,IAP,5.9,Chapman
87937,88,IVR/Online Panel/Text-to-Web,Nevada,2,207313,309,lv,2024,U.S. House,LIB,1.1,Tachiquin
87937,88,IVR/Online Panel/Text-to-Web,Nevada,2,207313,309,lv,2024,U.S. House,NPA,12.9,Kidd
87937,88,IVR/Online Panel/Text-to-Web,Nevada,3,207314,298,lv,2024,U.S. House,DEM,47.4,Lee
87937,88,IVR/Online Panel/Text-to-Web,Nevada,3,207314,298,lv,2024,U.S. House,REP,34.6,Johnson
87937,88,IVR/Online Panel/Text-to-Web,Nevada,4,207315,281,lv,2024,U.S. House,DEM,45.7,Horsford
87937,88,IVR/Online Panel/Text-to-Web,Nevada,4,207315,281,lv,2024,U.S. House,REP,36.1,Lee
87937,88,IVR/Online Panel/Text-to-Web,Nevada,4,207315,281,lv,2024,U.S. House,IAP,3.6,Best
87937,88,IVR/Online Panel/Text-to-Web,Nevada,4,207315,281,lv,2024,U.S. House,LIB,2.1,Ferreira
87925,314,IVR/Text,Florida,13,207227,843,lv,2024,U.S. House,DEM,47.8,Fox
87925,314,IVR/Text,Florida,13,207227,843,lv,2024,U.S. House,REP,44.3,Luna
87857,357,Probability Panel,Vermont,1,206659,924,lv,2024,U.S. House,DEM,61,Balint
87857,357,Probability Panel,Vermont,1,206659,924,lv,2024,U.S. House,REP,24,Coester
87857,357,Probability Panel,Vermont,1,206659,924,lv,2024,U.S. House,OTH,1,Diamondstone
87857,357,Probability Panel,Vermont,1,206659,924,lv,2024,U.S. House,IND,0,Ortiz
87846,279,IVR,Nebraska,2,206474,656,lv,2024,U.S. House,DEM,44,Vargas
87846,279,IVR,Nebraska,2,206474,656,lv,2024,U.S. House,REP,46,Bacon
87864,48,Text-to-Web/Online Ad,California,22,206648,479,lv,2024,U.S. House,DEM,38,Salas
87864,48,Text-to-Web/Online Ad,California,22,206648,479,lv,2024,U.S. House,REP,44,Valadao
87865,48,Text-to-Web/Online Ad,Nebraska,2,206649,437,lv,2024,U.S. House,DEM,48,Vargas
87865,48,Text-to-Web/Online Ad,Nebraska,2,206649,437,lv,2024,U.S. House,REP,43,Bacon
87866,48,Text-to-Web/Online Ad,New York,17,206650,433,lv,2024,U.S. House,DEM,38,Jones
87866,48,Text-to-Web/Online Ad,New York,17,206650,433,lv,2024,U.S. House,REP,43,Lawler
87866,48,Text-to-Web/Online Ad,New York,17,206650,433,lv,2024,U.S. House,OTH,6,Frascone
87867,48,Text-to-Web/Online Ad,Pennsylvania,7,206651,406,lv,2024,U.S. House,DEM,47,Wild
87867,48,Text-to-Web/Online Ad,Pennsylvania,7,206651,406,lv,2024,U.S. House,REP,43,Mackenzie
87868,48,Text-to-Web/Online Ad,Pennsylvania,17,206652,543,lv,2024,U.S. House,DEM,48,Deluzio
87868,48,Text-to-Web/Online Ad,Pennsylvania,17,206652,543,lv,2024,U.S. House,REP,40,Mercuri
88012,203,Live Phone/Text-to-Web,New York,4,207687,400,lv,2024,U.S. House,DEM,42,Gillen
88012,203,Live Phone/Text-to-Web,New York,4,207687,400,lv,2024,U.S. House,REP,48,D'Esposito
88022,118,,Michigan,10,207749,330,lv,2024,U.S. House,DEM,44,Marlinga
88022,118,,Michigan,10,207749,330,lv,2024,U.S. House,REP,47,James
87847,260,Live Phone,Maryland,6,206476,400,lv,2024,U.S. House,DEM,42,Delaney
87847,260,Live Phone,Maryland,6,206476,400,lv,2024,U.S. House,REP,40,Parrott
87820,67,Live Phone/Text-to-Web,Oregon,6,206352,516,lv,2024,U.S. House,DEM,44.8,Salinas
87820,67,Live Phone/Text-to-Web,Oregon,6,206352,516,lv,2024,U.S. House,REP,42.5,Erickson
87805,14,Live Phone/Text-to-Web,Arizona,1,206192,500,lv,2024,U.S. House,DEM,48,Shah
87805,14,Live Phone/Text-to-Web,Arizona,1,206192,500,lv,2024,U.S. House,REP,48,Schweikert
87948,14,,Alabama,2,207359,400,lv,2024,U.S. House,DEM,51,Figures
87948,14,,Alabama,2,207359,400,lv,2024,U.S. House,REP,39,Dobson
87795,847,Live Phone/Text-to-Web,Pennsylvania,10,206142,600,lv,2024,U.S. House,DEM,48,Stelson
87795,847,Live Phone/Text-to-Web,Pennsylvania,10,206142,600,lv,2024,U.S. House,REP,47,Perry
87705,118,Live Phone/Text-to-Web,Michigan,8,205573,500,lv,2024,U.S. House,DEM,44,McDonald Rivet
87705,118,Live Phone/Text-to-Web,Michigan,8,205573,500,lv,2024,U.S. House,REP,45,Junge
87803,232,Live Phone/Text-to-Web,California,45,206190,500,lv,2024,U.S. House,DEM,47,Tran
87803,232,Live Phone/Text-to-Web,California,45,206190,500,lv,2024,U.S. House,REP,47,Steel
87732,67,Live Phone/Text-to-Web,Ohio,13,205685,400,lv,2024,U.S. House,DEM,43.7,Sykes
87732,67,Live Phone/Text-to-Web,Ohio,13,205685,400,lv,2024,U.S. House,REP,39.9,Coughlin
87681,340,Live Phone/Online Panel,California,16,205259,500,lv,2024,U.S. House,DEM,29,Low
87681,340,Live Phone/Online Panel,California,16,205259,500,lv,2024,U.S. House,DEM,30,Liccardo
87775,203,,New York,3,205882,400,lv,2024,U.S. House,DEM,51,Suozzi
87775,203,,New York,3,205882,400,lv,2024,U.S. House,REP,37,LiPetri
87636,235,Live Phone/Text,Ohio,9,204866,435,lv,2024,U.S. House,DEM,47,Kaptur
87636,235,Live Phone/Text,Ohio,9,204866,435,lv,2024,U.S. House,REP,37,Merrin
87652,333,,Pennsylvania,7,205161,404,lv,2024,U.S. House,DEM,47,Wild
87652,333,,Pennsylvania,7,205161,404,lv,2024,U.S. House,REP,45,Mackenzie
87923,48,Text-to-Web/Online Ad,Florida,15,207184,511,lv,2024,U.S. House,DEM,41,Kemp
87923,48,Text-to-Web/Online Ad,Florida,15,207184,511,lv,2024,U.S. House,REP,44,Lee
88026,67,Live Phone/Text-to-Web,Washington,0,207758,500,lv,2024,Governor,DEM,48,Ferguson
88026,67,Live Phone/Text-to-Web,Washington,0,207758,500,lv,2024,Governor,REP,44.5,Reichert
88036,864,Live Phone/Text-to-Web,Montana,0,207860,600,lv,2024,Governor,DEM,38,Busse
88036,864,Live Phone/Text-to-Web,Montana,0,207860,600,lv,2024,Governor,REP,54,Gianforte
88011,523,IVR/Text-to-Web,North Carolina,0,207686,920,lv,2024,Governor,DEM,46.6,Stein
88011,523,IVR/Text-to-Web,North Carolina,0,207686,920,lv,2024,Governor,REP,40.6,Robinson
88011,523,IVR/Text-to-Web,North Carolina,0,207686,920,lv,2024,Governor,LIB,0.9,Ross
88011,523,IVR/Text-to-Web,North Carolina,0,207686,920,lv,2024,Governor,GRE,0.3,Turner
88011,523,IVR/Text-to-Web,North Carolina,0,207686,920,lv,2024,Governor,CON,0.2,Smith
87943,88,IVR/Online Panel/Text-to-Web,North Carolina,0,207311,775,lv,2024,Governor,DEM,46.9,Stein
87943,88,IVR/Online Panel/Text-to-Web,North Carolina,0,207311,775,lv,2024,Governor,REP,40.6,Robinson
87971,562,Online Panel,North Carolina,0,207512,812,lv,2024,Governor,DEM,44,Stein
87971,562,Online Panel,North Carolina,0,207512,812,lv,2024,Governor,REP,40,Robinson
87971,562,Online Panel,North Carolina,0,207512,812,lv,2024,Governor,LIB,2,Ross
87971,562,Online Panel,North Carolina,0,207512,812,lv,2024,Governor,GRE,1,Turner
87917,851,Online Panel,North Carolina,0,207059,612,lv,2024,Governor,DEM,47,Stein
87917,851,Online Panel,North Carolina,0,207059,612,lv,2024,Governor,REP,37,Robinson
87897,721,App Panel,North Carolina,0,206868,400,lv,2024,Governor,DEM,54.1,Stein
87897,721,App Panel,North Carolina,0,206868,400,lv,2024,Governor,REP,45.9,Robinson
87870,325,Online Panel,North Carolina,0,206728,941,lv,2024,Governor,DEM,50,Stein
87870,325,Online Panel,North Carolina,0,206728,941,lv,2024,Governor,REP,36,Robinson
87895,260,Live Phone,Montana,0,206857,500,lv,2024,Governor,DEM,34,Busse
87895,260,Live Phone,Montana,0,206857,500,lv,2024,Governor,REP,53,Gianforte
87895,260,Live Phone,Montana,0,206857,500,lv,2024,Governor,LIB,4,Leib
87857,357,Probability Panel,Vermont,0,206658,924,lv,2024,Governor,DEM,28,Charlestin
87857,357,Probability Panel,Vermont,0,206658,924,lv,2024,Governor,REP,56,Scott
87857,357,Probability Panel,Vermont,0,206658,924,lv,2024,Governor,OTH,0,Goodband
87857,357,Probability Panel,Vermont,0,206658,924,lv,2024,Governor,IND,5,Hoyt
87857,357,Probability Panel,Vermont,0,206658,924,lv,2024,Governor,IND,0,Mutino
87934,391,Online Panel,Missouri,0,207411,900,lv,2024,Governor,DEM,41,Quade
87934,391,Online Panel,Missouri,0,207411,900,lv,2024,Governor,REP,51,Kehoe
87828,562,Online Panel,North Carolina,0,206374,601,lv,2024,Governor,DEM,45,Stein
87828,562,Online Panel,North Carolina,0,206374,601,lv,2024,Governor,REP,39,Robinson
87828,562,Online Panel,North Carolina,0,206374,601,lv,2024,Governor,LIB,2,Ross
87828,562,Online Panel,North Carolina,0,206374,601,lv,2024,Governor,GRE,0,Turner
87808,448,Live Phone,North Carolina,0,206198,655,lv,2024,Governor,DEM,49,Stein
87808,448,Live Phone,North Carolina,0,206198,655,lv,2024,Governor,REP,39,Robinson
87711,67,,North Carolina,0,205614,600,lv,2024,Governor,DEM,42.6,Stein
87711,67,,North Carolina,0,205614,600,lv,2024,Governor,REP,38.2,Robinson
87711,67,,North Carolina,0,205614,600,lv,2024,Governor,GRE,0.7,Turner
87711,67,,North Carolina,0,205614,600,lv,2024,Governor,LIB,3.4,Ross
87689,562,Online Panel,North Carolina,0,205281,714,lv,2024,Governor,DEM,43,Stein
87689,562,Online Panel,North Carolina,0,205281,714,lv,2024,Governor,REP,38,Robinson
87689,562,Online Panel,North Carolina,0,205281,714,lv,2024,Governor,LIB,1,Ross
87689,562,Online Panel,North Carolina,0,205281,714,lv,2024,Governor,GRE,1,Turner
87576,263,IVR/Text-to-Web,Washington,0,204523,581,lv,2024,Governor,DEM,49,Ferguson
87576,263,IVR/Text-to-Web,Washington,0,204523,581,lv,2024,Governor,REP,43,Reichert
87576,263,IVR/Text-to-Web,Washington,0,204524,581,lv,2024,Governor,DEM,52,Ferguson
87576,263,IVR/Text-to-Web,Washington,0,204524,581,lv,2024,Governor,REP,38,Bird
87564,562,Online Panel,North Carolina,0,204349,586,lv,2024,Governor,DEM,38,Stein
87564,562,Online Panel,North Carolina,0,204349,586,lv,2024,Governor,REP,34,Robinson
87564,562,Online Panel,North Carolina,0,204349,586,lv,2024,Governor,LIB,3,Ross
87564,562,Online Panel,North Carolina,0,204349,586,lv,2024,Governor,GRE,1,Turner
87502,562,Online Panel,North Carolina,0,203606,461,lv,2024,Governor,DEM,37,Stein
87502,562,Online Panel,North Carolina,0,203606,461,lv,2024,Governor,REP,36,Robinson
87502,562,Online Panel,North Carolina,0,203606,461,lv,2024,Governor,LIB,1,Ross
87502,562,Online Panel,North Carolina,0,203606,461,lv,2024,Governor,GRE,1,Turner
88035,88,IVR/Online Panel/Text-to-Web,NA,NA,207857,1000,lv,2024,U.S. House,DEM,48.3,NA
88035,88,IVR/Online Panel/Text-to-Web,NA,NA,207857,1000,lv,2024,U.S. House,REP,44.3,NA
88030,203,Online Panel,NA,NA,207786,1778,lv,2024,U.S. House,DEM,45.3,NA
88030,203,Online Panel,NA,NA,207786,1778,lv,2024,U.S. House,REP,48.7,NA
