poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,politician_id,politician,yes,no,alternate_answers
81799,399,Rasmussen,1744,Miranda Devine's LAPTOP FROM HELL,Rasmussen Reports,277,Rasmussen Reports,2.1,-0.5,IVR/Online Panel,,,12/6/22,12/8/22,,"",,166175,1500,lv,,lv,TRUE,12/9/22 10:02,"",https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,,"",,,42,Joe Biden,50.0,49.0,0
81833,1205,Marist,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text,,,12/6/22,12/8/22,,"",,166371,1312,a,,a,,12/15/22 09:20,"",https://maristpoll.marist.edu/polls/a-new-session-of-congress/,https://maristpoll.marist.edu/polls/a-new-session-of-congress/,,https://maristpoll.marist.edu/wp-content/uploads/2022/12/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202212091038.pdf,"",,,42,Joe Biden,43.0,48.0,9.0
81833,1205,Marist,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text,,,12/6/22,12/8/22,,"",,166372,1189,rv,,rv,,12/15/22 09:20,"",https://maristpoll.marist.edu/polls/a-new-session-of-congress/,https://maristpoll.marist.edu/polls/a-new-session-of-congress/,,https://maristpoll.marist.edu/wp-content/uploads/2022/12/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202212091038.pdf,"",,,42,Joe Biden,45.0,48.0,7.0
81836,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,12/2/22,12/8/22,,"",,166386,45000,a,,a,TRUE,12/15/22 09:28,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,"",,,42,Joe Biden,42.0,51.0,0
81784,399,Rasmussen,1744,Miranda Devine's LAPTOP FROM HELL,Rasmussen Reports,277,Rasmussen Reports,2.1,-0.5,IVR/Online Panel,,,12/5/22,12/7/22,,"",,166115,1500,lv,,lv,TRUE,12/8/22 09:30,"",https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,https://www.rasmussenreports.com/public_content/politics/biden_administration/prez_track_dec08,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,,"",,,42,Joe Biden,49.0,50.0,0
81823,1699,Fabrizio/Impact,276,Wall Street Journal,"Fabrizio, Lee & Associates/Impact Research",694,Fabrizio Lee & Associates/Impact Research,1.7,-0.3,Live Phone/Text-to-Web,,,12/3/22,12/7/22,,"",,166237,1500,rv,,rv,,12/14/22 08:21,"",https://www.wsj.com/articles/ron-desantis-holds-early-lead-over-donald-trump-among-gop-primary-voters-wsj-poll-shows-11670989311?mod=hp_lead_pos5,https://www.wsj.com/articles/ron-desantis-holds-early-lead-over-donald-trump-among-gop-primary-voters-wsj-poll-shows-11670989311?mod=hp_lead_pos5,https://s.wsj.net/public/resources/documents/Revised-II-WSJ-Poll-Dec-2022.pdf,,"",,,42,Joe Biden,42.0,56.0,2.0
81795,1866,CNN/SSRS,"","",CNN/SSRS,844,CNN,2.8,-0.6,Live Phone/Probability Panel,,,12/1/22,12/7/22,,"",,166152,1208,a,,a,,12/9/22 08:37,"",https://www.cnn.com/2022/12/09/politics/cnn-poll-state-country-economy/index.html,https://www.cnn.com/2022/12/09/politics/cnn-poll-state-country-economy/index.html,,https://s3.documentcloud.org/documents/23403790/cnn-poll-views-of-the-state-of-the-country-are-slightly-improved-but-americans-economic-concerns-remain.pdf,"",,,42,Joe Biden,46.0,54.0,1.0
81795,1866,CNN/SSRS,"","",CNN/SSRS,844,CNN,2.8,-0.6,Live Phone/Probability Panel,,,12/1/22,12/7/22,,"",,166153,,rv,,rv,,12/9/22 08:37,"",https://www.cnn.com/2022/12/09/politics/cnn-poll-state-country-economy/index.html,https://www.cnn.com/2022/12/09/politics/cnn-poll-state-country-economy/index.html,,https://s3.documentcloud.org/documents/23403790/cnn-poll-views-of-the-state-of-the-country-are-slightly-improved-but-americans-economic-concerns-remain.pdf,"",,,42,Joe Biden,48.0,52.0,1.0
81835,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,12/1/22,12/7/22,,"",,166385,45000,a,,a,TRUE,12/15/22 09:28,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,"",,,42,Joe Biden,42.0,51.0,0
81781,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,,,12/5/22,12/6/22,,"",,166104,1004,a,,a,,12/7/22 15:36,"",https://graphics.reuters.com/USA-BIDEN/POLL/nmopagnqapa/index.html,,,https://graphics.reuters.com/USA-BIDEN/POLL/nmopagnqapa/index.html,"",,,42,Joe Biden,37.84,55.96,6.19
81773,399,Rasmussen,1744,Miranda Devine's LAPTOP FROM HELL,Rasmussen Reports,277,Rasmussen Reports,2.1,-0.5,IVR/Online Panel,,,12/4/22,12/6/22,,"",,166067,1500,lv,,lv,TRUE,12/7/22 12:20,"",https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,https://www.rasmussenreports.com/public_content/politics/biden_administration/prez_track_dec07,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,,"",,,42,Joe Biden,46.0,52.0,0
81769,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,12/3/22,12/6/22,,"",,166001,1500,a,,a,,12/7/22 10:42,"",https://docs.cdn.yougov.com/dshfq4wqyr/econtoplines.pdf,,https://docs.cdn.yougov.com/dshfq4wqyr/econtoplines.pdf,https://docs.cdn.yougov.com/qsanp37uhh/econTabReport.pdf,"",,,42,Joe Biden,42.0,51.0,6.0
81769,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,12/3/22,12/6/22,,"",,166002,1332,rv,,rv,,12/7/22 10:42,"",https://docs.cdn.yougov.com/qsanp37uhh/econTabReport.pdf,,,https://docs.cdn.yougov.com/qsanp37uhh/econTabReport.pdf,"",,,42,Joe Biden,42.0,56.0,3.0
81791,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,11/30/22,12/6/22,,"",,166122,45000,a,,a,TRUE,12/8/22 09:31,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,"",,,42,Joe Biden,42.0,51.0,7.0
81772,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,,,12/5/22,12/5/22,,"",,166051,1500,rv,,rv,,12/7/22 12:14,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-5-december-2022/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-5-december-2022/,,,"",,,42,Joe Biden,41.0,45.0,15.0
81770,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,12/2/22,12/5/22,,"",,166003,1989,rv,,rv,,12/7/22 10:42,"",https://subscriber.politicopro.com/newsletter/2022/12/who-supports-the-payment-pause-00072673,https://subscriber.politicopro.com/newsletter/2022/12/who-supports-the-payment-pause-00072673,,https://morningconsult.com/wp-content/uploads/2022/12/2212022_crosstabs_POLITICO_RVs_v1_12-07-22_SH.pdf,"",,,42,Joe Biden,43.0,54.0,3.0
81968,57,Benenson,"","",Benenson Strategy Group,30,Benenson Strategy Group,1.5,0.1,Online Panel,,,12/2/22,12/5/22,,"",,167079,1001,a,,a,,1/11/23 17:03,"",https://ac32b1ba-8f5b-411f-91ab-b7ae9a046606.usrfiles.com/ugd/ac32b1_e3a87e29953a4769960d8c173ac77a6c.pdf,,https://ac32b1ba-8f5b-411f-91ab-b7ae9a046606.usrfiles.com/ugd/ac32b1_e3a87e29953a4769960d8c173ac77a6c.pdf,,"",false,,42,Joe Biden,45.0,55.0,0
81763,399,Rasmussen,1744,Miranda Devine's LAPTOP FROM HELL,Rasmussen Reports,277,Rasmussen Reports,2.1,-0.5,IVR/Online Panel,,,12/1/22,12/5/22,,"",,165973,1500,lv,,lv,TRUE,12/6/22 09:39,"",https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,https://www.rasmussenreports.com/public_content/politics/biden_administration/prez_track_dec06,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,,"",,,42,Joe Biden,44.0,54.0,0
81768,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,12/1/22,12/5/22,,"",,166126,1635,a,,a,,12/8/22 09:31,"",https://news.yahoo.com/poll-de-santis-surges-to-5-point-lead-over-weakened-trump-in-2024-primary-matchup-100022596.html,https://news.yahoo.com/poll-de-santis-surges-to-5-point-lead-over-weakened-trump-in-2024-primary-matchup-100022596.html,,https://www.scribd.com/document/612968712/20221205-yahoo-tabs,"",,,42,Joe Biden,42.0,52.0,7.0
81768,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,12/1/22,12/5/22,,"",,166127,1204,rv,,rv,,12/8/22 09:31,"",https://news.yahoo.com/poll-de-santis-surges-to-5-point-lead-over-weakened-trump-in-2024-primary-matchup-100022596.html,https://news.yahoo.com/poll-de-santis-surges-to-5-point-lead-over-weakened-trump-in-2024-primary-matchup-100022596.html,,https://www.scribd.com/document/612968712/20221205-yahoo-tabs,"",,,42,Joe Biden,45.0,54.0,2.0
81793,1360,AP-NORC,"","",AP-NORC,397,AP-NORC,2.0,0.2,Live Phone/Probability Panel,,,12/1/22,12/5/22,,"",,166124,1124,a,,a,,12/8/22 09:31,"",https://apnorc.org/projects/negativity-about-the-president-economy-and-direction-of-the-country-persists/,https://apnorc.org/projects/negativity-about-the-president-economy-and-direction-of-the-country-persists/,https://apnorc.org/wp-content/uploads/2022/12/biden-topline-1.pdf,,"",,,42,Joe Biden,43.0,55.0,2.0
81790,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,11/29/22,12/5/22,,"",,166121,45000,a,,a,TRUE,12/8/22 09:31,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,"",,,42,Joe Biden,42.0,51.0,0
81757,399,Rasmussen,1744,Miranda Devine's LAPTOP FROM HELL,Rasmussen Reports,277,Rasmussen Reports,2.1,-0.5,IVR/Online Panel,,,11/30/22,12/4/22,,"",,165963,1500,lv,,lv,TRUE,12/5/22 10:56,"",https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,https://www.rasmussenreports.com/public_content/politics/biden_administration/prez_track_dec05,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,,"",,,42,Joe Biden,43.0,55.0,0
81789,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,11/28/22,12/4/22,,"",,166120,45000,a,,a,TRUE,12/8/22 09:31,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,"",,,42,Joe Biden,41.0,52.0,0
81788,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,11/27/22,12/3/22,,"",,166119,45000,a,,a,TRUE,12/8/22 09:31,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,"",,,42,Joe Biden,41.0,51.0,0
81765,1709,Big Village,"","",Big Village,37,Big Village,1.2,1.7,Online Panel,,,11/30/22,12/2/22,,"",,165975,1005,a,,a,,12/6/22 17:13,"",https://s3.amazonaws.com/cdn.big-village.com/big-village/2022/12/Big-Village-Politics-Poll-12.02.22.pdf,,,https://s3.amazonaws.com/cdn.big-village.com/big-village/2022/12/Big-Village-Politics-Poll-12.02.22.pdf,"",false,,42,Joe Biden,41.2,50.8,7.9
81787,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,11/26/22,12/2/22,,"",,166118,45000,a,,a,TRUE,12/8/22 09:31,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,"",,,42,Joe Biden,41.0,52.0,0
81794,169,Gallup,"","",Gallup,112,Gallup,2.5,-0.4,Live Phone,,,11/9/22,12/2/22,,"",,166125,1020,a,,a,,12/8/22 09:31,"",https://news.gallup.com/poll/406421/biden-congress-job-ratings-unchanged-midterm-elections.aspx,https://news.gallup.com/poll/406421/biden-congress-job-ratings-unchanged-midterm-elections.aspx,,,"",,,42,Joe Biden,40.0,55.0,0
81742,399,Rasmussen,1753,Matt Palumbo's The Man Behind the Curtain: Inside the Secret Network of George Soros,Rasmussen Reports,277,Rasmussen Reports,2.1,-0.5,IVR/Online Panel,,,11/29/22,12/1/22,,"",,165926,1500,lv,,lv,TRUE,12/2/22 09:36,"",https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,https://www.rasmussenreports.com/public_content/politics/biden_administration/prez_track_dec02,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,,"",,,42,Joe Biden,44.0,55.0,0
81822,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,11/29/22,12/1/22,,"",,166236,2211,a,,a,,12/14/22 08:21,"",https://morningconsult.com/2022/12/14/favorite-talk-show-hosts-fallon-barrymore/,https://morningconsult.com/2022/12/14/favorite-talk-show-hosts-fallon-barrymore/,,https://assets.morningconsult.com/wp-uploads/2022/12/13115415/2211208_crosstabs_MC_ENTERTAINMENT_TALK_SHOWS_Adults_v1_HD.pdf,"",,,42,Joe Biden,42.0,54.0,0
81786,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,11/25/22,12/1/22,,"",,166117,45000,a,,a,TRUE,12/8/22 09:30,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,"",,,42,Joe Biden,41.0,52.0,0
81737,399,Rasmussen,1753,Matt Palumbo's The Man Behind the Curtain: Inside the Secret Network of George Soros,Rasmussen Reports,277,Rasmussen Reports,2.1,-0.5,IVR/Online Panel,,,11/28/22,11/30/22,,"",,165913,1500,lv,,lv,TRUE,12/1/22 09:50,"",https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,https://www.rasmussenreports.com/public_content/politics/biden_administration/prez_track_dec01,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,,"",,,42,Joe Biden,43.0,56.0,0
81800,1292,Hart/POS,576,CNBC,Hart Research Associates/Public Opinion Strategies,221,Hart Research Associates/Public Opinion Strategies,2.6,-0.7,Live Phone,,,11/26/22,11/30/22,,"",,166176,801,a,,a,,12/9/22 14:15,"",https://www.cnbc.com/2022/12/09/majority-of-americans-dont-want-biden-or-trump-to-run-again-in-2024-cnbc-survey-shows.html,https://www.cnbc.com/2022/12/09/majority-of-americans-dont-want-biden-or-trump-to-run-again-in-2024-cnbc-survey-shows.html,,,"",,,42,Joe Biden,41.0,54.0,0
81785,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,11/24/22,11/30/22,,"",,166116,45000,a,,a,TRUE,12/8/22 09:30,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,"",,,42,Joe Biden,41.0,51.0,0
84903,1741,ActiVote,"","",ActiVote,721,ActiVote,,,App Panel,5.0,,11/1/22,11/30/22,,"",,188109,926,rv,,rv,,12/8/23 09:20,sample size approximate,https://www.activote.net/the-lefts-disapproval-of-joe-biden/,https://www.activote.net/the-lefts-disapproval-of-joe-biden/,,,"",false,,42,Joe Biden,43.0,50.0,0
81723,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,,,11/28/22,11/29/22,,"",,165791,1005,a,,a,,11/29/22 17:43,"",https://graphics.reuters.com/USA-BIDEN/POLL/nmopagnqapa/index.html,,,https://graphics.reuters.com/USA-BIDEN/POLL/nmopagnqapa/index.html,"",,,42,Joe Biden,40.4,54.79,4.81
81726,399,Rasmussen,1753,Matt Palumbo's The Man Behind the Curtain: Inside the Secret Network of George Soros,Rasmussen Reports,277,Rasmussen Reports,2.1,-0.5,IVR/Online Panel,,,11/27/22,11/29/22,,"",,165838,1500,lv,,lv,TRUE,11/30/22 09:32,"",https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,https://www.rasmussenreports.com/public_content/politics/biden_administration/prez_track_nov30,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,,"",,,42,Joe Biden,44.0,55.0,0
81724,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,11/26/22,11/29/22,,"",,165800,1500,a,,a,,11/30/22 09:24,"",https://today.yougov.com/topics/politics/articles-reports/2022/11/30/politics-economist-yougov-poll-november-26-29-2022,https://today.yougov.com/topics/politics/articles-reports/2022/11/30/politics-economist-yougov-poll-november-26-29-2022,https://docs.cdn.yougov.com/2zebcvjoec/econtoplines.pdf,https://docs.cdn.yougov.com/3jonl2kylh/econTabReport.pdf,"",,,42,Joe Biden,39.37,50.38,10.25
81724,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,11/26/22,11/29/22,,"",,165801,1319,rv,,rv,,11/30/22 09:24,"",https://today.yougov.com/topics/politics/articles-reports/2022/11/30/politics-economist-yougov-poll-november-26-29-2022,https://today.yougov.com/topics/politics/articles-reports/2022/11/30/politics-economist-yougov-poll-november-26-29-2022,,https://docs.cdn.yougov.com/3jonl2kylh/econTabReport.pdf,"",,,42,Joe Biden,43.23,52.71,4.06
81733,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,11/23/22,11/29/22,,"",,165845,45000,a,,a,TRUE,12/1/22 09:14,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,"",,,42,Joe Biden,41.0,51.0,7.0
81722,399,Rasmussen,1753,Matt Palumbo's The Man Behind the Curtain: Inside the Secret Network of George Soros,Rasmussen Reports,277,Rasmussen Reports,2.1,-0.5,IVR/Online Panel,,,11/22/22,11/28/22,,"",,165789,1500,lv,,lv,TRUE,11/29/22 11:15,"",https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,https://www.rasmussenreports.com/public_content/politics/biden_administration/prez_track_nov29,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,,"",,,42,Joe Biden,44.0,55.0,0
81732,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,11/22/22,11/28/22,,"",,165844,45000,a,,a,TRUE,12/1/22 09:14,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,"",,,42,Joe Biden,41.0,52.0,0
81767,1575,Leger,1783,The Association for Canadian Studies,Leger,572,Leger,2.0,0.0,Online Panel,,,11/25/22,11/27/22,,"",,165991,1003,a,,a,,12/7/22 08:06,"",https://leger360.com/surveys/joe-biden-and-kamala-harris-approval-ratings-december-6-2022/,https://leger360.com/surveys/joe-biden-and-kamala-harris-approval-ratings-december-6-2022/,,https://legermarketing.wpenginepowered.com/wp-content/uploads/2022/12/Legers-North-American-Tracker-Nov-28-2022.pdf,"",,,42,Joe Biden,45.0,53.0,2.0
81718,399,Rasmussen,1753,Matt Palumbo's The Man Behind the Curtain: Inside the Secret Network of George Soros,Rasmussen Reports,277,Rasmussen Reports,2.1,-0.5,IVR/Online Panel,,,11/21/22,11/27/22,,"",,165780,1500,lv,,lv,TRUE,11/28/22 13:27,"",https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,https://www.rasmussenreports.com/public_content/politics/biden_administration/prez_track_nov28,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,,"",,,42,Joe Biden,45.0,54.0,0
81731,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,11/21/22,11/27/22,,"",,165843,45000,a,,a,TRUE,12/1/22 09:13,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,"",,,42,Joe Biden,41.0,52.0,0
81730,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,11/20/22,11/26/22,,"",,165842,45000,a,,a,TRUE,12/1/22 09:13,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,"",,,42,Joe Biden,41.0,52.0,0
81729,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,11/19/22,11/25/22,,"",,165841,45000,a,,a,TRUE,12/1/22 09:13,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,"",,,42,Joe Biden,42.0,51.0,0
82014,1771,Cornell University Collaborative Midterm Survey,"","",Cornell University Collaborative Midterm Survey,752,Cornell University Collaborative Midterm Survey,,,Live Phone/Online Panel/Text-to-Web/Mail-to-Web,,,10/26/22,11/25/22,,"",,167358,19957,a,,a,,1/23/23 13:25,"",https://socialsciences.cornell.edu/funding-programs/2022-collaborative-midterm-survey,https://socialsciences.cornell.edu/funding-programs/2022-collaborative-midterm-survey,,,"",,,42,Joe Biden,45.0,54.0,0
81728,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,11/18/22,11/24/22,,"",,165840,45000,a,,a,TRUE,12/1/22 09:13,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,"",,,42,Joe Biden,42.0,51.0,0
81727,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,11/17/22,11/23/22,,"",,165839,45000,a,,a,TRUE,12/1/22 09:13,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,"",,,42,Joe Biden,41.0,51.0,0
81715,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,,,11/21/22,11/22/22,,"",,165775,1002,a,,a,,11/27/22 12:22,"",https://www.ipsos.com/en-us/news-polls/ipsos-core-political-presidential-approval-tracker-11232022,,https://www.ipsos.com/en-us/news-polls/ipsos-core-political-presidential-approval-tracker-11232022,,"",,,42,Joe Biden,37.0,57.0,0
81707,399,Rasmussen,1744,Miranda Devine's LAPTOP FROM HELL,Rasmussen Reports,277,Rasmussen Reports,2.1,-0.5,IVR/Online Panel,,,11/20/22,11/22/22,,"",,165767,1500,lv,,lv,TRUE,11/23/22 10:15,"",https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,https://www.rasmussenreports.com/public_content/politics/biden_administration/prez_track_nov23,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,,"",,,42,Joe Biden,44.0,54.0,0
81706,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,11/19/22,11/22/22,,"",,165746,1500,a,,a,,11/23/22 08:52,"",https://docs.cdn.yougov.com/5wsputvmjl/econtoplines.pdf,,https://docs.cdn.yougov.com/5wsputvmjl/econtoplines.pdf,https://docs.cdn.yougov.com/h45mt3xoby/econTabReport.pdf,"",,,42,Joe Biden,43.0,47.0,10.0
81706,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,11/19/22,11/22/22,,"",,165747,1296,rv,,rv,,11/23/22 08:52,"",https://docs.cdn.yougov.com/h45mt3xoby/econTabReport.pdf,,,https://docs.cdn.yougov.com/h45mt3xoby/econTabReport.pdf,"",,,42,Joe Biden,46.0,49.0,5.0
81704,1697,Bullfinch,"","",The Bullfinch Group,692,The Bullfinch Group,,,Online Panel,,,11/18/22,11/22/22,,"",,165705,1200,a,,a,,11/22/22 18:00,"",https://www.thebullfinchgroup.com/post/public-release-of-bullfinch-q4-nationwide-survey-1,https://www.thebullfinchgroup.com/post/public-release-of-bullfinch-q4-nationwide-survey-1,https://projects.fivethirtyeight.com/polls/20221122_US_Bullfinch.pdf,,"",,,42,Joe Biden,44.0,53.0,3.0
81704,1697,Bullfinch,"","",The Bullfinch Group,692,The Bullfinch Group,,,Online Panel,,,11/18/22,11/22/22,,"",,165706,1000,rv,,rv,,11/22/22 18:01,"",https://www.thebullfinchgroup.com/post/public-release-of-bullfinch-q4-nationwide-survey-1,https://www.thebullfinchgroup.com/post/public-release-of-bullfinch-q4-nationwide-survey-1,https://projects.fivethirtyeight.com/polls/20221122_US_Bullfinch.pdf,,"",,,42,Joe Biden,45.0,53.0,2.0
81714,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,11/16/22,11/22/22,,"",,165774,45000,a,,a,TRUE,11/27/22 12:22,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,"",,,42,Joe Biden,41.0,52.0,7.0
81725,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.1,Probability Panel,,,11/15/22,11/22/22,,"",,165850,1004,a,,a,,12/1/22 09:33,"",https://law.marquette.edu/poll/wp-content/uploads/2022/12/MLSPSC11PressRelease_NationalIssues.pdf,https://law.marquette.edu/poll/wp-content/uploads/2022/12/MLSPSC11PressRelease_NationalIssues.pdf,https://law.marquette.edu/poll/wp-content/uploads/2022/12/MLSPSC11Toplines.html,https://law.marquette.edu/poll/category/results-and-data/,"",,,42,Joe Biden,45.0,55.0,0
81725,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.1,Probability Panel,,,11/15/22,11/22/22,,"",,165851,840,rv,,rv,,12/1/22 09:33,"",https://law.marquette.edu/poll/wp-content/uploads/2022/12/MLSPSC11PressRelease_NationalIssues.pdf,https://law.marquette.edu/poll/wp-content/uploads/2022/12/MLSPSC11PressRelease_NationalIssues.pdf,https://law.marquette.edu/poll/wp-content/uploads/2022/12/MLSPSC11ToplinesRV.html,https://law.marquette.edu/poll/category/results-and-data/,"",,,42,Joe Biden,47.0,52.0,0
81697,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,11/18/22,11/21/22,,"",,165609,1994,rv,,rv,,11/22/22 09:43,"",https://morningconsult.com/2022/11/22/gop-election-confidence-trust-post-midterms/,https://morningconsult.com/2022/11/22/gop-election-confidence-trust-post-midterms/,,https://assets.morningconsult.com/wp-uploads/2022/11/21171346/2211137_crosstabs_MC_POLITICS_ANALYST_PI_TRACKER_RVs.pdf,"",,,42,Joe Biden,42.0,56.0,0
