year,state,district,office_type,open_seat,incumbent_differential,margin,special,absenteeexcusereq,pollhours,avgpollhours,minpollhours,regdeadlines,voteridlaws,novoterid,noallmailvote,noearlyvote,nofelonreg,nofelonsregafterincar,nonstrictid,nonstrictphoto,nopollplacereg,nopr,nosamedayreg,nostateholiday,pr16,pr17,pr175,pr60,pr90,strictid,strictphoto,covi_num,final_rating,prev_dem_gen_tp,prev_gen_margin,weighted_genpoll,weighted_genpoll_lower,weighted_genpoll_upper,unweighted_genpoll,mean_specials_differential,pvi,house_chamber_margin,senate_chamber_margin,previous_cci,current_cci,change_cci,previous_gas,current_gas,change_gas,previous_unemployment,current_unemployment,change_unemployment,X,receipts_DEM,receipts_REP,from_committee_transfers_DEM,from_committee_transfers_REP,disbursements_DEM,disbursements_REP,to_committee_transfers_DEM,to_committee_transfers_REP,beginning_cash_DEM,beginning_cash_REP,ending_cash_DEM,ending_cash_REP,candidate_contributions_DEM,candidate_contributions_REP,individual_contributions_DEM,individual_contributions_REP,receipts,from_committee_transfers,disbursements,to_committee_transfers,beginning_cash,ending_cash,candidate_contributions,individual_contributions,unconvinced_pct,phone_unweighted,online_unweighted,num_polls,unweighted_estimate,unweighted_ci_lower,unweighted_ci_upper,weighted_estimate,weighted_ci_lower,weighted_ci_upper,white_pct,black_pct,asian_pct,hispanic_pct,median_income,impoverished_pct,median_age,renting_pct,inflation,isMidterm,genballot_predicted_margin,genballot_predicted_lower,genballot_predicted_upper,specials_predicted_margin,receipts_genballot_interaction,disbursements_genballot_interaction,democrat_in_presidency,gas_democrat_interaction,cci_democrat_interaction,poll_fundamental_agree
2024,TX,2,House,FALSE,-6.73483186337527,NA,FALSE,1,8,12,12,30,2,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1.294283748,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-14.84,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,5600,NA,879931.236579105,NA,99010.1716260071,NA,1044741.15310719,NA,0,NA,367350.969533558,NA,202769.010446098,NA,0,NA,611957.440625151,-6,-6,-6,-6,-6,-6,-6,-6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.560752579652703,0.121243371194745,0.0465591378118673,0.328153843330826,44872,0.0923047751864017,36.2,0.228180144472784,1.661,FALSE,-40.55575923367242,-41.66245469759085,-39.44804675296137,-29.248165196708598,243.3345554020345,243.3345554020345,TRUE,3.523,79,NA
2024,TX,3,House,FALSE,-6.38497411294737,NA,FALSE,1,8,12,12,30,2,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1.294283748,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-10.92,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,5601,95091.7868156352,245470.633062628,0,0,75785.6111855595,222362.80413969,0,0,1160.18212054184,8628.15764405767,20466.3577506176,31768.2774432084,0,3140.76884576263,29767.3442368859,175485.286662254,-0.948333969948179,0,-1.07639760260955,0,-2.00659272340864,-0.439694521164387,-8.05229649953865,-1.77415317180774,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.620139770908038,0.100561801071616,0.135371019098873,0.159498337045198,53047,0.0477418668809112,37.8,0.218099328319854,1.661,FALSE,-32.36590148324452,-33.47259694716295,-31.25818900253347,-21.0583074462807,30.69368384455693,34.83857876286128,TRUE,3.523,79,NA
2024,TX,4,House,FALSE,-7.5879292954903,NA,FALSE,1,8,12,12,30,2,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1.294283748,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-16.39,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,5602,NA,147703.805479762,NA,29566.1010381517,NA,67063.8358331853,NA,0,NA,83177.9033534075,NA,163817.872999984,NA,0,NA,60329.9449440561,-6,-6,-6,-6,-6,-6,-6,-6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.625924263859831,0.0927363590454052,0.122713872242187,0.158841935748148,44668,0.0676254840654282,38.8,0.293274868460149,1.661,FALSE,-44.50885666578745,-45.615552129705875,-43.4011441850764,-33.20126262882363,267.0531399947247,267.0531399947247,TRUE,3.523,79,NA
2024,TX,5,House,FALSE,-6.14277505135974,NA,FALSE,1,8,12,12,30,2,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1.294283748,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-14.24,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,5603,5907.15404362497,268689.206774626,0,35283.475144098,5250.18647981013,195904.832329625,0,0,3.34533477565914,151837.60272535,660.312898590503,224621.977170351,0,0,1773.92188837044,109977.880749794,-3.81741648860947,-10.4711565405191,-3.61940177124739,0,-10.8319571533291,-5.82993443338355,0,-4.12704346190236,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.513657051326836,0.158248533818398,0.03941065660293,0.300705367679095,35683,0.100183042468139,37.1,0.257363299286503,1.661,FALSE,-38.763702421656895,-39.87039788557532,-37.655989940945844,-27.456108384693074,147.97719678398386,140.3014132050517,TRUE,3.523,79,NA
2024,TX,6,House,FALSE,0,NA,FALSE,1,8,12,12,30,2,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1.294283748,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-15.12,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,5604,18621.5832216607,1385492.41002955,0,175530.894295817,17080.3074091415,1207401.68881283,0,0,324.452266012238,193098.98122285501,1752.00284159711,370627.702342703,0,2583.27009703408,18128.504770977,1054363.35631367,-4.30946691273125,-12.075570944466,-4.25831803445241,0,-6.39021477394696,-5.35444087164011,-7.85670679309584,-4.06317920603797,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.514656132357214,0.144871694155877,0.0411621158898736,0.340277647886218,35803,0.120769224054836,36,0.279797643496922,1.661,FALSE,-34.38092737029715,-35.48762283421558,-33.2732148895861,-23.07333333333333,148.1634689313118,146.40492306213483,TRUE,3.523,79,NA
2024,TX,7,House,FALSE,-3.58134731891709,NA,FALSE,1,8,12,12,30,2,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1.294283748,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,13.29,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,5605,1057797.14871563,97755.089849363,140024.35377884,0,1010978.49104735,77480.6593796923,0,0,426790.716373089,10791.5171868189,473609.374041365,31065.9476564897,1808.28906792386,6173.10815828987,714864.575294251,66001.8890162585,2.38147937410053,11.8495691154707,2.56864071313863,0,3.67748931313954,2.7242681132019,-1.22796368144177,2.38240866908052,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.291757973802863,0.180975943301929,0.18411211264234,0.34522183018337,38526,0.164723379168349,33.9,0.52505179199672,1.661,FALSE,18.85772531078576,17.75102984686733,19.96543779149681,30.16531934774958,44.90928387008979,48.43872099046913,TRUE,3.523,79,NA
2024,TX,8,House,FALSE,-9.22893683880505,NA,FALSE,1,8,12,12,30,2,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1.294283748,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-16.44,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,5606,4192.32122963657,388895.24193939,0,94208.6313512117,1967.11174257713,249381.897734795,0,44.7874453073284,135.227731404492,84538.4083827115,2360.43721846392,224051.752587306,0,0,4192.32122963657,225713.298997368,-4.53013143728479,-11.4532709974019,-4.84247631801868,-3.80666248977032,-6.43968163796225,-4.55321654873368,0,-3.9860863337282,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.521672806328885,0.126725043782837,0.0595362038770457,0.325208043964007,40703,0.114347484751495,36.1,0.22110272359442,1.661,FALSE,-46.2498642091022,-47.356559673020634,-45.14215172839115,-34.94227017213838,209.5179638238065,223.96387214415716,TRUE,3.523,79,NA
2024,TX,10,House,FALSE,-8.40845390683625,NA,FALSE,1,8,12,12,30,2,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1.294283748,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-12.59,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,5608,12517.8100327752,837468.285515927,0,299659.331255954,11750.2236143178,730990.655020424,0,0,0,84200.9202899721,3224.92209826114,190678.550785476,0,2916.45058688667,6053.17661494745,375841.648772139,-4.20321544551151,-12.6104004404762,-4.13054790718231,0,-11.3409620766445,-4.07965843568663,-7.97796809312855,-4.12861482540026,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.624336813493846,0.0868106936218353,0.0542907529119224,0.256575238299106,38687,0.131325551613116,36.5,0.27321355009975,1.661,FALSE,-37.7293812771334,-38.836076741051826,-36.62166879642235,-26.42178724016958,158.58471813363988,155.8430168735468,TRUE,3.523,79,NA
2024,TX,12,House,TRUE,0,NA,FALSE,1,8,12,12,30,2,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1.294283748,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-12.26,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,5610,4725.4468249996,1173150.41735957,0,90304.9905549187,3285.7903999225,921449.653680353,0,0,225.648642975927,102415.115359155,1665.30506805302,354115.879038378,724.60726221806,47426.5495584223,1417.56946574745,714426.01030079,-5.51458015677002,-11.4109481088578,-5.63627749666297,0,-6.11625346596247,-5.35979941964064,-4.18077531090962,-6.22223199496703,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.605809856526478,0.121943785053473,0.047550797987489,0.248140019806612,42020,0.0961304947174074,36.5,0.295286474273799,1.661,FALSE,-28.66092737029715,-29.76762283421558,-27.5532148895861,-17.35333333333333,158.05298135086738,161.54093997069762,TRUE,3.523,79,NA
2024,TX,13,House,FALSE,-3.19449769064196,NA,FALSE,1,8,12,12,30,2,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1.294283748,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-26.05,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,5611,NA,1411937.25559843,NA,112190.15774093,NA,866340.029384697,NA,0,NA,215468.934562539,NA,761066.160776273,NA,0,NA,1229341.65038668,-6,-6,-6,-6,-6,-6,-6,-6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.6622566880597,0.0629864467859576,0.0209177752791334,NA,32403,0.123371212267571,36.2,0.29731421483963,1.661,FALSE,-59.43542506093911,-60.542120524857545,-58.32771258022806,-48.12783102397529,356.61255036563466,356.61255036563466,TRUE,3.523,79,NA
2024,TX,14,House,FALSE,-11.8649618174236,NA,FALSE,1,8,12,12,30,2,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1.294283748,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-16.52,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,5612,5672.86113308685,261145.941844132,0,0,1808.49895861924,207629.62042075,0,0,0,142691.987019068,1093.14303243619,196208.30844245,0,0,5672.86113308685,161288.347837319,-3.82936155955287,0,-4.7435363875519,0,-11.8684437402256,-5.19024911182527,0,-3.34747350848298,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.576079560595359,0.155173172101013,0.0297239750286529,0.255299167190568,36528,0.138989141655218,38.2,0.275005627090755,1.661,FALSE,-49.045889187720746,-50.15258465163918,-47.938176707009696,-37.738295150756926,187.81444270954756,232.65096002179163,TRUE,3.523,79,NA
2024,TX,15,House,FALSE,-10.3476910909288,NA,FALSE,1,8,12,12,30,2,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1.294283748,Likely R,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-1.36,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,5613,303972.643169672,1194436.13671957,4940.50406057768,211190.994074624,159485.1962478,731564.118378352,0,0,3783.57363127048,16861.229959475,148271.020553143,479733.248300693,0,12.2317839094564,237583.602693059,688302.23291409,-1.36849050475476,-3.75519519742414,-1.52323483417359,0,-1.49422161160621,-1.17418801867763,-2.484906649788,-1.06370644995611,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.323825682628895,0.0122101458137287,0.011978429815155,NA,26841,0.230522661181005,32.5,0.273923067713851,1.661,FALSE,-17.20861846122595,-18.31531392514438,-16.100905980514902,-5.901024424262131,23.54983096413518,26.212767088142087,TRUE,3.523,79,NA
2024,TX,16,House,FALSE,-11.7801944493755,NA,FALSE,1,8,12,12,30,2,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1.294283748,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,17.06,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,5614,311816.361786977,13779.3306101361,0,0,270701.8389654,12839.708090479,0,0,79665.6764131295,944.976346933174,120780.199234706,1489.82998853674,0,0.32290876212926,163195.976556824,10508.21964254,3.11926757624082,0,3.04845328658383,0,4.43441324651594,4.39519458892239,0,2.74281506060242,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.272708582777552,0.0390374276234636,0.0159622749829968,NA,28150,0.21011370777335,33.6,0.35487324570137,1.661,FALSE,18.19887818032735,17.092182716408917,19.3065906610384,29.50647221729117,56.767170631851634,55.47843000095765,TRUE,3.523,79,NA
2024,TX,17,House,FALSE,-8.91402197714196,NA,FALSE,1,8,12,12,30,2,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1.294283748,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-14.32,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,5615,3078.9350469025,240196.990490337,0,0,1737.72704522337,104929.160275764,0,0,0,28452.8795388863,1341.20800167913,163720.709753459,0,322.90876212926,1948.75437945009,121960.976476097,-4.35685455103352,0,-4.10054890411824,0,-10.2560088821499,-4.80474815529526,-5.77765232322266,-4.13638490097066,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.566611593921197,0.152147837073335,0.0204770868393189,0.265425910106957,32496,0.14701609726904,35.9,0.339428846183356,1.661,FALSE,-41.694949347439106,-42.801644811357534,-40.58723686672806,-30.38735531047529,181.6588298195022,170.97217885390694,TRUE,3.523,79,NA
2024,TX,18,House,FALSE,-6.38748462944042,NA,FALSE,1,8,12,12,30,2,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1.294283748,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,23.16,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,5616,819738.133910264,10661.7466134944,0,0,838700.947737217,10471.6857451927,0,0,111571.897250432,0,100936.357912072,190.060868301661,2695.83609151234,857.913686487883,749549.300095258,600.933206322554,4.34229875860771,0,4.38314923770351,0,11.6224254013923,6.27521785944709,1.14492037254424,7.12863203677055,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.234532321241265,0.307915752456333,0.0454909372830598,0.464875321134854,33326,0.193600612119769,32.6,0.452990164532524,1.661,FALSE,35.79158800026243,34.684892536343995,36.89930048097348,47.09918203722625,155.41776814213816,156.87987165954834,TRUE,3.523,79,NA
2024,TX,21,House,FALSE,-3.94903404777292,NA,FALSE,1,8,12,12,30,2,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1.294283748,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-13.16,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,5619,31118.6237628558,576334.7853464,0,8916.92849185463,9044.81973618354,297400.578006684,0,0,0,403223.601401424,22073.8040266723,682157.80874114,0,0,31108.9364999919,510771.073833088,-2.9188705237382,-9.09571484613488,-3.49286927764792,0,-12.9072475177773,-3.43086085721531,0,-2.79842418247059,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.648062347513613,0.038582227839264,0.0197819173890493,0.331411793394639,43867,0.0784121981682447,40.2,0.256720541579657,1.661,FALSE,-34.40996141807007,-35.5166568819885,-33.30224893735902,-23.102367381106248,100.43822210617344,120.18949708222719,TRUE,3.523,79,NA
2024,TX,22,House,FALSE,-9.16916164288321,NA,FALSE,1,8,12,12,30,2,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1.294283748,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-11.05,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,5620,4747.23347918046,195014.789221306,0,4633.74719473013,3633.97323086362,130078.140691348,0,645.817524258521,1102.50738653793,126623.117038281,1068.84091899834,191559.765568239,0,0,4727.08397242359,92378.0648077886,-3.71556363911306,-8.44117570499232,-3.57780030055357,-6.4707995037826,-4.74318042750345,-5.1884774434315,0,-2.97259810324927,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.441635683323549,0.110400322582558,0.152883971086166,0.303757731011213,47961,0.0747834130894989,37.3,0.21089664905508201,1.661,FALSE,-35.41008901318036,-36.516784477098795,-34.30237653246931,-24.10249497621654,131.56843919512983,126.69022711398536,TRUE,3.523,79,NA
2024,TX,23,House,FALSE,-11.1477805561678,NA,FALSE,1,8,12,12,30,2,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1.294283748,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-5.27,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,5621,28396.4286290908,1963265.25663174,0,604124.084150024,27730.5616997917,1481369.12992234,0,5906.34677171965,0,114434.9290408,665.866929299127,596331.058979285,405.218205596009,289067.743029207,87.5179617998934,720694.282900366,-4.23611589244086,-13.3115347538594,-3.97817101820514,-8.68372406230387,-11.6477622551924,-6.79726149047426,-6.57053016642836,-9.01063310116032,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.435646973424723,0.034281272684058,0.0227698158295379,0.656445966172248,34718,0.129786536991476,34.6,0.187225623269588,1.661,FALSE,-25.82870792646495,-26.935403390383378,-24.7209954457539,-14.52111388950113,109.41340012851138,102.75101731074825,TRUE,3.523,79,NA
2024,TX,24,House,FALSE,-4.46484756071734,NA,FALSE,1,8,12,12,30,2,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1.294283748,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-9.81,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,5622,172980.095903902,715287.136929461,0,257523.712804947,141757.217818106,325274.246411676,0,0,0,355130.677946946,31253.5737927249,745143.56846473,16.145438106463,0,164735.305229507,203580.870884931,-1.41950787987817,-12.4588681986262,-0.830553579958461,0,-12.7802420144731,-3.17143012030122,2.77258872223978,-0.211725837889395,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.639534516557685,0.0814582867367479,0.0895114923625456,0.174997039746339,55123,0.0627350112489639,38.8,0.271281592484903,1.661,FALSE,-28.22577493101449,-29.33247039493292,-27.11806245030344,-16.91818089405067,40.06670993024278,23.443018416055867,TRUE,3.523,79,NA
2024,TX,26,House,TRUE,0,NA,FALSE,1,8,12,12,30,2,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1.294283748,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-13.04,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,5624,4827.56349193535,1356866.71617934,0,31419.2324458724,2875.4024250448,1340344.11095145,0,0,0,61231.241422736,1952.16106689055,76620.285128437,0,1134.93711351858,2469.68371086749,839053.625458127,-5.63850134147938,-10.3551680844413,-6.14462890216753,0,-11.0224088762021,-3.6700036512816,-7.0343879299155,-5.82805691609227,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.59925225412828,0.0963057907221109,0.103646816933907,0.183747058922087,50157,0.0707474347098655,37.9,0.25501150102085,1.661,FALSE,-30.220927370297147,-31.32762283421558,-29.113214889586096,-18.913333333333327,170.40073951817138,185.69638376983363,TRUE,3.523,79,NA
2024,TX,27,House,FALSE,-6.83469237159733,NA,FALSE,1,8,12,12,30,2,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1.294283748,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-13.32,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,5625,6625.75843195505,159160.32097131,0,0,4966.37228151186,165740.969049195,0,0,15.1928572581817,90894.5121655876,1663.04470671812,85526.987099795,703.611734504416,1229.89812228555,4669.6546490789,111649.782843857,-3.17890868168102,0,-3.50781164186324,0,-8.70941007204995,-3.94020891535461,-0.557991092208421,-3.17420990660536,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.493720672938653,0.041734788793338,0.0157792869006009,0.562094991825345,31890,0.167958719934499,38.2,0.293733109815027,1.661,FALSE,-37.61561974189448,-38.72231520581291,-36.507907261183426,-26.30802570493066,119.57662016432032,131.94850884651817,TRUE,3.523,79,NA
2024,TX,28,House,FALSE,2.31449096478683,NA,FALSE,1,8,12,12,30,2,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1.294283748,Likely D,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,3.2,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,5626,633999.612509485,168019.351922114,0,0,514327.083972424,136509.00753992,0,0,14474.4950514232,0,134147.023588485,-7345.62216445743,3632.72357395418,28318.0586725221,285654.826678722,26359.6138011205,1.32797188619066,0,1.32646870342718,0,9.58010921542607,11.8066914925773,-2.05343889162371,2.38293707932136,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.318998968830922,0.0470030523633315,0.00958910097999635,NA,29719,0.200946824076384,33.7,0.304553601505867,1.661,FALSE,4.573563594489681,3.4668681305712505,5.6812760752007305,15.881157631453501,6.073563873187396,6.06668897122448,TRUE,3.523,79,NA
2024,TX,29,House,FALSE,1.34710220253888,NA,FALSE,1,8,12,12,30,2,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1.294283748,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,18.44,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,5627,195217.695400165,4699.75620388459,0,0,167656.596218738,4662.19868576134,0,0,124149.245200769,0,151360.00774981,37.5575181232543,2585.1235933287,414.453396192906,43493.7888499604,1556.72376769944,3.72655437412637,0,3.58247568508046,0,11.7292377361314,8.28983022455932,1.83161481311722,3.32986210469493,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.173411044151473,0.151725955996044,0.0200856148479203,0.736791710603238,27302,0.230869151883035,33.1,0.426991077916614,1.661,FALSE,34.08617483224173,32.979479368323304,35.19388731295278,45.39376886920555,127.0239839183266,122.11289253390753,TRUE,3.523,79,NA
2024,TX,31,House,FALSE,0,NA,FALSE,1,8,12,12,30,2,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1.294283748,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,-13.72,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,5629,95068.4534284838,307384.781310041,169.527100117862,148.931979269257,58836.5952500121,393418.221741447,0,0,0,155286.500799199,36226.09102798,68502.6236336923,41013.7171642153,3077.66278637971,6551.44743852624,168969.381791175,-1.17350860853826,0.131852131104803,-1.9001017511556,0,-11.9530302966826,-0.637100446858893,2.58963343641689,-3.25009755639497,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.625835520009123,0.0716881216286686,0.0598141454265117,0.238079399791647,43573,0.0762911286097969,37.2,0.262224101700915,1.661,FALSE,-31.58092737029715,-32.68762283421558,-30.473214889586103,-20.273333333333333,37.06049013466526,60.00697539941943,TRUE,3.523,79,NA
2024,TX,32,House,TRUE,0,NA,FALSE,1,8,12,12,30,2,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1.294283748,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,14.05,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,5630,1277300.77336649,75898.8165393868,19429.5203190339,0,1768542.66109111,37151.2214023928,690244.645365452,0,644056.496117022,1966.4691541405,152114.774690411,46920.2157030531,8642.17188433408,968.726286387781,992862.088896782,14212.3480310638,2.82310102786563,9.87457354237149,3.86292063403878,13.4448018860139,5.79178465712062,1.17619278994679,2.18812470460111,4.24650500341911,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.34851944608132,0.222931440879442,0.0794442017353138,0.36954158454067,39792,0.137358269156524,32.5,0.574771909861216,1.661,FALSE,23.959072629702852,22.85237716578442,25.066785110413903,35.26666666666667,67.63888256762141,92.55199603371292,TRUE,3.523,79,NA
2024,TX,33,House,FALSE,-5.57514859682026,NA,FALSE,1,8,12,12,30,2,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1.294283748,NA,52.2935779816514,4.58715596330275,-4.14092737029715,-5.24762283421558,-3.0332148895861,-4.59615004262827,7.16666666666667,23.68,-9,1,61.3,79,17.7,3.376,3.523,0.147,3.7,3.9,0.2,5631,341886.400697483,4504.4125482345,0,23.2203690847151,293106.052924746,4205.89631399648,0,0,261828.361076578,0,310608.708849315,298.516234238016,241.212845310557,0,115408.85092917,1511.48102103751,4.32951145732398,-3.13549421592915,4.24402224105588,0,12.4754430786107,6.94584659206138,5.48479693349065,4.33571065734375,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.226379540987722,0.167475014024576,0.0791208388854091,NA,31622,0.162359476363522,32.2,0.493291087430972,1.661,FALSE,37.64392403288259,36.53722856896416,38.75163651359364,48.95151806984641,162.97980039899866,159.76165083617167,TRUE,3.523,79,NA
